Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
85,2026-09-23 18:41:51,Ours,0.01,1.3972129526333636,64.17,64.73,83,58.4946,0:58.49,57.0535,0.2231,1.2162,5177.7994,1:26:17.80,10,"0,2,8,6,1,4,9,3,5,7",0:140;2:166;8:257;6:154;1:208;4:154;9:211;3:188;5:45;7:42,"0:[0,1,2,4,5,6,9,10,12,13,18,24,25,26];2:[0,1,2,4,5,6,9,10,12,13,18,21,24,25,26,28];8:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,21,23,24,25,26,27,28,30];6:[0,1,2,4,5,6,9,10,12,13,18,21,24,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,15,16,18,21,24,25,26,28];4:[0,2,4,5,6,9,10,12,13,18,20,21,23,24,26];9:[0,1,2,4,5,6,8,9,10,11,12,13,18,19,20,21,24,25,26,28,30];3:[0,2,4,5,6,9,10,12,13,14,18,20,21,22,23,24,25,26];5:[4,5,21,26];7:[4,5,13,26]","c0:bw=140,experts=[0,1,2,4,5,6,9,10,12,13,18,24,25,26]; c2:bw=166,experts=[0,1,2,4,5,6,9,10,12,13,18,21,24,25,26,28]; c8:bw=257,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,21,23,24,25,26,27,28,30]; c6:bw=154,experts=[0,1,2,4,5,6,9,10,12,13,18,21,24,26,28]; c1:bw=208,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,16,18,21,24,25,26,28]; c4:bw=154,experts=[0,2,4,5,6,9,10,12,13,18,20,21,23,24,26]; c9:bw=211,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,19,20,21,24,25,26,28,30]; c3:bw=188,experts=[0,2,4,5,6,9,10,12,13,14,18,20,21,22,23,24,25,26]; c5:bw=45,experts=[4,5,21,26]; c7:bw=42,experts=[4,5,13,26]","5.3122,4.1978,5.9202,7.4221,4.8869,7.6263,3.9360,5.6811,6.8752,5.1955"
86,2026-09-23 18:42:49,Ours,0.01,1.3809767119012002,64.21,64.73,83,58.149,0:58.15,56.7104,0.2184,1.2131,5235.9838,1:27:15.98,10,"5,8,2,6,0,4,7,3,1,9",5:174;8:102;2:88;6:202;0:109;4:67;7:161;3:101;1:264;9:157,"5:[0,2,4,5,6,9,10,12,13,18,20,21,22,23,24,26,28];8:[1,2,4,5,6,10,13,18,24,26];2:[4,5,6,13,18,21,24,26];6:[0,1,2,4,5,6,8,9,10,11,12,13,17,18,21,23,24,25,26,28];0:[0,1,2,4,5,6,13,18,24,26];4:[2,4,5,6,13,26];7:[0,1,2,4,5,6,8,10,12,13,18,23,24,25,26,28];3:[0,1,2,4,5,6,13,18,24,26];1:[0,1,2,4,5,6,8,9,10,11,12,13,14,17,18,19,20,21,22,23,24,25,26,27,28,31];9:[0,2,4,5,6,9,10,12,13,18,20,21,24,25,26]","c5:bw=174,experts=[0,2,4,5,6,9,10,12,13,18,20,21,22,23,24,26,28]; c8:bw=102,experts=[1,2,4,5,6,10,13,18,24,26]; c2:bw=88,experts=[4,5,6,13,18,21,24,26]; c6:bw=202,experts=[0,1,2,4,5,6,8,9,10,11,12,13,17,18,21,23,24,25,26,28]; c0:bw=109,experts=[0,1,2,4,5,6,13,18,24,26]; c4:bw=67,experts=[2,4,5,6,13,26]; c7:bw=161,experts=[0,1,2,4,5,6,8,10,12,13,18,23,24,25,26,28]; c3:bw=101,experts=[0,1,2,4,5,6,13,18,24,26]; c1:bw=264,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,17,18,19,20,21,22,23,24,25,26,27,28,31]; c9:bw=157,experts=[0,2,4,5,6,9,10,12,13,18,20,21,24,25,26]","6.9119,5.8598,4.1525,7.4245,5.3143,7.5038,5.1681,5.6076,4.8738,3.8941"
87,2026-09-23 18:43:48,Ours,0.01,1.3783326182220903,64.37,64.73,83,58.4447,0:58.44,56.9814,0.2153,1.2462,5294.4624,1:28:14.46,10,"1,2,7,5,6,3,4,9,8,0",1:106;2:246;7:81;5:10;6:220;3:249;4:124;9:137;8:170;0:128,"1:[0,2,4,5,6,10,13,18,24,26];2:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28,31];7:[4,5,6,13,18,21,24,26];5:[4];6:[0,1,2,4,5,6,8,9,10,11,12,13,16,17,18,21,23,24,25,26,27,28];3:[0,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,27,28,31];4:[0,4,5,6,9,10,12,13,18,21,24,26];9:[0,1,2,4,5,6,10,12,13,17,18,26,30];8:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26];0:[0,4,5,6,9,10,12,13,18,21,24,26]","c1:bw=106,experts=[0,2,4,5,6,10,13,18,24,26]; c2:bw=246,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28,31]; c7:bw=81,experts=[4,5,6,13,18,21,24,26]; c5:bw=10,experts=[4]; c6:bw=220,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,17,18,21,23,24,25,26,27,28]; c3:bw=249,experts=[0,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,27,28,31]; c4:bw=124,experts=[0,4,5,6,9,10,12,13,18,21,24,26]; c9:bw=137,experts=[0,1,2,4,5,6,10,12,13,17,18,26,30]; c8:bw=170,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26]; c0:bw=128,experts=[0,4,5,6,9,10,12,13,18,21,24,26]","4.8946,4.2446,5.1832,6.8671,7.5101,5.6509,7.5170,3.9118,5.8931,5.3092"
88,2026-09-23 18:44:46,Ours,0.01,1.3748448482662223,64.95,64.95,88,58.2494,0:58.25,56.8069,0.2198,1.2177,5352.7472,1:29:12.75,10,"8,6,3,7,0,4,9,1,5,2",8:157;6:98;3:120;7:151;0:227;4:138;9:113;1:103;5:111;2:167,"8:[0,2,4,5,6,9,10,12,13,18,21,23,24,26,28];6:[4,5,6,9,13,18,21,24,26];3:[1,2,4,5,6,10,12,13,18,21,24,26];7:[0,1,2,4,5,6,9,10,12,13,18,21,23,24,26];0:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28];4:[0,1,2,4,5,6,11,12,13,15,18,24,26];9:[0,4,5,6,9,12,13,18,21,24,26];1:[1,2,4,5,6,9,13,18,24,26];5:[0,4,5,6,9,10,13,18,21,24,26];2:[0,4,5,6,9,10,12,13,18,20,21,22,23,24,26,28]","c8:bw=157,experts=[0,2,4,5,6,9,10,12,13,18,21,23,24,26,28]; c6:bw=98,experts=[4,5,6,9,13,18,21,24,26]; c3:bw=120,experts=[1,2,4,5,6,10,12,13,18,21,24,26]; c7:bw=151,experts=[0,1,2,4,5,6,9,10,12,13,18,21,23,24,26]; c0:bw=227,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28]; c4:bw=138,experts=[0,1,2,4,5,6,11,12,13,15,18,24,26]; c9:bw=113,experts=[0,4,5,6,9,12,13,18,21,24,26]; c1:bw=103,experts=[1,2,4,5,6,9,13,18,24,26]; c5:bw=111,experts=[0,4,5,6,9,10,13,18,21,24,26]; c2:bw=167,experts=[0,4,5,6,9,10,12,13,18,20,21,22,23,24,26,28]","5.9058,7.4033,5.6278,5.1896,5.3432,7.5476,3.8986,4.8296,6.8941,4.1672"
89,2026-09-23 18:45:44,Ours,0.01,1.3691730253485421,64.41,64.95,88,58.3854,0:58.39,56.9207,0.218,1.2394,5411.1665,1:30:11.17,10,"3,8,2,9,7,5,0,6,4,1",3:112;8:270;2:162;9:222;7:79;5:168;0:47;6:116;4:112;1:150,"3:[0,2,4,5,6,10,12,13,18,24,26];8:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,30,31];2:[0,1,2,4,5,6,10,11,12,13,15,18,21,24,26,28];9:[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28,31];7:[2,3,4,6,13,15,26];5:[0,2,4,5,6,8,9,10,11,12,13,18,21,24,26,28];0:[4,19,26,31];6:[0,1,2,4,5,6,13,18,21,24,26];4:[0,1,2,4,5,6,10,13,18,24,26];1:[0,1,2,4,5,6,9,10,11,12,13,18,21,24,26]","c3:bw=112,experts=[0,2,4,5,6,10,12,13,18,24,26]; c8:bw=270,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,30,31]; c2:bw=162,experts=[0,1,2,4,5,6,10,11,12,13,15,18,21,24,26,28]; c9:bw=222,experts=[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,25,26,28,31]; c7:bw=79,experts=[2,3,4,6,13,15,26]; c5:bw=168,experts=[0,2,4,5,6,8,9,10,11,12,13,18,21,24,26,28]; c0:bw=47,experts=[4,19,26,31]; c6:bw=116,experts=[0,1,2,4,5,6,13,18,21,24,26]; c4:bw=112,experts=[0,1,2,4,5,6,10,13,18,24,26]; c1:bw=150,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,24,26]","5.6789,5.8836,4.1817,3.9679,5.1787,6.8738,5.2476,7.4015,7.5940,4.9128"
90,2026-09-23 18:46:43,Ours,0.01,1.3634830493448762,64.59,64.95,88,58.4681,0:58.47,57.0254,0.2218,1.2191,5469.6741,1:31:09.67,10,"7,1,3,9,0,6,2,5,8,4",7:262;1:113;3:132;9:232;0:234;6:95;2:77;5:99;8:185;4:130,"7:[0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,18,20,21,23,24,25,26,27,28,30];1:[0,1,2,4,5,6,12,13,18,24,26];3:[0,4,5,6,9,10,12,13,18,20,21,24,26];9:[0,1,2,4,5,6,8,9,10,11,12,13,15,16,17,18,21,24,25,26,28,30,31];0:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,23,24,25,26,28,30];6:[4,5,9,12,13,18,21,24,26];2:[2,4,5,6,13,18,26];5:[4,5,6,12,13,18,21,24,26];8:[0,4,5,6,9,10,11,12,13,18,20,21,22,23,24,25,26,28];4:[0,2,4,5,6,9,10,12,13,18,21,24,26]","c7:bw=262,experts=[0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,18,20,21,23,24,25,26,27,28,30]; c1:bw=113,experts=[0,1,2,4,5,6,12,13,18,24,26]; c3:bw=132,experts=[0,4,5,6,9,10,12,13,18,20,21,24,26]; c9:bw=232,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,16,17,18,21,24,25,26,28,30,31]; c0:bw=234,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,23,24,25,26,28,30]; c6:bw=95,experts=[4,5,9,12,13,18,21,24,26]; c2:bw=77,experts=[2,4,5,6,13,18,26]; c5:bw=99,experts=[4,5,6,12,13,18,21,24,26]; c8:bw=185,experts=[0,4,5,6,9,10,11,12,13,18,20,21,22,23,24,25,26,28]; c4:bw=130,experts=[0,2,4,5,6,9,10,12,13,18,21,24,26]","5.2492,4.9062,5.6490,3.9376,5.3661,7.4174,4.1623,6.8720,5.8889,7.5765"
91,2026-09-23 18:47:41,Ours,0.01,1.3610952413406936,64.82,64.95,88,58.2396,0:58.24,56.8067,0.2229,1.2048,5527.9485,1:32:07.95,10,"1,9,5,7,3,4,0,6,2,8",1:182;9:129;5:190;7:188;3:146;4:198;0:82;6:107;2:42;8:83,"1:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28];9:[0,1,2,4,5,6,9,12,13,18,24,26];5:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];7:[0,2,4,5,6,8,9,10,12,13,18,20,21,22,23,24,25,26];3:[0,1,2,4,5,6,10,12,13,18,21,24,26,28];4:[0,1,2,4,5,6,8,10,11,12,13,16,18,21,23,24,26,28,30];0:[4,5,6,13,18,21,24,26];6:[4,5,6,9,12,13,18,21,24,26];2:[4,6,13,26];8:[0,1,2,4,5,6,13,26]","c1:bw=182,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28]; c9:bw=129,experts=[0,1,2,4,5,6,9,12,13,18,24,26]; c5:bw=190,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c7:bw=188,experts=[0,2,4,5,6,8,9,10,12,13,18,20,21,22,23,24,25,26]; c3:bw=146,experts=[0,1,2,4,5,6,10,12,13,18,21,24,26,28]; c4:bw=198,experts=[0,1,2,4,5,6,8,10,11,12,13,16,18,21,23,24,26,28,30]; c0:bw=82,experts=[4,5,6,13,18,21,24,26]; c6:bw=107,experts=[4,5,6,9,12,13,18,21,24,26]; c2:bw=42,experts=[4,6,13,26]; c8:bw=83,experts=[0,1,2,4,5,6,13,26]","4.9306,3.9215,6.9140,5.1769,5.6208,7.5759,5.2870,7.3693,4.1670,5.8438"
92,2026-09-23 18:48:40,Ours,0.01,1.3568672893986247,65.46,65.46,92,58.444,0:58.44,56.9425,0.261,1.2388,5586.429,1:33:06.43,10,"3,7,1,0,8,6,9,2,5,4",3:104;7:125;1:73;0:108;8:70;6:166;9:204;2:92;5:242;4:97,"3:[0,1,2,4,5,6,13,18,24,26];7:[0,1,2,4,5,6,9,12,13,18,24,26];1:[4,5,6,13,18,24,26];0:[0,4,5,6,12,13,18,21,24,26];8:[4,5,6,13,18,21,26];6:[0,4,5,6,9,10,12,13,18,20,21,22,23,24,26,28];9:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28,30];2:[0,2,4,6,12,13,18,24,26];5:[0,1,2,4,5,6,8,9,10,11,12,13,15,16,18,21,23,24,25,26,27,28,29,30];4:[0,1,2,4,5,6,13,24,26]","c3:bw=104,experts=[0,1,2,4,5,6,13,18,24,26]; c7:bw=125,experts=[0,1,2,4,5,6,9,12,13,18,24,26]; c1:bw=73,experts=[4,5,6,13,18,24,26]; c0:bw=108,experts=[0,4,5,6,12,13,18,21,24,26]; c8:bw=70,experts=[4,5,6,13,18,21,26]; c6:bw=166,experts=[0,4,5,6,9,10,12,13,18,20,21,22,23,24,26,28]; c9:bw=204,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28,30]; c2:bw=92,experts=[0,2,4,6,12,13,18,24,26]; c5:bw=242,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,16,18,21,23,24,25,26,27,28,29,30]; c4:bw=97,experts=[0,1,2,4,5,6,13,24,26]","5.5863,5.2213,4.8615,5.3141,5.8766,7.4153,3.9570,4.1841,6.9361,7.5901"
93,2026-09-23 18:49:38,Ours,0.01,1.356104152967643,65.24,65.46,92,58.3601,0:58.36,56.9149,0.2197,1.2239,5644.8239,1:34:04.82,10,"1,3,7,9,6,8,5,4,0,2",1:173;3:114;7:82;9:212;6:82;8:17;5:29;4:116;0:69;2:187,"1:[0,2,4,5,6,9,10,11,12,13,18,20,21,23,24,26,28];3:[0,4,5,6,9,12,13,18,21,24,26];7:[4,5,6,9,13,18,24,26];9:[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,24,25,26,27,28,30];6:[0,2,4,5,6,13,24,26];8:[4];5:[4,6];4:[0,1,2,4,5,6,12,13,18,24,26];0:[4,5,13,18,21,26];2:[0,1,2,4,5,6,9,10,11,12,13,18,21,24,25,26,27,28]","c1:bw=173,experts=[0,2,4,5,6,9,10,11,12,13,18,20,21,23,24,26,28]; c3:bw=114,experts=[0,4,5,6,9,12,13,18,21,24,26]; c7:bw=82,experts=[4,5,6,9,13,18,24,26]; c9:bw=212,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,24,25,26,27,28,30]; c6:bw=82,experts=[0,2,4,5,6,13,24,26]; c8:bw=17,experts=[4]; c5:bw=29,experts=[4,6]; c4:bw=116,experts=[0,1,2,4,5,6,12,13,18,24,26]; c0:bw=69,experts=[4,5,13,18,21,26]; c2:bw=187,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,24,25,26,27,28]","4.9259,5.6505,5.2231,3.9586,7.4976,5.7786,6.8122,7.5957,5.2904,4.1822"
94,2026-09-23 18:50:37,Ours,0.01,1.3464598308017872,65.42,65.46,92,58.7273,0:58.73,57.2619,0.2175,1.2402,5703.5901,1:35:03.59,10,"7,2,5,4,6,9,1,8,0,3",7:163;2:237;5:149;4:115;6:111;9:184;1:258;8:28;0:203;3:124,"7:[0,1,2,4,5,6,8,10,11,12,13,18,23,24,26,28];2:[0,1,2,4,5,6,8,9,10,11,12,13,15,16,17,18,21,23,24,25,26,28,30];5:[0,4,5,6,9,10,12,13,18,19,21,23,24,26];4:[0,4,5,6,9,12,13,18,21,24,26];6:[2,4,5,6,9,12,13,18,19,24,26];9:[0,2,4,5,6,8,9,10,12,13,18,20,21,22,23,24,25,26];1:[0,1,2,3,4,5,6,8,9,10,11,12,13,15,16,17,18,21,23,24,25,26,27,28,30];8:[4,6];0:[0,1,2,4,5,6,9,10,11,12,13,16,18,20,21,23,24,25,26,28];3:[0,2,4,5,6,10,12,13,18,21,24,26]","c7:bw=163,experts=[0,1,2,4,5,6,8,10,11,12,13,18,23,24,26,28]; c2:bw=237,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,16,17,18,21,23,24,25,26,28,30]; c5:bw=149,experts=[0,4,5,6,9,10,12,13,18,19,21,23,24,26]; c4:bw=115,experts=[0,4,5,6,9,12,13,18,21,24,26]; c6:bw=111,experts=[2,4,5,6,9,12,13,18,19,24,26]; c9:bw=184,experts=[0,2,4,5,6,8,9,10,12,13,18,20,21,22,23,24,25,26]; c1:bw=258,experts=[0,1,2,3,4,5,6,8,9,10,11,12,13,15,16,17,18,21,23,24,25,26,27,28,30]; c8:bw=28,experts=[4,6]; c0:bw=203,experts=[0,1,2,4,5,6,9,10,11,12,13,16,18,20,21,23,24,25,26,28]; c3:bw=124,experts=[0,2,4,5,6,10,12,13,18,21,24,26]","5.2860,4.2305,6.9338,7.5862,7.4855,3.9154,4.9414,5.8428,5.3795,5.6608"
95,2026-09-23 18:51:36,Ours,0.01,1.3474692257840375,66.21,66.21,95,58.695,0:58.69,57.2312,0.2202,1.2418,5762.3221,1:36:02.32,10,"7,9,4,6,0,3,1,8,2,5",7:217;9:155;4:56;6:147;0:128;3:149;1:114;8:277;2:84;5:31,"7:[0,1,2,3,4,5,6,8,9,10,11,12,13,15,18,21,23,24,25,26,28];9:[0,1,2,4,5,6,9,10,12,13,18,21,24,25,26];4:[2,4,6,13,26];6:[0,1,2,4,5,6,10,11,12,13,18,21,24,26];0:[0,1,2,4,5,6,11,12,13,18,24,26];3:[0,2,4,5,6,9,10,12,13,18,20,21,24,26];1:[0,1,2,4,5,6,12,13,18,24,26];8:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,22,23,24,25,26,27,28,30,31];2:[1,2,4,5,6,12,13,26];5:[4,6,26]","c7:bw=217,experts=[0,1,2,3,4,5,6,8,9,10,11,12,13,15,18,21,23,24,25,26,28]; c9:bw=155,experts=[0,1,2,4,5,6,9,10,12,13,18,21,24,25,26]; c4:bw=56,experts=[2,4,6,13,26]; c6:bw=147,experts=[0,1,2,4,5,6,10,11,12,13,18,21,24,26]; c0:bw=128,experts=[0,1,2,4,5,6,11,12,13,18,24,26]; c3:bw=149,experts=[0,2,4,5,6,9,10,12,13,18,20,21,24,26]; c1:bw=114,experts=[0,1,2,4,5,6,12,13,18,24,26]; c8:bw=277,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,22,23,24,25,26,27,28,30,31]; c2:bw=84,experts=[1,2,4,5,6,12,13,26]; c5:bw=31,experts=[4,6,26]","5.3021,3.9457,7.6390,7.4968,5.3262,5.6740,4.8825,5.9237,4.1915,6.8497"
96,2026-09-23 18:52:34,Ours,0.01,1.3475402239007432,65.4,66.21,95,58.5025,0:58.50,57.0369,0.2243,1.2346,5820.8631,1:37:00.86,10,"2,9,3,1,5,4,6,7,0,8",2:238;9:162;3:167;1:132;5:219;4:179;6:115;7:185;0:132;8:236,"2:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,15,18,21,23,24,25,26,28,29];9:[0,2,3,4,5,6,7,9,10,12,13,18,21,24,26,29];3:[0,1,2,4,5,6,10,11,12,13,18,21,24,25,26,28];1:[0,2,4,5,6,7,9,13,18,21,24,26,29];5:[0,1,2,4,5,6,7,9,10,11,12,13,14,16,18,21,23,24,25,26,28];4:[0,1,2,4,5,6,7,9,10,11,12,13,18,21,24,26,28];6:[1,2,4,6,7,12,13,24,26,29,31];7:[0,1,2,4,5,6,7,8,10,11,12,13,15,18,24,26,28,29];0:[0,3,4,5,6,7,12,13,18,21,24,26,29];8:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,16,18,21,23,24,25,26,28,29]","c2:bw=238,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,15,18,21,23,24,25,26,28,29]; c9:bw=162,experts=[0,2,3,4,5,6,7,9,10,12,13,18,21,24,26,29]; c3:bw=167,experts=[0,1,2,4,5,6,10,11,12,13,18,21,24,25,26,28]; c1:bw=132,experts=[0,2,4,5,6,7,9,13,18,21,24,26,29]; c5:bw=219,experts=[0,1,2,4,5,6,7,9,10,11,12,13,14,16,18,21,23,24,25,26,28]; c4:bw=179,experts=[0,1,2,4,5,6,7,9,10,11,12,13,18,21,24,26,28]; c6:bw=115,experts=[1,2,4,6,7,12,13,24,26,29,31]; c7:bw=185,experts=[0,1,2,4,5,6,7,8,10,11,12,13,15,18,24,26,28,29]; c0:bw=132,experts=[0,3,4,5,6,7,12,13,18,21,24,26,29]; c8:bw=236,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,16,18,21,23,24,25,26,28,29]","4.2036,3.9245,5.6698,4.8762,6.9009,7.6035,7.4254,5.2047,5.3105,5.9177"
97,2026-09-23 18:53:33,Ours,0.01,1.341412499664337,66.03,66.21,95,58.749,0:58.75,57.2931,0.2158,1.2383,5879.6502,1:37:59.65,10,"0,9,8,4,7,1,3,5,6,2",0:150;9:158;8:158;4:59;7:111;1:184;3:127;5:170;6:184;2:198,"0:[0,1,2,4,5,6,9,10,12,13,14,18,21,24,26];9:[0,1,2,4,5,6,10,11,12,13,18,21,24,25,26];8:[0,2,4,5,6,8,9,10,11,12,13,18,21,24,26];4:[2,4,6,13,26];7:[0,4,5,6,9,10,13,18,21,24,26];1:[0,1,2,4,5,6,9,10,11,12,13,16,18,21,23,24,26,28];3:[4,5,6,7,9,10,12,13,18,21,24,26];5:[0,2,4,5,6,9,10,11,12,13,18,20,21,23,24,26,28];6:[0,1,2,4,5,6,9,10,11,12,13,15,18,21,24,25,26,28];2:[0,2,4,5,6,9,10,11,12,13,14,18,20,21,23,24,25,26,28]","c0:bw=150,experts=[0,1,2,4,5,6,9,10,12,13,14,18,21,24,26]; c9:bw=158,experts=[0,1,2,4,5,6,10,11,12,13,18,21,24,25,26]; c8:bw=158,experts=[0,2,4,5,6,8,9,10,11,12,13,18,21,24,26]; c4:bw=59,experts=[2,4,6,13,26]; c7:bw=111,experts=[0,4,5,6,9,10,13,18,21,24,26]; c1:bw=184,experts=[0,1,2,4,5,6,9,10,11,12,13,16,18,21,23,24,26,28]; c3:bw=127,experts=[4,5,6,7,9,10,12,13,18,21,24,26]; c5:bw=170,experts=[0,2,4,5,6,9,10,11,12,13,18,20,21,23,24,26,28]; c6:bw=184,experts=[0,1,2,4,5,6,9,10,11,12,13,15,18,21,24,25,26,28]; c2:bw=198,experts=[0,2,4,5,6,9,10,11,12,13,14,18,20,21,23,24,25,26,28]","5.3886,3.9631,5.9352,7.6158,5.2196,4.9128,5.6415,6.9509,7.4720,4.1937"
98,2026-09-23 18:54:32,Ours,0.01,1.336132300266516,65.99,66.21,95,58.7334,0:58.73,57.2902,0.2208,1.2207,5938.4221,1:38:58.42,10,"4,8,9,7,6,5,0,3,1,2",4:190;8:196;9:98;7:87;6:133;5:180;0:122;3:93;1:96;2:89,"4:[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,26];8:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];9:[0,2,4,5,6,13,18,24,26];7:[2,4,5,6,12,13,24,26];6:[0,2,4,5,6,9,10,12,13,18,21,24,26];5:[0,2,4,5,6,9,10,11,12,13,18,20,21,22,23,24,26,28];0:[0,2,4,5,6,9,10,13,18,21,24,26];3:[4,5,6,13,17,18,21,26,30];1:[0,4,5,6,13,18,21,24,26];2:[0,2,4,5,6,13,18,26]","c4:bw=190,experts=[0,2,4,5,6,8,9,10,11,12,13,14,18,20,21,22,23,24,26]; c8:bw=196,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c9:bw=98,experts=[0,2,4,5,6,13,18,24,26]; c7:bw=87,experts=[2,4,5,6,12,13,24,26]; c6:bw=133,experts=[0,2,4,5,6,9,10,12,13,18,21,24,26]; c5:bw=180,experts=[0,2,4,5,6,9,10,11,12,13,18,20,21,22,23,24,26,28]; c0:bw=122,experts=[0,2,4,5,6,9,10,13,18,21,24,26]; c3:bw=93,experts=[4,5,6,13,17,18,21,26,30]; c1:bw=96,experts=[0,4,5,6,13,18,21,24,26]; c2:bw=89,experts=[0,2,4,5,6,13,18,26]","7.7351,5.9626,3.9464,5.2167,7.4784,6.8810,5.3274,5.6717,4.8337,4.2373"
99,2026-09-23 18:55:30,Ours,0.01,1.3277075424262157,66.43,66.43,99,58.5715,0:58.57,57.1412,0.2136,1.215,5997.0309,1:39:57.03,10,"8,5,7,1,3,9,4,0,2,6",8:124;5:180;7:166;1:217;3:138;9:75;4:89;0:147;2:113;6:128,"8:[0,2,4,5,6,10,11,12,13,18,21,26];5:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28];7:[0,1,2,4,5,6,10,11,12,13,15,18,23,24,25,26];1:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,23,24,25,26,28,31];3:[0,2,4,5,6,9,10,12,13,18,21,24,26];9:[0,2,4,6,13,18,26];4:[0,2,4,5,6,13,24,26];0:[0,2,4,5,6,9,10,12,13,18,20,21,24,26];2:[0,4,5,6,9,12,13,18,21,24,26];6:[0,2,4,5,6,9,12,13,18,21,24,26]","c8:bw=124,experts=[0,2,4,5,6,10,11,12,13,18,21,26]; c5:bw=180,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28]; c7:bw=166,experts=[0,1,2,4,5,6,10,11,12,13,15,18,23,24,25,26]; c1:bw=217,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,23,24,25,26,28,31]; c3:bw=138,experts=[0,2,4,5,6,9,10,12,13,18,21,24,26]; c9:bw=75,experts=[0,2,4,6,13,18,26]; c4:bw=89,experts=[0,2,4,5,6,13,24,26]; c0:bw=147,experts=[0,2,4,5,6,9,10,12,13,18,20,21,24,26]; c2:bw=113,experts=[0,4,5,6,9,12,13,18,21,24,26]; c6:bw=128,experts=[0,2,4,5,6,9,12,13,18,21,24,26]","5.9270,6.9636,5.2523,4.8724,5.6738,3.9211,7.6093,5.3282,4.1640,7.4296"
