Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
87,2026-09-19 10:42:11,Ours,0.01,0.7252022458761622,81.92,82.21,85,60.6441,1:00.64,59.1209,0.1652,1.3562,5474.7856,1:31:14.79,10,"1,2,7,5,6,3,4,9,8,0",1:55;2:127;7:42;5:10;6:113;3:128;4:64;9:71;8:87;0:66,"1:[2,4,6,13,14];2:[0,1,2,4,5,6,8,9,11,12,13,14];7:[0,4,5,6];5:[3];6:[0,1,2,4,5,6,11,12,13,14,15];3:[0,1,4,5,6,8,9,10,11,12,13,14];4:[1,2,4,6,14,15];9:[1,3,4,6,7,13,14];8:[1,2,3,4,6,12,14,15];0:[1,4,5,6,13,14]","c1:bw=55,experts=[2,4,6,13,14]; c2:bw=127,experts=[0,1,2,4,5,6,8,9,11,12,13,14]; c7:bw=42,experts=[0,4,5,6]; c5:bw=10,experts=[3]; c6:bw=113,experts=[0,1,2,4,5,6,11,12,13,14,15]; c3:bw=128,experts=[0,1,4,5,6,8,9,10,11,12,13,14]; c4:bw=64,experts=[1,2,4,6,14,15]; c9:bw=71,experts=[1,3,4,6,7,13,14]; c8:bw=87,experts=[1,2,3,4,6,12,14,15]; c0:bw=66,experts=[1,4,5,6,13,14]","21.7836,0.3215,4.1365,6.6490,2.0409,0.6600,3.2581,5.5716,7.5099,7.1898"
88,2026-09-19 10:43:12,Ours,0.01,0.7229274715988783,81.64,82.21,85,60.4966,1:00.50,58.9695,0.1648,1.3605,5535.7047,1:32:15.70,10,"8,6,3,7,0,4,9,1,5,2",8:81;6:51;3:62;7:78;0:117;4:71;9:58;1:53;5:57;2:86,"8:[1,2,4,5,6,12,13,14];6:[1,4,6,13,14];3:[0,4,5,6,9,13];7:[0,1,4,5,6,9,13];0:[0,1,2,4,5,6,8,9,11,13,14];4:[1,2,4,5,6,14,15];9:[1,4,6,7,14];1:[1,2,4,6,14];5:[2,4,6,10,14];2:[0,1,4,5,6,10,12,13]","c8:bw=81,experts=[1,2,4,5,6,12,13,14]; c6:bw=51,experts=[1,4,6,13,14]; c3:bw=62,experts=[0,4,5,6,9,13]; c7:bw=78,experts=[0,1,4,5,6,9,13]; c0:bw=117,experts=[0,1,2,4,5,6,8,9,11,13,14]; c4:bw=71,experts=[1,2,4,5,6,14,15]; c9:bw=58,experts=[1,4,6,7,14]; c1:bw=53,experts=[1,2,4,6,14]; c5:bw=57,experts=[2,4,6,10,14]; c2:bw=86,experts=[0,1,4,5,6,10,12,13]","7.7706,2.1373,0.7035,4.1362,7.1789,3.3115,5.4478,21.3341,6.6292,0.3204"
89,2026-09-19 10:44:13,Ours,0.01,0.7219813531471029,80.98,82.21,85,60.2713,1:00.27,58.781,0.1603,1.3282,5596.907,1:33:16.91,10,"3,8,2,9,7,5,0,6,4,1",3:58;8:139;2:84;9:114;7:40;5:86;0:24;6:60;4:58;1:77,"3:[0,4,5,6,9];8:[1,2,4,5,6,7,8,10,11,12,13,14,15];2:[0,1,2,4,5,6,12,13];9:[1,2,4,5,6,7,8,12,13,14,15];7:[4,6,7,13];5:[0,1,2,4,6,8,13,14];0:[4,6];6:[1,4,5,6,13,14];4:[1,4,6,14,15];1:[1,2,4,5,6,7,14]","c3:bw=58,experts=[0,4,5,6,9]; c8:bw=139,experts=[1,2,4,5,6,7,8,10,11,12,13,14,15]; c2:bw=84,experts=[0,1,2,4,5,6,12,13]; c9:bw=114,experts=[1,2,4,5,6,7,8,12,13,14,15]; c7:bw=40,experts=[4,6,7,13]; c5:bw=86,experts=[0,1,2,4,6,8,13,14]; c0:bw=24,experts=[4,6]; c6:bw=60,experts=[1,4,5,6,13,14]; c4:bw=58,experts=[1,4,6,14,15]; c1:bw=77,experts=[1,2,4,5,6,7,14]","0.6698,7.6522,0.3165,5.7585,4.1900,6.8959,7.1265,1.9649,3.2733,20.9333"
90,2026-09-19 10:45:14,Ours,0.01,0.7225451456166858,81.12,82.21,85,59.8082,0:59.81,58.2991,0.1604,1.3469,5657.3633,1:34:17.36,10,"7,1,3,9,0,6,2,5,8,4",7:135;1:58;3:68;9:120;0:121;6:49;2:40;5:51;8:95;4:67,"7:[0,1,2,4,5,6,8,9,10,11,12,13,14];1:[2,4,5,6,14];3:[0,4,5,6,9,13];9:[0,1,2,4,5,6,7,8,12,13,14,15];0:[0,1,2,4,5,6,9,10,11,12,13,14];6:[4,6,13,14];2:[1,4,5,6];5:[0,4,6,13,14];8:[1,2,4,6,7,12,13,14,15];4:[1,2,4,6,14,15]","c7:bw=135,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14]; c1:bw=58,experts=[2,4,5,6,14]; c3:bw=68,experts=[0,4,5,6,9,13]; c9:bw=120,experts=[0,1,2,4,5,6,7,8,12,13,14,15]; c0:bw=121,experts=[0,1,2,4,5,6,9,10,11,12,13,14]; c6:bw=49,experts=[4,6,13,14]; c2:bw=40,experts=[1,4,5,6]; c5:bw=51,experts=[0,4,6,13,14]; c8:bw=95,experts=[1,2,4,6,7,12,13,14,15]; c4:bw=67,experts=[1,2,4,6,14,15]","4.0193,21.2317,0.6640,5.4407,7.0682,2.0743,0.3071,6.6696,7.5224,3.3019"
91,2026-09-19 10:46:15,Ours,0.01,0.720113094300557,82.07,82.21,85,60.7192,1:00.72,59.2136,0.1632,1.3406,5718.4798,1:35:18.48,10,"1,9,5,7,3,4,0,6,2,8",1:94;9:66;5:98;7:97;3:75;4:102;0:42;6:55;2:21;8:43,"1:[1,2,4,5,6,7,12,13,14];9:[1,4,6,7,13,14];5:[0,1,2,4,5,6,13,14,15];7:[0,1,4,5,6,9,12,13,14];3:[0,4,5,6,9,12,13];4:[0,1,2,4,5,6,7,12,14,15];0:[1,4,5,6];6:[1,4,6,13,14];2:[4,6];8:[2,4,6,14]","c1:bw=94,experts=[1,2,4,5,6,7,12,13,14]; c9:bw=66,experts=[1,4,6,7,13,14]; c5:bw=98,experts=[0,1,2,4,5,6,13,14,15]; c7:bw=97,experts=[0,1,4,5,6,9,12,13,14]; c3:bw=75,experts=[0,4,5,6,9,12,13]; c4:bw=102,experts=[0,1,2,4,5,6,7,12,14,15]; c0:bw=42,experts=[1,4,5,6]; c6:bw=55,experts=[1,4,6,13,14]; c2:bw=21,experts=[4,6]; c8:bw=43,experts=[2,4,6,14]","21.3223,5.6817,6.8111,4.2235,0.6719,3.2945,7.2039,2.0821,0.3077,7.6148"
92,2026-09-19 10:47:17,Ours,0.01,0.7180639380053485,81.85,82.21,85,61.709,1:01.71,60.1764,0.1776,1.353,5780.8521,1:36:20.85,10,"3,7,1,0,8,6,9,2,5,4",3:54;7:64;1:37;0:56;8:36;6:86;9:105;2:47;5:124;4:50,"3:[0,4,5,6,9];7:[0,4,5,6,13,15];1:[2,4,6];0:[1,4,6,7,13];8:[2,4,6];6:[1,2,4,6,11,13,14,15];9:[1,2,4,5,6,7,12,13,14,15];2:[4,5,6,12];5:[0,1,2,4,5,6,7,9,12,13,14,15];4:[1,4,6,14,15]","c3:bw=54,experts=[0,4,5,6,9]; c7:bw=64,experts=[0,4,5,6,13,15]; c1:bw=37,experts=[2,4,6]; c0:bw=56,experts=[1,4,6,7,13]; c8:bw=36,experts=[2,4,6]; c6:bw=86,experts=[1,2,4,6,11,13,14,15]; c9:bw=105,experts=[1,2,4,5,6,7,12,13,14,15]; c2:bw=47,experts=[4,5,6,12]; c5:bw=124,experts=[0,1,2,4,5,6,7,9,12,13,14,15]; c4:bw=50,experts=[1,4,6,14,15]","0.6725,4.0984,21.9881,7.3045,7.9365,2.1351,5.5950,0.3308,6.8280,3.2876"
93,2026-09-19 10:48:19,Ours,0.01,0.7189522934544998,80.45,82.21,85,61.1004,1:01.10,59.5466,0.179,1.373,5842.3046,1:37:22.30,10,"1,3,7,9,6,8,5,4,0,2",1:89;3:59;7:42;9:109;6:42;8:10;5:15;4:60;0:35;2:96,"1:[1,2,4,5,6,12,13,14];3:[0,4,6,9,13];7:[0,4,6,13];9:[1,2,4,5,6,7,8,12,13,14];6:[4,6,13,14];8:[4];5:[4];4:[1,2,4,6,14,15];0:[4,6,15];2:[0,1,2,4,5,6,12,13,14]","c1:bw=89,experts=[1,2,4,5,6,12,13,14]; c3:bw=59,experts=[0,4,6,9,13]; c7:bw=42,experts=[0,4,6,13]; c9:bw=109,experts=[1,2,4,5,6,7,8,12,13,14]; c6:bw=42,experts=[4,6,13,14]; c8:bw=10,experts=[4]; c5:bw=15,experts=[4]; c4:bw=60,experts=[1,2,4,6,14,15]; c0:bw=35,experts=[4,6,15]; c2:bw=96,experts=[0,1,2,4,5,6,12,13,14]","21.5208,0.6670,4.1068,5.6072,2.0922,7.7969,6.8094,3.3750,7.2412,0.3300"
94,2026-09-19 10:49:20,Ours,0.01,0.7169938076670824,82.43,82.43,94,61.1535,1:01.15,59.5897,0.1947,1.3672,5904.1823,1:38:24.18,10,"7,2,5,4,6,9,1,8,0,3",7:84;2:122;5:77;4:59;6:57;9:95;1:133;8:14;0:105;3:64,"7:[0,1,4,5,6,9,12,13];2:[0,1,2,4,5,6,9,11,12,13,14,15];5:[0,2,4,6,11,13,14];4:[2,4,6,14,15];6:[1,4,6,13,14];9:[1,2,4,5,6,7,12,13,14];1:[0,1,2,4,5,6,7,8,9,11,12,13,14];8:[4];0:[1,2,4,5,6,9,11,12,13,14];3:[0,4,5,6,9,12]","c7:bw=84,experts=[0,1,4,5,6,9,12,13]; c2:bw=122,experts=[0,1,2,4,5,6,9,11,12,13,14,15]; c5:bw=77,experts=[0,2,4,6,11,13,14]; c4:bw=59,experts=[2,4,6,14,15]; c6:bw=57,experts=[1,4,6,13,14]; c9:bw=95,experts=[1,2,4,5,6,7,12,13,14]; c1:bw=133,experts=[0,1,2,4,5,6,7,8,9,11,12,13,14]; c8:bw=14,experts=[4]; c0:bw=105,experts=[1,2,4,5,6,9,11,12,13,14]; c3:bw=64,experts=[0,4,5,6,9,12]","4.1258,0.3234,6.8396,3.3340,2.0833,5.5907,21.6417,7.7064,7.2545,0.6903"
95,2026-09-19 10:50:22,Ours,0.01,0.7129447418290566,80.03,82.43,94,60.871,1:00.87,59.3184,0.1849,1.3658,5965.5793,1:39:25.58,10,"7,9,4,6,0,3,1,8,2,5",7:112;9:80;4:29;6:76;0:66;3:77;1:59;8:143;2:43;5:16,"7:[0,1,4,5,6,8,9,11,12,13,14];9:[1,2,4,6,7,12,13,14];4:[3,8];6:[1,2,4,6,13,14,15];0:[1,4,5,6,13,14];3:[0,4,5,6,7,9,13];1:[1,2,4,6,14];8:[1,2,4,5,6,7,8,9,10,11,12,13,14,15];2:[4,5,6,12];5:[4]","c7:bw=112,experts=[0,1,4,5,6,8,9,11,12,13,14]; c9:bw=80,experts=[1,2,4,6,7,12,13,14]; c4:bw=29,experts=[3,8]; c6:bw=76,experts=[1,2,4,6,13,14,15]; c0:bw=66,experts=[1,4,5,6,13,14]; c3:bw=77,experts=[0,4,5,6,7,9,13]; c1:bw=59,experts=[1,2,4,6,14]; c8:bw=143,experts=[1,2,4,5,6,7,8,9,10,11,12,13,14,15]; c2:bw=43,experts=[4,5,6,12]; c5:bw=16,experts=[4]","4.1357,5.5210,3.2928,2.1144,7.1775,0.6820,21.5104,7.6946,0.3105,6.8797"
96,2026-09-19 10:51:24,Ours,0.01,0.710964723668531,83.04,83.04,96,61.4041,1:01.40,59.8536,0.1797,1.369,6027.4154,1:40:27.42,10,"2,9,3,1,5,4,6,7,0,8",2:122;9:83;3:86;1:68;5:113;4:92;6:59;7:95;0:68;8:122,"2:[0,1,2,3,4,5,6,7,8,12,13,14];9:[1,4,6,7,9,12,13,14];3:[0,3,4,6,9,13,14,15];1:[2,3,4,6,14,15];5:[0,1,2,4,5,6,9,12,13,14,15];4:[1,2,4,6,9,10,11,13,14];6:[1,4,6,14,15];7:[0,1,4,5,6,8,9,12,13];0:[1,3,4,6,13,14];8:[1,2,4,5,6,8,9,11,12,13,14,15]","c2:bw=122,experts=[0,1,2,3,4,5,6,7,8,12,13,14]; c9:bw=83,experts=[1,4,6,7,9,12,13,14]; c3:bw=86,experts=[0,3,4,6,9,13,14,15]; c1:bw=68,experts=[2,3,4,6,14,15]; c5:bw=113,experts=[0,1,2,4,5,6,9,12,13,14,15]; c4:bw=92,experts=[1,2,4,6,9,10,11,13,14]; c6:bw=59,experts=[1,4,6,14,15]; c7:bw=95,experts=[0,1,4,5,6,8,9,12,13]; c0:bw=68,experts=[1,3,4,6,13,14]; c8:bw=122,experts=[1,2,4,5,6,8,9,11,12,13,14,15]","0.3219,5.6980,0.6905,21.9144,6.7232,3.3194,2.1338,4.2006,7.1562,7.6955"
97,2026-09-19 10:52:25,Ours,0.01,0.7141890884306282,81.72,83.04,96,60.3939,1:00.39,58.931,0.1691,1.2921,6088.6372,1:41:28.64,10,"0,9,8,4,7,1,3,5,6,2",0:77;9:82;8:81;4:31;7:57;1:95;3:66;5:88;6:95;2:102,"0:[1,2,4,5,6,13,14];9:[1,4,5,6,7,12,13,14];8:[1,2,4,5,6,11,12,14];4:[4,6,14];7:[0,4,6,9,13];1:[1,2,4,5,6,7,12,13,14];3:[0,2,4,5,6,9];5:[0,1,2,4,6,13,14,15];6:[1,2,4,5,6,11,13,14,15];2:[0,1,2,4,5,6,9,12,13,14]","c0:bw=77,experts=[1,2,4,5,6,13,14]; c9:bw=82,experts=[1,4,5,6,7,12,13,14]; c8:bw=81,experts=[1,2,4,5,6,11,12,14]; c4:bw=31,experts=[4,6,14]; c7:bw=57,experts=[0,4,6,9,13]; c1:bw=95,experts=[1,2,4,5,6,7,12,13,14]; c3:bw=66,experts=[0,2,4,5,6,9]; c5:bw=88,experts=[0,1,2,4,6,13,14,15]; c6:bw=95,experts=[1,2,4,5,6,11,13,14,15]; c2:bw=102,experts=[0,1,2,4,5,6,9,12,13,14]","7.1677,5.7229,7.8058,3.4555,4.1738,20.7382,0.8193,6.6840,2.0503,0.3135"
98,2026-09-19 10:53:26,Ours,0.01,0.7058369151513053,82.34,83.04,96,60.5089,1:00.51,58.9748,0.179,1.3532,6150.0026,1:42:30.00,10,"4,8,9,7,6,5,0,3,1,2",4:98;8:101;9:51;7:45;6:69;5:93;0:63;3:48;1:49;2:46,"4:[1,2,4,5,6,7,12,14,15];8:[1,2,4,5,6,8,12,13,14,15];9:[1,4,6,13,14];7:[0,4,6,13];6:[0,1,4,6,13,14];5:[0,1,2,4,6,9,13,14,15];0:[1,4,5,6,9,13];3:[0,4,6,9];1:[1,2,4,6];2:[4,5,6,12]","c4:bw=98,experts=[1,2,4,5,6,7,12,14,15]; c8:bw=101,experts=[1,2,4,5,6,8,12,13,14,15]; c9:bw=51,experts=[1,4,6,13,14]; c7:bw=45,experts=[0,4,6,13]; c6:bw=69,experts=[0,1,4,6,13,14]; c5:bw=93,experts=[0,1,2,4,6,9,13,14,15]; c0:bw=63,experts=[1,4,5,6,9,13]; c3:bw=48,experts=[0,4,6,9]; c1:bw=49,experts=[1,2,4,6]; c2:bw=46,experts=[4,5,6,12]","3.4057,7.7589,5.5861,4.2983,2.1989,6.9210,6.6808,0.6252,21.1777,0.3223"
99,2026-09-19 10:54:28,Ours,0.01,0.7059722370867966,82.27,83.04,96,60.7137,1:00.71,59.1345,0.1885,1.3889,6211.8506,1:43:31.85,10,"8,5,7,1,3,9,4,0,2,6",8:64;5:93;7:86;1:112;3:71;9:39;4:46;0:76;2:58;6:66,"8:[0,1,2,4,6,14];5:[0,1,2,4,5,6,12,13,14];7:[0,1,4,5,6,9,12,13];1:[0,1,2,4,5,6,7,8,12,13,14];3:[0,4,5,6,9,13,14];9:[4,6,10];4:[4,6,14,15];0:[1,2,4,5,6,13,14];2:[0,4,5,6,12];6:[1,4,6,9,13,14]","c8:bw=64,experts=[0,1,2,4,6,14]; c5:bw=93,experts=[0,1,2,4,5,6,12,13,14]; c7:bw=86,experts=[0,1,4,5,6,9,12,13]; c1:bw=112,experts=[0,1,2,4,5,6,7,8,12,13,14]; c3:bw=71,experts=[0,4,5,6,9,13,14]; c9:bw=39,experts=[4,6,10]; c4:bw=46,experts=[4,6,14,15]; c0:bw=76,experts=[1,2,4,5,6,13,14]; c2:bw=58,experts=[0,4,5,6,12]; c6:bw=66,experts=[1,4,6,9,13,14]","7.7231,6.7829,4.1561,21.5296,0.6778,5.6526,3.2756,6.9032,0.3199,2.1137"
100,2026-09-19 10:55:28,Ours,0.01,0.7080426980182066,82.17,83.04,96,59.7006,0:59.70,58.1612,0.1926,1.3451,6271.5987,1:44:31.60,10,"2,8,9,5,6,1,4,7,3,0",2:57;8:84;9:100;5:35;6:83;1:33;4:123;7:13;3:78;0:122,"2:[2,4,5,6,12];8:[1,2,4,5,6,7,12,14];9:[1,2,4,5,6,7,8,12,13,14];5:[0,4,6];6:[1,4,5,6,8,9,13,14];1:[2,4,6];4:[0,1,2,3,4,5,6,7,11,12,14,15];7:[4];3:[0,4,5,6,8,9,12];0:[0,1,2,4,5,6,9,11,12,13,14,15]","c2:bw=57,experts=[2,4,5,6,12]; c8:bw=84,experts=[1,2,4,5,6,7,12,14]; c9:bw=100,experts=[1,2,4,5,6,7,8,12,13,14]; c5:bw=35,experts=[0,4,6]; c6:bw=83,experts=[1,4,5,6,8,9,13,14]; c1:bw=33,experts=[2,4,6]; c4:bw=123,experts=[0,1,2,3,4,5,6,7,11,12,14,15]; c7:bw=13,experts=[4]; c3:bw=78,experts=[0,4,5,6,8,9,12]; c0:bw=122,experts=[0,1,2,4,5,6,9,11,12,13,14,15]","0.3219,7.7567,5.6011,6.8076,2.0978,20.7625,3.1299,3.9051,0.6584,7.1203"
