Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
42,2026-09-24 20:03:00,Ours,0.01,1.6671252820120372,54.37,55.2,41,58.1606,0:58.16,56.7537,0.1692,1.2359,2443.7705,40:43.77,10,"5,1,3,9,6,0,7,4,8,2",5:185;1:179;3:177;9:186;6:125;0:54;7:73;4:200;8:154;2:147,"5:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,26,28];3:[0,1,2,4,5,6,8,9,10,12,13,18,20,21,24,25,26];9:[0,1,2,4,5,6,8,9,10,12,13,18,20,21,24,25,26,28];6:[0,1,2,4,5,6,10,12,13,18,24,26];0:[2,4,6,13,26];7:[4,5,6,9,13,18,26];4:[0,2,4,5,6,8,9,10,12,13,14,18,20,21,22,23,24,25,26,28];8:[0,1,2,4,5,6,8,9,10,12,13,18,24,26,28];2:[0,4,5,6,9,10,12,13,18,20,22,24,26,28]","c5:bw=185,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28]; c1:bw=179,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,26,28]; c3:bw=177,experts=[0,1,2,4,5,6,8,9,10,12,13,18,20,21,24,25,26]; c9:bw=186,experts=[0,1,2,4,5,6,8,9,10,12,13,18,20,21,24,25,26,28]; c6:bw=125,experts=[0,1,2,4,5,6,10,12,13,18,24,26]; c0:bw=54,experts=[2,4,6,13,26]; c7:bw=73,experts=[4,5,6,9,13,18,26]; c4:bw=200,experts=[0,2,4,5,6,8,9,10,12,13,14,18,20,21,22,23,24,25,26,28]; c8:bw=154,experts=[0,1,2,4,5,6,8,9,10,12,13,18,24,26,28]; c2:bw=147,experts=[0,4,5,6,9,10,12,13,18,20,22,24,26,28]","7.0866,5.1546,5.8998,3.9524,7.2335,5.1530,5.0607,7.3779,5.7789,4.0564"
43,2026-09-24 20:03:57,Ours,0.01,1.6620093587325033,55.44,55.44,43,57.0846,0:57.08,55.6837,0.1771,1.222,2500.8786,41:40.88,10,"5,1,2,8,9,7,4,6,3,0",5:194;1:213;2:186;8:165;9:116;7:77;4:126;6:44;3:237;0:78,"5:[0,2,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,23,24,25,26,28];2:[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,25,26,28];8:[0,4,5,6,8,9,10,12,13,18,20,21,22,24,26,28];9:[0,2,4,5,6,8,9,13,18,24,26];7:[4,5,6,9,13,18,26];4:[0,2,4,5,6,9,10,12,13,18,24,26];6:[4,6,13,26];3:[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,27,28];0:[4,5,9,13,18,24,26]","c5:bw=194,experts=[0,2,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,26,28]; c1:bw=213,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,23,24,25,26,28]; c2:bw=186,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,25,26,28]; c8:bw=165,experts=[0,4,5,6,8,9,10,12,13,18,20,21,22,24,26,28]; c9:bw=116,experts=[0,2,4,5,6,8,9,13,18,24,26]; c7:bw=77,experts=[4,5,6,9,13,18,26]; c4:bw=126,experts=[0,2,4,5,6,9,10,12,13,18,24,26]; c6:bw=44,experts=[4,6,13,26]; c3:bw=237,experts=[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,27,28]; c0:bw=78,experts=[4,5,9,13,18,24,26]","6.8119,4.8078,4.0906,5.7746,3.8557,5.0601,7.3554,7.2414,5.5188,5.1674"
44,2026-09-24 20:04:55,Ours,0.01,1.648852054709573,55.72,55.72,44,57.2128,0:57.21,55.7818,0.1817,1.2475,2558.1164,42:38.12,10,"0,3,4,2,7,5,6,9,8,1",0:244;3:171;4:105;2:134;7:275;5:88;6:75;9:136;8:126;1:163,"0:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,25,26,27,28];3:[0,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28];4:[2,4,5,6,10,12,13,18,24,26];2:[0,2,4,5,6,9,10,12,13,18,24,26,28];7:[0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28];5:[2,4,5,6,13,18,24,26];6:[4,5,6,13,18,24,26];9:[0,1,2,4,5,6,9,10,12,13,18,24,26];8:[0,4,5,6,8,9,12,13,18,24,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,18,24,26,28]","c0:bw=244,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,25,26,27,28]; c3:bw=171,experts=[0,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28]; c4:bw=105,experts=[2,4,5,6,10,12,13,18,24,26]; c2:bw=134,experts=[0,2,4,5,6,9,10,12,13,18,24,26,28]; c7:bw=275,experts=[0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28]; c5:bw=88,experts=[2,4,5,6,13,18,24,26]; c6:bw=75,experts=[4,5,6,13,18,24,26]; c9:bw=136,experts=[0,1,2,4,5,6,9,10,12,13,18,24,26]; c8:bw=126,experts=[0,4,5,6,8,9,12,13,18,24,26,28]; c1:bw=163,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,24,26,28]","5.2432,5.5551,7.3650,4.0821,5.1128,6.7318,7.1920,3.8406,5.8618,4.7974"
45,2026-09-24 20:05:53,Ours,0.01,1.6382829704142892,55.78,55.78,45,58.1553,0:58.16,56.7406,0.1876,1.2252,2616.2963,43:36.30,10,"8,0,3,4,7,2,9,6,5,1",8:201;0:131;3:245;4:235;7:131;2:180;9:91;6:14;5:163;1:204,"8:[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,23,24,25,26,28];0:[0,4,5,6,9,10,12,13,18,20,24,26,28];3:[0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,18,20,21,23,24,25,26,28];4:[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,27,28];7:[0,2,4,5,6,9,10,12,13,18,24,26,28];2:[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,25,26,28];9:[0,4,5,6,9,13,18,26,28];6:[4];5:[0,2,4,5,6,8,9,10,12,13,18,20,21,24,26,28];1:[0,2,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,25,26,28]","c8:bw=201,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,23,24,25,26,28]; c0:bw=131,experts=[0,4,5,6,9,10,12,13,18,20,24,26,28]; c3:bw=245,experts=[0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,18,20,21,23,24,25,26,28]; c4:bw=235,experts=[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,27,28]; c7:bw=131,experts=[0,2,4,5,6,9,10,12,13,18,24,26,28]; c2:bw=180,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,23,24,25,26,28]; c9:bw=91,experts=[0,4,5,6,9,13,18,26,28]; c6:bw=14,experts=[4]; c5:bw=163,experts=[0,2,4,5,6,8,9,10,12,13,18,20,21,24,26,28]; c1:bw=204,experts=[0,2,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,25,26,28]","6.1466,5.4129,5.7885,7.7309,5.0815,4.0623,3.8163,7.1604,6.7405,4.8007"
46,2026-09-24 20:06:51,Ours,0.01,1.6335832967622614,55.75,55.78,45,58.311,0:58.31,56.8472,0.1855,1.2764,2674.633,44:34.63,10,"9,3,6,1,4,5,2,8,0,7",9:134;3:98;6:141;1:149;4:234;5:150;2:208;8:142;0:201;7:103,"9:[0,1,2,4,5,6,9,10,12,13,18,24,26];3:[0,2,4,5,6,9,13,18,26];6:[0,1,2,4,5,6,10,11,12,13,18,24,26,28];1:[0,4,5,6,8,9,12,13,18,20,22,24,26,28];4:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,25,26,28];5:[0,2,4,5,6,8,9,10,12,13,18,20,24,26,28];2:[0,2,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,25,26,28];8:[0,2,4,5,6,8,9,10,12,13,18,24,26,28];0:[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,23,24,25,26,28];7:[0,4,5,9,13,18,20,24,26,28]","c9:bw=134,experts=[0,1,2,4,5,6,9,10,12,13,18,24,26]; c3:bw=98,experts=[0,2,4,5,6,9,13,18,26]; c6:bw=141,experts=[0,1,2,4,5,6,10,11,12,13,18,24,26,28]; c1:bw=149,experts=[0,4,5,6,8,9,12,13,18,20,22,24,26,28]; c4:bw=234,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,25,26,28]; c5:bw=150,experts=[0,2,4,5,6,8,9,10,12,13,18,20,24,26,28]; c2:bw=208,experts=[0,2,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,25,26,28]; c8:bw=142,experts=[0,2,4,5,6,8,9,10,12,13,18,24,26,28]; c0:bw=201,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,23,24,25,26,28]; c7:bw=103,experts=[0,4,5,9,13,18,20,24,26,28]","3.8755,5.5729,7.3184,4.9076,7.5072,6.7746,4.0592,5.7821,5.4340,5.6158"
47,2026-09-24 20:07:53,Ours,0.01,1.6234196984362375,56.52,56.52,47,61.6849,1:01.68,60.1817,0.1888,1.3125,2736.3454,45:36.35,10,"5,6,7,9,8,3,4,0,1,2",5:189;6:82;7:195;9:63;8:144;3:255;4:35;0:167;1:111;2:199,"5:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28];6:[4,5,6,9,13,18,24,26];7:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];9:[4,5,6,9,13,26];8:[0,1,2,4,5,6,8,10,12,13,18,24,26,28];3:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,21,22,23,24,25,26,27,28];4:[4,6,26];0:[0,1,2,4,5,6,8,9,10,12,13,18,21,24,26,28];1:[0,4,5,6,9,12,13,18,24,26,28];2:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]","c5:bw=189,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,24,25,26,28]; c6:bw=82,experts=[4,5,6,9,13,18,24,26]; c7:bw=195,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c9:bw=63,experts=[4,5,6,9,13,26]; c8:bw=144,experts=[0,1,2,4,5,6,8,10,12,13,18,24,26,28]; c3:bw=255,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,21,22,23,24,25,26,27,28]; c4:bw=35,experts=[4,6,26]; c0:bw=167,experts=[0,1,2,4,5,6,8,9,10,12,13,18,21,24,26,28]; c1:bw=111,experts=[0,4,5,6,9,12,13,18,24,26,28]; c2:bw=199,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]","7.3265,7.8008,5.4538,4.1579,6.3116,6.0085,7.8758,5.5838,5.1910,4.4721"
48,2026-09-24 20:08:56,Ours,0.01,1.6126584261579098,55.28,56.52,47,62.7581,1:02.76,61.2862,0.2073,1.2625,2799.1296,46:39.13,10,"1,8,4,2,9,6,5,7,0,3",1:182;8:183;4:246;2:207;9:192;6:165;5:202;7:229;0:57;3:67,"1:[0,1,2,4,5,6,8,9,10,12,13,16,18,20,21,24,26,28];8:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,23,24,26,28];4:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,25,26,27,28];2:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,23,24,25,26,28];9:[0,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,25,26,28];6:[0,2,4,5,6,8,9,10,12,13,18,20,21,24,26,28];5:[0,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,26,28];7:[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,28];0:[4,6,13,15,26];3:[4,5,6,13,18,26]","c1:bw=182,experts=[0,1,2,4,5,6,8,9,10,12,13,16,18,20,21,24,26,28]; c8:bw=183,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,23,24,26,28]; c4:bw=246,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,25,26,27,28]; c2:bw=207,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,23,24,25,26,28]; c9:bw=192,experts=[0,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,25,26,28]; c6:bw=165,experts=[0,2,4,5,6,8,9,10,12,13,18,20,21,24,26,28]; c5:bw=202,experts=[0,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,26,28]; c7:bw=229,experts=[0,1,2,4,5,6,8,9,10,12,13,14,16,18,20,21,22,23,24,25,26,28]; c0:bw=57,experts=[4,6,13,15,26]; c3:bw=67,experts=[4,5,6,13,18,26]","5.2546,6.4773,8.4020,4.7060,4.2587,7.8185,7.2598,5.5606,5.6876,5.8611"
49,2026-09-24 20:09:56,Ours,0.01,1.611006536675373,56.83,56.83,49,60.0374,1:00.04,58.5357,0.2107,1.2892,2859.1944,47:39.19,10,"4,3,8,0,2,5,6,7,9,1",4:176;3:116;8:96;0:72;2:214;5:205;6:46;7:162;9:194;1:198,"4:[0,4,5,6,8,9,10,12,13,18,20,21,22,23,24,26,28];3:[0,2,4,5,6,12,13,18,24,26,28];8:[1,2,4,5,6,13,18,24,26];0:[0,2,4,6,13,18,26];2:[0,1,2,4,5,6,8,9,10,11,12,13,15,18,20,21,23,24,25,26,28];5:[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,23,24,25,26,28];6:[4,6,13,26];7:[0,1,2,4,5,6,8,9,10,12,13,18,24,25,26,28];9:[0,2,4,5,6,8,9,10,12,13,18,20,21,22,23,24,25,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,24,25,26,28]","c4:bw=176,experts=[0,4,5,6,8,9,10,12,13,18,20,21,22,23,24,26,28]; c3:bw=116,experts=[0,2,4,5,6,12,13,18,24,26,28]; c8:bw=96,experts=[1,2,4,5,6,13,18,24,26]; c0:bw=72,experts=[0,2,4,6,13,18,26]; c2:bw=214,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,18,20,21,23,24,25,26,28]; c5:bw=205,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,23,24,25,26,28]; c6:bw=46,experts=[4,6,13,26]; c7:bw=162,experts=[0,1,2,4,5,6,8,9,10,12,13,18,24,25,26,28]; c9:bw=194,experts=[0,2,4,5,6,8,9,10,12,13,18,20,21,22,23,24,25,26,28]; c1:bw=198,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,21,24,25,26,28]","7.7395,5.7965,6.0846,5.4118,4.2247,7.0506,7.6577,5.4872,4.0836,4.9994"
50,2026-09-24 20:10:56,Ours,0.01,1.5974953905700264,57.32,57.32,50,60.0484,1:00.05,58.589,0.1854,1.2721,2919.2694,48:39.27,10,"8,4,7,6,2,1,3,0,9,5",8:118;4:28;7:126;6:249;2:232;1:236;3:142;0:106;9:99;5:114,"8:[0,2,4,6,8,10,12,13,18,24,26];4:[4,26];7:[0,2,4,5,6,9,12,13,18,24,26,28];6:[0,1,2,3,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,25,26,28];2:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,22,23,24,25,26,27,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,22,23,24,25,26,27,28];3:[0,4,5,6,8,9,12,13,18,20,22,24,26,28];0:[0,2,4,5,6,13,18,24,26,28];9:[0,1,2,4,6,12,13,24,26];5:[0,1,2,4,5,6,12,13,18,24,26]","c8:bw=118,experts=[0,2,4,6,8,10,12,13,18,24,26]; c4:bw=28,experts=[4,26]; c7:bw=126,experts=[0,2,4,5,6,9,12,13,18,24,26,28]; c6:bw=249,experts=[0,1,2,3,4,5,6,8,9,10,11,12,13,14,16,18,20,21,22,23,24,25,26,28]; c2:bw=232,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,22,23,24,25,26,27,28]; c1:bw=236,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,22,23,24,25,26,27,28]; c3:bw=142,experts=[0,4,5,6,8,9,12,13,18,20,22,24,26,28]; c0:bw=106,experts=[0,2,4,5,6,13,18,24,26,28]; c9:bw=99,experts=[0,1,2,4,6,12,13,24,26]; c5:bw=114,experts=[0,1,2,4,5,6,12,13,18,24,26]","6.0885,7.5959,5.4423,7.7485,4.2749,4.9917,5.7456,5.5209,4.1413,7.0395"
51,2026-09-24 20:11:56,Ours,0.01,1.5922343656495437,57.62,57.62,51,60.4144,1:00.41,58.968,0.1745,1.27,2979.7148,49:39.71,10,"5,0,1,2,8,6,9,3,4,7",5:173;0:195;1:77;2:73;8:168;6:191;9:66;3:203;4:40;7:99,"5:[0,2,4,5,6,8,9,10,12,13,18,20,21,22,24,26,28];0:[0,1,2,4,5,6,8,9,10,12,13,18,20,21,23,24,25,26,28];1:[2,4,5,6,13,18,26];2:[4,5,6,12,13,24,26];8:[0,1,2,4,5,6,9,10,11,12,13,18,21,24,26,28];6:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];9:[4,5,6,9,13,26];3:[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,23,24,25,26,28];4:[4,5,13,26];7:[2,4,6,12,13,18,24,26,28]","c5:bw=173,experts=[0,2,4,5,6,8,9,10,12,13,18,20,21,22,24,26,28]; c0:bw=195,experts=[0,1,2,4,5,6,8,9,10,12,13,18,20,21,23,24,25,26,28]; c1:bw=77,experts=[2,4,5,6,13,18,26]; c2:bw=73,experts=[4,5,6,12,13,24,26]; c8:bw=168,experts=[0,1,2,4,5,6,9,10,11,12,13,18,21,24,26,28]; c6:bw=191,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c9:bw=66,experts=[4,5,6,9,13,26]; c3:bw=203,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,23,24,25,26,28]; c4:bw=40,experts=[4,5,13,26]; c7:bw=99,experts=[2,4,6,12,13,18,24,26,28]","7.2175,5.5955,5.2134,4.4734,6.1661,7.6078,3.9881,5.7386,7.6598,5.3079"
52,2026-09-24 20:12:56,Ours,0.01,1.5772391608641645,56.73,57.62,51,60.1613,1:00.16,58.7174,0.1676,1.2745,3039.906,50:39.91,10,"0,8,5,7,1,4,9,6,2,3",0:169;8:64;5:89;7:125;1:148;4:122;9:112;6:186;2:107;3:157,"0:[0,4,5,6,8,9,12,13,16,18,20,21,22,24,26,28];8:[1,2,4,6,13,26];5:[2,4,6,12,13,18,24,26];7:[0,1,2,4,5,6,10,12,13,18,24,26];1:[0,2,4,5,6,8,9,12,13,18,21,24,26,28];4:[2,4,5,6,8,10,12,13,18,24,26,28];9:[0,4,5,6,9,12,13,18,24,26,28];6:[0,2,4,5,6,8,9,10,12,13,18,19,20,21,22,24,26,28];2:[2,4,5,6,9,12,13,18,24,26];3:[0,2,4,5,6,8,9,10,12,13,18,21,24,26,28]","c0:bw=169,experts=[0,4,5,6,8,9,12,13,16,18,20,21,22,24,26,28]; c8:bw=64,experts=[1,2,4,6,13,26]; c5:bw=89,experts=[2,4,6,12,13,18,24,26]; c7:bw=125,experts=[0,1,2,4,5,6,10,12,13,18,24,26]; c1:bw=148,experts=[0,2,4,5,6,8,9,12,13,18,21,24,26,28]; c4:bw=122,experts=[2,4,5,6,8,10,12,13,18,24,26,28]; c9:bw=112,experts=[0,4,5,6,9,12,13,18,24,26,28]; c6:bw=186,experts=[0,2,4,5,6,8,9,10,12,13,18,19,20,21,22,24,26,28]; c2:bw=107,experts=[2,4,5,6,9,12,13,18,24,26]; c3:bw=157,experts=[0,2,4,5,6,8,9,10,12,13,18,21,24,26,28]","5.4244,6.0741,7.2341,5.4398,4.9814,7.6917,4.0217,7.7176,4.3791,5.7534"
53,2026-09-24 20:13:55,Ours,0.01,1.5735317220046805,57.95,57.95,53,58.9557,0:58.96,57.5513,0.1783,1.2242,3098.8909,51:38.89,10,"8,4,5,1,3,9,6,7,0,2",8:79;4:103;5:161;1:215;3:173;9:224;6:131;7:160;0:141;2:189,"8:[4,5,6,9,13,18,26];4:[0,4,5,6,9,13,18,24,26,28];5:[0,4,5,6,8,9,10,12,13,18,20,21,22,24,26,28];1:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,24,25,26,27,28];3:[0,1,2,4,5,6,8,9,10,12,13,18,21,23,24,26,28];9:[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,22,24,25,26,27,28];6:[0,1,2,4,5,6,10,12,13,18,21,24,26];7:[0,1,2,4,5,6,8,10,11,12,13,18,23,24,25,26];0:[0,1,2,4,5,6,9,10,12,13,18,24,25,26];2:[0,1,2,4,5,6,8,9,10,12,13,18,20,21,24,25,26,28]","c8:bw=79,experts=[4,5,6,9,13,18,26]; c4:bw=103,experts=[0,4,5,6,9,13,18,24,26,28]; c5:bw=161,experts=[0,4,5,6,8,9,10,12,13,18,20,21,22,24,26,28]; c1:bw=215,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,24,25,26,27,28]; c3:bw=173,experts=[0,1,2,4,5,6,8,9,10,12,13,18,21,23,24,26,28]; c9:bw=224,experts=[0,1,2,4,5,6,8,9,10,11,12,13,16,18,20,21,22,24,25,26,27,28]; c6:bw=131,experts=[0,1,2,4,5,6,10,12,13,18,21,24,26]; c7:bw=160,experts=[0,1,2,4,5,6,8,10,11,12,13,18,23,24,25,26]; c0:bw=141,experts=[0,1,2,4,5,6,9,10,12,13,18,24,25,26]; c2:bw=189,experts=[0,1,2,4,5,6,8,9,10,12,13,18,20,21,24,25,26,28]","6.0950,7.6802,7.0760,5.0232,5.7437,3.8794,7.3330,5.2270,5.3846,4.1091"
54,2026-09-24 20:14:54,Ours,0.01,1.569278992562897,57.2,57.95,53,58.5784,0:58.58,57.171,0.1877,1.2179,3157.4959,52:37.50,10,"2,1,8,7,3,0,6,5,9,4",2:30;1:193;8:203;7:223;3:111;0:135;6:198;5:10;9:185;4:116,"2:[4,17,26];1:[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,24,25,26,28];8:[0,2,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,25,26,28];7:[0,1,2,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,25,26,27,28];3:[0,2,4,5,6,8,13,18,24,26,28];0:[0,1,2,4,5,6,10,12,13,18,24,26,28];6:[0,1,2,4,5,6,8,9,10,11,12,13,17,18,21,24,25,26,28];5:[4];9:[0,1,2,4,5,6,8,9,10,12,13,18,20,21,24,25,26,28];4:[0,1,2,4,5,6,12,13,18,24,26]","c2:bw=30,experts=[4,17,26]; c1:bw=193,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,20,21,24,25,26,28]; c8:bw=203,experts=[0,2,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,25,26,28]; c7:bw=223,experts=[0,1,2,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,25,26,27,28]; c3:bw=111,experts=[0,2,4,5,6,8,13,18,24,26,28]; c0:bw=135,experts=[0,1,2,4,5,6,10,12,13,18,24,26,28]; c6:bw=198,experts=[0,1,2,4,5,6,8,9,10,11,12,13,17,18,21,24,25,26,28]; c5:bw=10,experts=[4]; c9:bw=185,experts=[0,1,2,4,5,6,8,9,10,12,13,18,20,21,24,25,26,28]; c4:bw=116,experts=[0,1,2,4,5,6,12,13,18,24,26]","4.1008,5.0466,6.1027,5.2975,5.7781,5.2410,7.3818,6.6447,4.0320,7.5458"
55,2026-09-24 20:15:52,Ours,0.01,1.5582248242927308,57.59,57.95,53,57.4729,0:57.47,56.0685,0.1896,1.213,3214.9967,53:35.00,10,"7,2,4,3,8,5,1,6,0,9",7:199;2:150;4:53;3:192;8:50;5:194;1:220;6:154;0:101;9:228,"7:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];2:[0,1,2,4,5,6,9,10,12,13,18,20,24,26,28];4:[2,4,6,13,26];3:[0,2,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,26,28];8:[4,6,9,13,26];5:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];1:[0,1,2,4,5,6,8,9,10,12,13,14,15,18,20,21,22,24,25,26,27,28];6:[0,2,4,5,6,8,9,10,12,13,18,21,24,26,28];0:[0,4,5,6,9,12,13,18,24,26];9:[0,1,2,4,5,6,8,9,10,11,12,13,15,17,18,21,24,25,26,27,28,30]","c7:bw=199,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c2:bw=150,experts=[0,1,2,4,5,6,9,10,12,13,18,20,24,26,28]; c4:bw=53,experts=[2,4,6,13,26]; c3:bw=192,experts=[0,2,4,5,6,8,9,10,12,13,16,18,20,21,22,23,24,26,28]; c8:bw=50,experts=[4,6,9,13,26]; c5:bw=194,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c1:bw=220,experts=[0,1,2,4,5,6,8,9,10,12,13,14,15,18,20,21,22,24,25,26,27,28]; c6:bw=154,experts=[0,2,4,5,6,8,9,10,12,13,18,21,24,26,28]; c0:bw=101,experts=[0,4,5,6,9,12,13,18,24,26]; c9:bw=228,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,17,18,21,24,25,26,27,28,30]","5.1416,4.1110,7.4026,5.5831,5.7912,6.8227,4.8185,7.3136,5.2151,3.8691"
