Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
56,2026-09-23 19:11:00,Ours,0.01,1.9363121589471972,45.29,45.63,55,74.8551,1:14.86,62.2723,11.2891,1.2888,4227.1782,1:10:27.18,10,"9,1,3,2,5,4,8,7,6,0",9:191;1:205;3:31;2:195;5:113;4:34;8:49;7:66;6:86;0:256,"9:[0,2,4,5,6,8,9,10,11,12,16,18,21,22,24,25,26,28,31];1:[0,4,5,6,8,9,10,11,12,14,16,18,19,21,22,24,25,26,28,31];3:[4,6,26];2:[0,4,5,6,7,8,9,10,11,12,14,16,18,19,21,24,25,26,28];5:[4,6,8,9,10,12,18,21,25,26,28];4:[4,6,26];8:[4,6,9,26];7:[4,6,8,9,21,26];6:[2,4,6,8,9,12,26,28];0:[0,2,4,5,6,8,9,10,11,12,13,14,15,16,18,19,20,21,22,24,25,26,27,28,31]","c9:bw=191,experts=[0,2,4,5,6,8,9,10,11,12,16,18,21,22,24,25,26,28,31]; c1:bw=205,experts=[0,4,5,6,8,9,10,11,12,14,16,18,19,21,22,24,25,26,28,31]; c3:bw=31,experts=[4,6,26]; c2:bw=195,experts=[0,4,5,6,7,8,9,10,11,12,14,16,18,19,21,24,25,26,28]; c5:bw=113,experts=[4,6,8,9,10,12,18,21,25,26,28]; c4:bw=34,experts=[4,6,26]; c8:bw=49,experts=[4,6,9,26]; c7:bw=66,experts=[4,6,8,9,21,26]; c6:bw=86,experts=[2,4,6,8,9,12,26,28]; c0:bw=256,experts=[0,2,4,5,6,8,9,10,11,12,13,14,15,16,18,19,20,21,22,24,25,26,27,28,31]","4.4867,5.3623,6.2683,4.7523,7.4770,8.0286,6.4638,5.7075,7.9601,5.7657"
57,2026-09-23 19:12:17,Ours,0.01,1.9207113776933802,46.63,46.63,57,76.2312,1:16.23,62.5383,12.3992,1.2915,4303.4368,1:11:43.44,10,"3,8,6,1,7,0,5,4,2,9",3:234;8:156;6:176;1:181;7:253;0:257;5:161;4:151;2:120;9:69,"3:[0,1,4,5,6,7,8,9,10,11,12,14,16,18,19,20,21,22,24,25,26,28,31];8:[0,2,4,6,8,9,11,12,14,18,19,22,24,26,28];6:[0,4,6,8,9,10,12,14,16,18,21,22,24,25,26,28,31];1:[0,2,4,6,8,9,10,11,12,16,18,21,22,24,25,26,28,31];7:[0,1,2,4,5,6,7,8,9,10,11,12,13,14,16,18,19,21,22,23,24,25,26,28,30];0:[0,1,2,4,5,6,7,8,9,10,11,12,13,14,16,18,19,21,22,24,25,26,28,30,31];5:[0,4,6,8,9,10,11,12,16,18,21,24,25,26,28,31];4:[0,4,6,8,9,10,12,14,18,21,22,24,25,26,28];2:[4,6,8,9,10,12,18,21,24,25,26,28];9:[4,6,8,9,26,28]","c3:bw=234,experts=[0,1,4,5,6,7,8,9,10,11,12,14,16,18,19,20,21,22,24,25,26,28,31]; c8:bw=156,experts=[0,2,4,6,8,9,11,12,14,18,19,22,24,26,28]; c6:bw=176,experts=[0,4,6,8,9,10,12,14,16,18,21,22,24,25,26,28,31]; c1:bw=181,experts=[0,2,4,6,8,9,10,11,12,16,18,21,22,24,25,26,28,31]; c7:bw=253,experts=[0,1,2,4,5,6,7,8,9,10,11,12,13,14,16,18,19,21,22,23,24,25,26,28,30]; c0:bw=257,experts=[0,1,2,4,5,6,7,8,9,10,11,12,13,14,16,18,19,21,22,24,25,26,28,30,31]; c5:bw=161,experts=[0,4,6,8,9,10,11,12,16,18,21,24,25,26,28,31]; c4:bw=151,experts=[0,4,6,8,9,10,12,14,18,21,22,24,25,26,28]; c2:bw=120,experts=[4,6,8,9,10,12,18,21,24,25,26,28]; c9:bw=69,experts=[4,6,8,9,26,28]","6.2679,6.5087,8.0098,5.4361,5.6864,5.7968,7.4792,8.1172,4.7341,4.5019"
58,2026-09-23 19:13:33,Ours,0.01,1.908156337642565,46.4,46.63,57,75.9522,1:15.95,62.9419,11.7065,1.2988,4379.4171,1:12:59.42,10,"7,2,9,6,5,1,8,4,3,0",7:88;2:15;9:209;6:201;5:127;1:109;8:145;4:139;3:225;0:174,"7:[4,6,8,9,18,25,26,28];2:[4];9:[0,2,4,5,6,8,9,10,12,16,18,19,21,22,24,25,26,28,30,31];6:[0,2,4,6,7,8,9,10,11,12,14,18,19,21,24,25,26,28,30,31];5:[4,6,8,9,10,12,18,21,24,25,26,28];1:[4,6,8,9,10,12,18,24,26,28];8:[0,4,5,6,8,9,10,12,14,18,21,24,26,28];4:[0,2,4,6,8,9,10,12,18,21,25,26,28];3:[0,2,4,5,6,7,8,9,10,11,12,14,18,19,21,22,24,25,26,28,29,31];0:[0,1,2,4,6,8,9,12,13,18,21,22,24,25,26,28,31]","c7:bw=88,experts=[4,6,8,9,18,25,26,28]; c2:bw=15,experts=[4]; c9:bw=209,experts=[0,2,4,5,6,8,9,10,12,16,18,19,21,22,24,25,26,28,30,31]; c6:bw=201,experts=[0,2,4,6,7,8,9,10,11,12,14,18,19,21,24,25,26,28,30,31]; c5:bw=127,experts=[4,6,8,9,10,12,18,21,24,25,26,28]; c1:bw=109,experts=[4,6,8,9,10,12,18,24,26,28]; c8:bw=145,experts=[0,4,5,6,8,9,10,12,14,18,21,24,26,28]; c4:bw=139,experts=[0,2,4,6,8,9,10,12,18,21,25,26,28]; c3:bw=225,experts=[0,2,4,5,6,7,8,9,10,11,12,14,18,19,21,22,24,25,26,28,29,31]; c0:bw=174,experts=[0,1,2,4,6,8,9,12,13,18,21,22,24,25,26,28,31]","5.7194,4.7499,4.5168,8.0062,7.5261,5.4160,6.5230,8.4690,6.2612,5.7542"
59,2026-09-23 19:14:48,Ours,0.01,1.893226621131347,46.97,46.97,59,75.8589,1:15.86,62.6051,11.9615,1.2902,4455.3044,1:14:15.30,10,"2,8,9,6,1,4,7,5,0,3",2:134;8:204;9:101;6:70;1:239;4:94;7:102;5:117;0:191;3:129,"2:[0,4,6,7,8,9,10,12,14,18,24,26,28];8:[0,1,2,4,6,7,8,9,10,11,18,19,21,24,25,26,27,28,30,31];9:[4,6,8,9,12,18,21,25,26,28];6:[1,4,6,8,9,18,26];1:[0,1,4,5,6,7,8,9,10,11,12,14,16,18,19,20,21,22,24,25,26,28,31];4:[0,2,4,6,9,12,18,21,26];7:[4,6,8,9,12,18,21,25,26,28];5:[4,6,8,9,10,12,18,24,25,26,28];0:[0,2,4,6,7,8,9,10,11,12,14,18,19,21,24,25,26,28,31];3:[0,2,4,6,8,9,13,15,21,25,26,31]","c2:bw=134,experts=[0,4,6,7,8,9,10,12,14,18,24,26,28]; c8:bw=204,experts=[0,1,2,4,6,7,8,9,10,11,18,19,21,24,25,26,27,28,30,31]; c9:bw=101,experts=[4,6,8,9,12,18,21,25,26,28]; c6:bw=70,experts=[1,4,6,8,9,18,26]; c1:bw=239,experts=[0,1,4,5,6,7,8,9,10,11,12,14,16,18,19,20,21,22,24,25,26,28,31]; c4:bw=94,experts=[0,2,4,6,9,12,18,21,26]; c7:bw=102,experts=[4,6,8,9,12,18,21,25,26,28]; c5:bw=117,experts=[4,6,8,9,10,12,18,24,25,26,28]; c0:bw=191,experts=[0,2,4,6,7,8,9,10,11,12,14,18,19,21,24,25,26,28,31]; c3:bw=129,experts=[0,2,4,6,8,9,13,15,21,25,26,31]","5.1039,6.5015,4.5004,7.9785,5.3644,8.0917,5.6412,7.4284,5.7194,6.2757"
60,2026-09-23 19:16:04,Ours,0.01,1.8808127474112157,46.86,46.97,59,75.3411,1:15.34,62.5815,11.4773,1.2802,4530.6732,1:15:30.67,10,"0,7,4,2,5,8,6,9,1,3",0:194;7:175;4:110;2:111;5:122;8:89;6:218;9:27;1:197;3:160,"0:[0,4,5,6,7,8,9,10,12,14,16,18,19,21,22,24,25,26,28];7:[0,2,4,6,8,9,10,12,13,14,15,21,25,26,27,28,31];4:[4,6,8,9,10,12,18,21,25,26,28];2:[4,6,8,9,11,12,18,21,24,26,28];5:[4,6,8,9,10,12,18,21,24,25,26,28];8:[2,4,6,8,9,21,26,28];6:[0,2,4,5,6,8,9,10,11,12,14,16,18,19,21,22,24,25,26,28,31];9:[4,6];1:[0,4,5,6,7,8,9,10,11,12,14,16,18,21,22,24,25,26,28];3:[2,4,6,7,8,9,10,11,12,14,18,21,24,25,26,28]","c0:bw=194,experts=[0,4,5,6,7,8,9,10,12,14,16,18,19,21,22,24,25,26,28]; c7:bw=175,experts=[0,2,4,6,8,9,10,12,13,14,15,21,25,26,27,28,31]; c4:bw=110,experts=[4,6,8,9,10,12,18,21,25,26,28]; c2:bw=111,experts=[4,6,8,9,11,12,18,21,24,26,28]; c5:bw=122,experts=[4,6,8,9,10,12,18,21,24,25,26,28]; c8:bw=89,experts=[2,4,6,8,9,21,26,28]; c6:bw=218,experts=[0,2,4,5,6,8,9,10,11,12,14,16,18,19,21,22,24,25,26,28,31]; c9:bw=27,experts=[4,6]; c1:bw=197,experts=[0,4,5,6,7,8,9,10,11,12,14,16,18,21,22,24,25,26,28]; c3:bw=160,experts=[2,4,6,7,8,9,10,11,12,14,18,21,24,25,26,28]","5.8125,5.7296,8.1386,4.7507,7.5956,6.5091,7.9901,4.4528,5.3371,6.2653"
61,2026-09-23 19:17:20,Ours,0.01,1.8741638532157303,48.88,48.88,61,75.9466,1:15.95,62.3709,12.274,1.2996,4606.6491,1:16:46.65,10,"5,6,2,9,1,3,8,4,7,0",5:178;6:136;2:107;9:138;1:122;3:157;8:203;4:140;7:159;0:220,"5:[4,5,6,7,8,9,10,11,12,14,18,21,23,24,25,26,28];6:[4,6,8,9,10,12,14,18,21,24,25,26,28];2:[4,6,8,9,12,18,21,24,26,28];9:[4,6,8,9,10,12,14,18,21,24,25,26,28];1:[4,6,8,9,10,12,18,21,24,25,26,28];3:[2,4,6,8,9,10,11,12,13,15,18,24,26,27,28];8:[0,2,4,6,8,9,10,11,13,14,16,18,19,24,25,26,27,28,30,31];4:[0,4,5,6,8,9,10,12,18,21,24,25,26,28];7:[0,2,4,6,8,9,10,12,18,21,24,25,26,28,31];0:[0,2,4,6,8,9,10,11,12,13,14,16,18,19,21,22,24,25,26,28,29,31]","c5:bw=178,experts=[4,5,6,7,8,9,10,11,12,14,18,21,23,24,25,26,28]; c6:bw=136,experts=[4,6,8,9,10,12,14,18,21,24,25,26,28]; c2:bw=107,experts=[4,6,8,9,12,18,21,24,26,28]; c9:bw=138,experts=[4,6,8,9,10,12,14,18,21,24,25,26,28]; c1:bw=122,experts=[4,6,8,9,10,12,18,21,24,25,26,28]; c3:bw=157,experts=[2,4,6,8,9,10,11,12,13,15,18,24,26,27,28]; c8:bw=203,experts=[0,2,4,6,8,9,10,11,13,14,16,18,19,24,25,26,27,28,30,31]; c4:bw=140,experts=[0,4,5,6,8,9,10,12,18,21,24,25,26,28]; c7:bw=159,experts=[0,2,4,6,8,9,10,12,18,21,24,25,26,28,31]; c0:bw=220,experts=[0,2,4,6,8,9,10,11,12,13,14,16,18,19,21,22,24,25,26,28,29,31]","7.4957,8.0248,4.7773,4.4804,5.3702,6.2576,6.4974,8.0624,5.6724,5.7328"
62,2026-09-23 19:18:36,Ours,0.01,1.8611414991582216,48.56,48.88,61,76.4626,1:16.46,62.5208,12.65,1.2895,4683.1408,1:18:03.14,10,"8,6,9,4,5,0,3,2,1,7",8:48;6:228;9:59;4:221;5:246;0:103;3:193;2:154;1:274;7:163,"8:[4,6,9,26];6:[0,2,4,5,6,7,8,9,10,11,12,13,14,18,19,21,23,24,25,26,28,29];9:[4,6,8,9,26];4:[0,1,4,5,6,7,8,9,10,11,12,14,16,18,19,20,21,22,24,25,26,28];5:[0,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,24,25,26,28,31];0:[0,2,4,6,8,9,13,18,26,28];3:[0,2,4,5,6,7,8,9,10,11,12,14,18,19,21,24,25,26,28];2:[1,2,4,6,8,9,12,14,19,20,24,26,27,29,31];1:[0,1,2,4,5,6,7,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,27,28,29,31];7:[4,5,6,8,9,10,12,14,16,18,21,22,24,25,26,28]","c8:bw=48,experts=[4,6,9,26]; c6:bw=228,experts=[0,2,4,5,6,7,8,9,10,11,12,13,14,18,19,21,23,24,25,26,28,29]; c9:bw=59,experts=[4,6,8,9,26]; c4:bw=221,experts=[0,1,4,5,6,7,8,9,10,11,12,14,16,18,19,20,21,22,24,25,26,28]; c5:bw=246,experts=[0,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,24,25,26,28,31]; c0:bw=103,experts=[0,2,4,6,8,9,13,18,26,28]; c3:bw=193,experts=[0,2,4,5,6,7,8,9,10,11,12,14,18,19,21,24,25,26,28]; c2:bw=154,experts=[1,2,4,6,8,9,12,14,19,20,24,26,27,29,31]; c1:bw=274,experts=[0,1,2,4,5,6,7,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,27,28,29,31]; c7:bw=163,experts=[4,5,6,8,9,10,12,14,16,18,21,22,24,25,26,28]","6.4498,8.0399,4.5093,8.1075,7.5300,5.7599,6.3225,4.7173,5.3837,5.7009"
63,2026-09-23 19:19:52,Ours,0.01,1.8549066915649923,48.69,48.88,61,75.5669,1:15.57,62.4521,11.8008,1.3118,4758.7374,1:19:18.74,10,"5,9,6,3,8,1,7,0,2,4",5:33;9:77;6:124;3:192;8:116;1:183;7:251;0:151;2:102;4:192,"5:[4,6,26];9:[4,6,8,9,12,18,26];6:[0,4,6,8,9,10,12,18,24,25,26,28];3:[0,2,4,6,8,9,10,11,12,16,18,20,21,24,25,26,28,30,31];8:[0,4,6,8,9,10,12,18,25,26,28];1:[0,4,5,6,8,9,10,11,12,14,16,18,21,22,24,25,26,28];7:[0,1,2,4,5,6,7,8,9,10,11,12,14,16,18,19,20,21,22,24,25,26,28,29,31];0:[4,5,6,8,9,10,12,14,18,21,22,24,25,26,28];2:[0,2,4,6,8,9,18,21,26,31];4:[0,4,5,6,8,9,10,11,12,14,16,18,19,21,22,24,25,26,28]","c5:bw=33,experts=[4,6,26]; c9:bw=77,experts=[4,6,8,9,12,18,26]; c6:bw=124,experts=[0,4,6,8,9,10,12,18,24,25,26,28]; c3:bw=192,experts=[0,2,4,6,8,9,10,11,12,16,18,20,21,24,25,26,28,30,31]; c8:bw=116,experts=[0,4,6,8,9,10,12,18,25,26,28]; c1:bw=183,experts=[0,4,5,6,8,9,10,11,12,14,16,18,21,22,24,25,26,28]; c7:bw=251,experts=[0,1,2,4,5,6,7,8,9,10,11,12,14,16,18,19,20,21,22,24,25,26,28,29,31]; c0:bw=151,experts=[4,5,6,8,9,10,12,14,18,21,22,24,25,26,28]; c2:bw=102,experts=[0,2,4,6,8,9,18,21,26,31]; c4:bw=192,experts=[0,4,5,6,8,9,10,11,12,14,16,18,19,21,22,24,25,26,28]","7.4986,4.5200,7.9802,6.2414,6.5011,5.3764,5.6734,5.7443,4.7300,8.1867"
64,2026-09-23 19:21:08,Ours,0.01,1.8353148238233206,48.96,48.96,64,76.0811,1:16.08,63.0121,11.7861,1.2807,4834.8486,1:20:34.85,10,"6,4,5,3,7,0,8,9,2,1",6:182;4:138;5:87;3:138;7:124;0:116;8:195;9:217;2:205;1:104,"6:[0,4,5,6,7,8,9,10,11,12,14,18,19,21,24,26,28,29];4:[3,4,6,8,9,10,12,17,18,21,24,26,28];5:[4,6,8,9,10,18,26,28];3:[4,6,8,9,10,11,12,18,21,24,25,26,28];7:[3,4,6,8,9,10,12,18,21,24,26,28];0:[3,4,6,8,9,12,18,21,25,26,28];8:[0,4,5,6,7,8,9,10,11,12,14,16,18,21,22,24,25,26,28];9:[0,2,4,5,6,8,9,10,11,12,14,17,18,19,21,22,23,24,26,28,29];2:[0,2,4,6,8,9,10,11,12,14,16,18,19,21,22,24,25,26,28,31];1:[4,6,8,9,10,12,17,18,26,28]","c6:bw=182,experts=[0,4,5,6,7,8,9,10,11,12,14,18,19,21,24,26,28,29]; c4:bw=138,experts=[3,4,6,8,9,10,12,17,18,21,24,26,28]; c5:bw=87,experts=[4,6,8,9,10,18,26,28]; c3:bw=138,experts=[4,6,8,9,10,11,12,18,21,24,25,26,28]; c7:bw=124,experts=[3,4,6,8,9,10,12,18,21,24,26,28]; c0:bw=116,experts=[3,4,6,8,9,12,18,21,25,26,28]; c8:bw=195,experts=[0,4,5,6,7,8,9,10,11,12,14,16,18,21,22,24,25,26,28]; c9:bw=217,experts=[0,2,4,5,6,8,9,10,11,12,14,17,18,19,21,22,23,24,26,28,29]; c2:bw=205,experts=[0,2,4,6,8,9,10,11,12,14,16,18,19,21,22,24,25,26,28,31]; c1:bw=104,experts=[4,6,8,9,10,12,17,18,26,28]","7.9953,8.0763,7.5537,6.6929,5.7874,5.8080,6.4927,4.5075,4.7327,5.3656"
65,2026-09-23 19:22:24,Ours,0.01,1.8330769410746188,49.83,49.83,65,76.1189,1:16.12,62.6937,12.115,1.3079,4910.997,1:21:51.00,10,"7,5,4,6,8,3,0,2,1,9",7:33;5:105;4:210;6:182;8:241;3:156;0:151;2:104;1:211;9:171,"7:[4,6,26];5:[0,4,6,8,9,10,12,18,26,28];4:[1,2,4,5,6,7,8,9,10,11,12,13,14,18,21,23,24,25,26,27,28];6:[0,4,6,8,9,10,11,12,14,16,18,21,22,24,25,26,28,31];8:[0,1,4,5,6,7,8,9,10,11,12,14,16,18,19,20,21,22,23,24,25,26,28,31];3:[0,4,6,7,8,9,10,11,12,14,18,19,21,26,28];0:[0,2,4,6,8,9,10,11,12,18,21,24,25,26,28];2:[4,6,8,9,10,12,18,21,26,28];1:[0,4,5,6,7,8,9,10,11,12,14,16,18,19,20,21,22,24,25,26,28];9:[4,6,8,9,10,11,12,14,18,19,21,22,24,25,26,28,31]","c7:bw=33,experts=[4,6,26]; c5:bw=105,experts=[0,4,6,8,9,10,12,18,26,28]; c4:bw=210,experts=[1,2,4,5,6,7,8,9,10,11,12,13,14,18,21,23,24,25,26,27,28]; c6:bw=182,experts=[0,4,6,8,9,10,11,12,14,16,18,21,22,24,25,26,28,31]; c8:bw=241,experts=[0,1,4,5,6,7,8,9,10,11,12,14,16,18,19,20,21,22,23,24,25,26,28,31]; c3:bw=156,experts=[0,4,6,7,8,9,10,11,12,14,18,19,21,26,28]; c0:bw=151,experts=[0,2,4,6,8,9,10,11,12,18,21,24,25,26,28]; c2:bw=104,experts=[4,6,8,9,10,12,18,21,26,28]; c1:bw=211,experts=[0,4,5,6,7,8,9,10,11,12,14,16,18,19,20,21,22,24,25,26,28]; c9:bw=171,experts=[4,6,8,9,10,11,12,14,18,19,21,22,24,25,26,28,31]","5.7357,7.5734,8.0999,7.9898,6.5102,6.2972,5.7877,4.7807,5.3585,4.5606"
66,2026-09-23 19:23:40,Ours,0.01,1.822795614920683,49.91,49.91,66,75.7233,1:15.72,62.3719,12.0359,1.3135,4986.7506,1:23:06.75,10,"2,5,1,8,9,6,4,0,3,7",2:149;5:63;1:198;8:88;9:115;6:108;4:152;0:139;3:244;7:184,"2:[4,5,6,8,9,10,12,14,18,21,24,25,26,28];5:[3,4,6,8,26,28];1:[0,4,5,6,7,8,9,10,11,12,14,18,21,22,23,24,25,26,28];8:[0,4,6,8,9,14,26,28];9:[0,1,2,4,6,8,9,25,26,27,31];6:[4,6,8,9,12,18,21,24,26,28];4:[0,4,5,6,8,9,10,12,14,18,21,24,25,26,28];0:[2,4,6,8,9,11,12,18,19,22,26,28,31];3:[0,2,4,5,6,7,8,9,10,11,12,13,14,16,18,19,20,21,22,24,25,26,28,31];7:[0,4,5,6,7,8,9,10,11,12,14,18,21,22,24,25,26,28]","c2:bw=149,experts=[4,5,6,8,9,10,12,14,18,21,24,25,26,28]; c5:bw=63,experts=[3,4,6,8,26,28]; c1:bw=198,experts=[0,4,5,6,7,8,9,10,11,12,14,18,21,22,23,24,25,26,28]; c8:bw=88,experts=[0,4,6,8,9,14,26,28]; c9:bw=115,experts=[0,1,2,4,6,8,9,25,26,27,31]; c6:bw=108,experts=[4,6,8,9,12,18,21,24,26,28]; c4:bw=152,experts=[0,4,5,6,8,9,10,12,14,18,21,24,25,26,28]; c0:bw=139,experts=[2,4,6,8,9,11,12,18,19,22,26,28,31]; c3:bw=244,experts=[0,2,4,5,6,7,8,9,10,11,12,13,14,16,18,19,20,21,22,24,25,26,28,31]; c7:bw=184,experts=[0,4,5,6,7,8,9,10,11,12,14,18,21,22,24,25,26,28]","4.7457,7.4880,5.3829,6.4850,4.5192,7.9817,8.0846,5.7454,6.2405,5.6988"
67,2026-09-23 19:24:56,Ours,0.01,1.813805454023098,49.84,49.91,66,76.0549,1:16.05,62.3882,12.3658,1.2988,5062.8367,1:24:22.84,10,"4,5,1,3,6,0,2,9,7,8",4:188;5:177;1:134;3:93;6:194;0:119;2:157;9:219;7:215;8:33,"4:[0,4,5,6,7,8,9,10,11,12,14,18,21,22,24,25,26,28];5:[0,4,6,8,9,10,12,14,16,18,21,22,24,25,26,28,31];1:[4,5,6,8,9,10,11,12,14,18,21,24,26];3:[4,6,8,9,10,12,18,26,28];6:[0,2,4,5,6,8,9,10,12,13,18,19,21,22,24,25,26,28,30];0:[0,2,4,6,8,9,10,18,25,26,28];2:[0,4,5,6,7,8,9,10,12,18,19,21,24,26,28];9:[0,1,2,4,6,8,9,10,11,12,13,15,18,19,21,25,26,27,28,30,31];7:[0,4,5,6,7,8,9,10,11,12,14,16,18,19,20,21,22,24,25,26,28];8:[3,4,6]","c4:bw=188,experts=[0,4,5,6,7,8,9,10,11,12,14,18,21,22,24,25,26,28]; c5:bw=177,experts=[0,4,6,8,9,10,12,14,16,18,21,22,24,25,26,28,31]; c1:bw=134,experts=[4,5,6,8,9,10,11,12,14,18,21,24,26]; c3:bw=93,experts=[4,6,8,9,10,12,18,26,28]; c6:bw=194,experts=[0,2,4,5,6,8,9,10,12,13,18,19,21,22,24,25,26,28,30]; c0:bw=119,experts=[0,2,4,6,8,9,10,18,25,26,28]; c2:bw=157,experts=[0,4,5,6,7,8,9,10,12,18,19,21,24,26,28]; c9:bw=219,experts=[0,1,2,4,6,8,9,10,11,12,13,15,18,19,21,25,26,27,28,30,31]; c7:bw=215,experts=[0,4,5,6,7,8,9,10,11,12,14,16,18,19,20,21,22,24,25,26,28]; c8:bw=33,experts=[3,4,6]","8.1285,7.4693,5.3253,6.2770,8.0157,5.7797,4.7615,4.4853,5.6902,6.4558"
68,2026-09-23 19:26:12,Ours,0.01,1.7952536292518926,50.33,50.33,68,75.5589,1:15.56,62.5355,11.7312,1.2879,5138.4288,1:25:38.43,10,"1,8,2,0,3,4,5,9,7,6",1:153;8:114;2:214;0:110;3:94;4:180;5:163;9:57;7:102;6:116,"1:[0,4,5,6,8,9,10,11,12,18,21,24,25,26,28];8:[4,6,8,9,12,15,18,21,24,26,28];2:[0,1,2,4,6,8,9,10,12,13,16,17,18,19,21,22,25,26,27,30,31];0:[0,4,6,8,9,10,12,18,21,26,28];3:[0,4,6,8,9,18,22,26,28];4:[0,2,4,6,8,9,10,12,15,16,18,21,22,24,25,26,28,29];5:[0,4,5,6,8,9,10,11,12,17,18,21,24,25,26,28];9:[4,6,8,9,26];7:[4,6,8,9,10,18,21,24,25,26];6:[0,4,6,8,9,12,18,21,24,26,28]","c1:bw=153,experts=[0,4,5,6,8,9,10,11,12,18,21,24,25,26,28]; c8:bw=114,experts=[4,6,8,9,12,15,18,21,24,26,28]; c2:bw=214,experts=[0,1,2,4,6,8,9,10,12,13,16,17,18,19,21,22,25,26,27,30,31]; c0:bw=110,experts=[0,4,6,8,9,10,12,18,21,26,28]; c3:bw=94,experts=[0,4,6,8,9,18,22,26,28]; c4:bw=180,experts=[0,2,4,6,8,9,10,12,15,16,18,21,22,24,25,26,28,29]; c5:bw=163,experts=[0,4,5,6,8,9,10,11,12,17,18,21,24,25,26,28]; c9:bw=57,experts=[4,6,8,9,26]; c7:bw=102,experts=[4,6,8,9,10,18,21,24,25,26]; c6:bw=116,experts=[0,4,6,8,9,12,18,21,24,26,28]","5.3662,6.5297,4.7679,5.7838,6.2786,8.1217,7.4683,4.4904,5.7371,7.9917"
69,2026-09-23 19:27:28,Ours,0.01,1.7872467992592558,51.25,51.25,69,76.1668,1:16.17,62.6587,12.2026,1.3033,5214.6262,1:26:54.63,10,"3,7,1,4,9,5,0,2,8,6",3:152;7:214;1:115;4:152;9:130;5:145;0:192;2:243;8:154;6:96,"3:[4,5,6,8,9,10,12,14,17,18,21,24,25,26,28];7:[0,4,5,6,7,8,9,10,11,12,14,16,18,19,20,21,22,24,25,26,28];1:[4,6,8,9,10,12,18,21,24,26,28];4:[0,4,5,6,8,9,10,12,14,18,21,24,25,26,28];9:[4,5,6,8,9,10,12,18,21,24,25,26,28];5:[4,5,6,8,9,10,12,14,18,21,24,25,26,28];0:[0,4,5,6,7,8,9,10,11,12,14,16,18,21,22,24,25,26,28];2:[0,2,4,5,6,8,9,10,11,12,13,14,16,17,18,19,21,22,25,26,28,29,30,31];8:[0,4,5,6,8,9,10,12,14,18,21,24,25,26,28];6:[4,5,6,8,9,17,18,21,26]","c3:bw=152,experts=[4,5,6,8,9,10,12,14,17,18,21,24,25,26,28]; c7:bw=214,experts=[0,4,5,6,7,8,9,10,11,12,14,16,18,19,20,21,22,24,25,26,28]; c1:bw=115,experts=[4,6,8,9,10,12,18,21,24,26,28]; c4:bw=152,experts=[0,4,5,6,8,9,10,12,14,18,21,24,25,26,28]; c9:bw=130,experts=[4,5,6,8,9,10,12,18,21,24,25,26,28]; c5:bw=145,experts=[4,5,6,8,9,10,12,14,18,21,24,25,26,28]; c0:bw=192,experts=[0,4,5,6,7,8,9,10,11,12,14,16,18,21,22,24,25,26,28]; c2:bw=243,experts=[0,2,4,5,6,8,9,10,11,12,13,14,16,17,18,19,21,22,25,26,28,29,30,31]; c8:bw=154,experts=[0,4,5,6,8,9,10,12,14,18,21,24,25,26,28]; c6:bw=96,experts=[4,5,6,8,9,17,18,21,26]","6.2812,5.7215,5.3861,8.1439,4.5179,7.5044,5.8679,4.7721,6.4911,7.9727"
