Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
87,2026-09-23 16:32:54,Ours,0.01,1.4997804577017482,58.94,61.62,86,49.2765,0:49.28,47.9969,0.1412,1.1369,4494.2431,1:14:54.24,10,"1,2,7,5,6,3,4,9,8,0",1:55;2:127;7:42;5:10;6:113;3:128;4:64;9:71;8:87;0:66,"1:[8,10,13,14,15];2:[0,1,2,4,5,6,7,8,11,13,14,15];7:[3,5,9,14];5:[5];6:[0,1,2,4,5,6,10,11,13,14,15];3:[0,1,3,5,6,7,8,9,10,11,12,15];4:[0,1,5,10,11,12];9:[0,1,2,7,9,12,15];8:[1,4,6,8,10,12,14,15];0:[1,3,5,9,11,12]","c1:bw=55,experts=[8,10,13,14,15]; c2:bw=127,experts=[0,1,2,4,5,6,7,8,11,13,14,15]; c7:bw=42,experts=[3,5,9,14]; c5:bw=10,experts=[5]; c6:bw=113,experts=[0,1,2,4,5,6,10,11,13,14,15]; c3:bw=128,experts=[0,1,3,5,6,7,8,9,10,11,12,15]; c4:bw=64,experts=[0,1,5,10,11,12]; c9:bw=71,experts=[0,1,2,7,9,12,15]; c8:bw=87,experts=[1,4,6,8,10,12,14,15]; c0:bw=66,experts=[1,3,5,9,11,12]","4.0680,3.5475,4.3374,5.8906,6.3366,4.8094,6.3744,3.2855,4.9879,4.3598"
88,2026-09-23 16:33:44,Ours,0.01,1.4893277534537952,62.62,62.62,88,49.4389,0:49.44,48.1772,0.139,1.1213,4543.7164,1:15:43.72,10,"8,6,3,7,0,4,9,1,5,2",8:81;6:51;3:62;7:78;0:117;4:71;9:58;1:53;5:57;2:86,"8:[5,6,7,8,9,11,12,14];6:[0,2,6,11,13];3:[4,6,7,8,13,14];7:[0,1,4,7,8,11,14];0:[1,2,3,4,6,7,8,12,13,14,15];4:[4,7,10,12,13,14,15];9:[4,6,8,10,13];1:[1,4,8,11,12];5:[2,6,10,11,13];2:[0,1,5,7,9,10,11,12]","c8:bw=81,experts=[5,6,7,8,9,11,12,14]; c6:bw=51,experts=[0,2,6,11,13]; c3:bw=62,experts=[4,6,7,8,13,14]; c7:bw=78,experts=[0,1,4,7,8,11,14]; c0:bw=117,experts=[1,2,3,4,6,7,8,12,13,14,15]; c4:bw=71,experts=[4,7,10,12,13,14,15]; c9:bw=58,experts=[4,6,8,10,13]; c1:bw=53,experts=[1,4,8,11,12]; c5:bw=57,experts=[2,6,10,11,13]; c2:bw=86,experts=[0,1,5,7,9,10,11,12]","5.0483,6.3678,4.8699,4.3153,4.4119,6.4011,3.3113,4.0420,5.8896,3.5198"
89,2026-09-23 16:34:34,Ours,0.01,1.4657977521330037,63.59,63.59,89,49.9689,0:49.97,48.5901,0.1508,1.2266,4593.7194,1:16:33.72,10,"3,8,2,9,7,5,0,6,4,1",3:58;8:139;2:84;9:114;7:40;5:86;0:24;6:60;4:58;1:77,"3:[3,6,9,11,13];8:[0,1,2,4,5,7,9,10,11,12,13,14,15];2:[4,5,6,8,9,10,12,13];9:[0,1,2,3,5,6,8,9,11,13,14];7:[0,1,7,14];5:[1,2,3,6,7,8,12,13];0:[0,8];6:[0,2,6,10,11,13];4:[4,9,10,12,14];1:[3,5,6,9,12,13,14]","c3:bw=58,experts=[3,6,9,11,13]; c8:bw=139,experts=[0,1,2,4,5,7,9,10,11,12,13,14,15]; c2:bw=84,experts=[4,5,6,8,9,10,12,13]; c9:bw=114,experts=[0,1,2,3,5,6,8,9,11,13,14]; c7:bw=40,experts=[0,1,7,14]; c5:bw=86,experts=[1,2,3,6,7,8,12,13]; c0:bw=24,experts=[0,8]; c6:bw=60,experts=[0,2,6,10,11,13]; c4:bw=58,experts=[4,9,10,12,14]; c1:bw=77,experts=[3,5,6,9,12,13,14]","4.8804,5.0541,3.5756,3.3231,4.3507,5.9010,4.3832,6.3837,6.3731,4.3652"
90,2026-09-23 16:35:27,Ours,0.01,1.4541501185956447,63.62,63.62,90,53.0066,0:53.01,51.7089,0.149,1.1472,4646.8526,1:17:26.85,10,"7,1,3,9,0,6,2,5,8,4",7:135;1:58;3:68;9:120;0:121;6:49;2:40;5:51;8:95;4:67,"7:[0,1,2,3,4,8,9,10,11,12,13,14,15];1:[0,1,2,12,13];3:[2,4,6,8,9,15];9:[0,1,2,3,4,6,7,8,11,13,14,15];0:[0,1,2,3,4,6,8,10,11,12,13,14];6:[3,6,11,13];2:[5,6,9,11];5:[0,6,9,11,15];8:[0,1,2,7,8,11,12,13,15];4:[0,1,2,3,4,14]","c7:bw=135,experts=[0,1,2,3,4,8,9,10,11,12,13,14,15]; c1:bw=58,experts=[0,1,2,12,13]; c3:bw=68,experts=[2,4,6,8,9,15]; c9:bw=120,experts=[0,1,2,3,4,6,7,8,11,13,14,15]; c0:bw=121,experts=[0,1,2,3,4,6,8,10,11,12,13,14]; c6:bw=49,experts=[3,6,11,13]; c2:bw=40,experts=[5,6,9,11]; c5:bw=51,experts=[0,6,9,11,15]; c8:bw=95,experts=[0,1,2,7,8,11,12,13,15]; c4:bw=67,experts=[0,1,2,3,4,14]","4.6520,4.2282,5.5973,3.7804,4.7535,6.7557,3.7673,6.1310,5.3606,6.6829"
91,2026-09-23 16:36:18,Ours,0.01,1.4567792020035453,63.49,63.62,90,51.3287,0:51.33,50.0253,0.1452,1.1535,4698.2189,1:18:18.22,10,"1,9,5,7,3,4,0,6,2,8",1:94;9:66;5:98;7:97;3:75;4:102;0:42;6:55;2:21;8:43,"1:[1,3,4,7,8,10,12,14,15];9:[2,5,8,12,13,15];5:[1,2,5,6,7,9,10,11,12];7:[1,4,6,7,8,9,12,13,14];3:[1,2,4,5,10,11,15];4:[0,2,3,4,5,7,9,10,13,14];0:[1,8,11,13];6:[3,5,9,11,15];2:[0,9];8:[7,11,13,14]","c1:bw=94,experts=[1,3,4,7,8,10,12,14,15]; c9:bw=66,experts=[2,5,8,12,13,15]; c5:bw=98,experts=[1,2,5,6,7,9,10,11,12]; c7:bw=97,experts=[1,4,6,7,8,9,12,13,14]; c3:bw=75,experts=[1,2,4,5,10,11,15]; c4:bw=102,experts=[0,2,3,4,5,7,9,10,13,14]; c0:bw=42,experts=[1,8,11,13]; c6:bw=55,experts=[3,5,9,11,15]; c2:bw=21,experts=[0,9]; c8:bw=43,experts=[7,11,13,14]","4.1925,3.4202,6.2098,4.5367,5.1487,6.6624,4.4914,6.5619,3.6266,5.1752"
92,2026-09-23 16:37:08,Ours,0.01,1.4587232579151999,60.46,63.62,90,49.7089,0:49.71,48.4229,0.1483,1.1363,4747.9656,1:19:07.97,10,"3,7,1,0,8,6,9,2,5,4",3:54;7:64;1:37;0:56;8:36;6:86;9:105;2:47;5:124;4:50,"3:[2,9,10,11,14];7:[2,5,8,12,13,14];1:[7,10,13];0:[0,1,5,10,15];8:[2,8,11];6:[2,7,9,10,11,12,14,15];9:[1,3,5,6,8,10,11,12,14,15];2:[5,11,13,15];5:[0,3,4,5,7,8,9,10,11,12,14,15];4:[1,7,8,10,15]","c3:bw=54,experts=[2,9,10,11,14]; c7:bw=64,experts=[2,5,8,12,13,14]; c1:bw=37,experts=[7,10,13]; c0:bw=56,experts=[0,1,5,10,15]; c8:bw=36,experts=[2,8,11]; c6:bw=86,experts=[2,7,9,10,11,12,14,15]; c9:bw=105,experts=[1,3,5,6,8,10,11,12,14,15]; c2:bw=47,experts=[5,11,13,15]; c5:bw=124,experts=[0,3,4,5,7,8,9,10,11,12,14,15]; c4:bw=50,experts=[1,7,8,10,15]","4.9395,4.4326,4.2724,4.3997,4.9961,6.3223,3.2951,3.5343,5.8699,6.3610"
93,2026-09-23 16:37:58,Ours,0.01,1.4708377836758078,61.09,63.62,90,49.3593,0:49.36,48.097,0.1422,1.1187,4797.3606,1:19:57.36,10,"1,3,7,9,6,8,5,4,0,2",1:89;3:59;7:42;9:109;6:42;8:10;5:15;4:60;0:35;2:96,"1:[1,2,3,5,12,13,14,15];3:[0,4,6,8,11];7:[0,10,11,15];9:[0,2,3,4,6,7,10,11,12,14];6:[2,4,11,13];8:[3];5:[9];4:[6,9,10,11,12,13];0:[0,4,6];2:[2,3,4,8,11,12,13,14,15]","c1:bw=89,experts=[1,2,3,5,12,13,14,15]; c3:bw=59,experts=[0,4,6,8,11]; c7:bw=42,experts=[0,10,11,15]; c9:bw=109,experts=[0,2,3,4,6,7,10,11,12,14]; c6:bw=42,experts=[2,4,11,13]; c8:bw=10,experts=[3]; c5:bw=15,experts=[9]; c4:bw=60,experts=[6,9,10,11,12,13]; c0:bw=35,experts=[0,4,6]; c2:bw=96,experts=[2,3,4,8,11,12,13,14,15]","4.0836,4.8524,4.3421,3.3097,6.3326,4.9939,5.8615,6.4145,4.3927,3.5140"
94,2026-09-23 16:38:47,Ours,0.01,1.4615566779073617,62.62,63.62,90,49.5455,0:49.55,48.2533,0.1449,1.1457,4846.942,1:20:46.94,10,"7,2,5,4,6,9,1,8,0,3",7:84;2:122;5:77;4:59;6:57;9:95;1:133;8:14;0:105;3:64,"7:[0,2,3,6,9,11,12,13];2:[2,3,5,6,7,8,9,10,11,12,13,14];5:[0,1,6,8,9,11,14];4:[2,8,10,12,14];6:[0,1,7,8,12];9:[0,3,4,5,7,8,10,11,12];1:[1,2,3,5,6,7,8,9,10,11,12,13,15];8:[3];0:[0,1,4,5,6,7,8,10,13,15];3:[0,6,10,11,12,14]","c7:bw=84,experts=[0,2,3,6,9,11,12,13]; c2:bw=122,experts=[2,3,5,6,7,8,9,10,11,12,13,14]; c5:bw=77,experts=[0,1,6,8,9,11,14]; c4:bw=59,experts=[2,8,10,12,14]; c6:bw=57,experts=[0,1,7,8,12]; c9:bw=95,experts=[0,3,4,5,7,8,10,11,12]; c1:bw=133,experts=[1,2,3,5,6,7,8,9,10,11,12,13,15]; c8:bw=14,experts=[3]; c0:bw=105,experts=[0,1,4,5,6,7,8,10,13,15]; c3:bw=64,experts=[0,6,10,11,12,14]","4.3958,3.5709,5.9327,6.3983,6.3290,3.2993,4.0631,5.0093,4.4127,4.8423"
95,2026-09-23 16:39:37,Ours,0.01,1.4553542462196383,63.17,63.62,90,49.6529,0:49.65,48.3651,0.1472,1.1392,4896.6312,1:21:36.63,10,"7,9,4,6,0,3,1,8,2,5",7:112;9:80;4:29;6:76;0:66;3:77;1:59;8:143;2:43;5:16,"7:[1,2,5,6,7,8,9,10,11,12,13];9:[1,2,4,6,9,13,14,15];4:[8,10];6:[0,1,3,7,8,9,11];0:[2,3,5,7,9,12];3:[0,1,2,3,7,9,10];1:[2,6,10,12,13];8:[0,1,2,3,4,5,8,9,10,11,12,13,14,15];2:[8,11,12,13];5:[7]","c7:bw=112,experts=[1,2,5,6,7,8,9,10,11,12,13]; c9:bw=80,experts=[1,2,4,6,9,13,14,15]; c4:bw=29,experts=[8,10]; c6:bw=76,experts=[0,1,3,7,8,9,11]; c0:bw=66,experts=[2,3,5,7,9,12]; c3:bw=77,experts=[0,1,2,3,7,9,10]; c1:bw=59,experts=[2,6,10,12,13]; c8:bw=143,experts=[0,1,2,3,4,5,8,9,10,11,12,13,14,15]; c2:bw=43,experts=[8,11,12,13]; c5:bw=16,experts=[7]","4.4001,3.3465,6.4373,6.4156,4.4036,4.8428,4.0768,5.0313,3.5401,5.8710"
96,2026-09-23 16:40:26,Ours,0.01,1.432860536117404,64.7,64.7,96,49.5796,0:49.58,48.292,0.1446,1.1416,4946.246,1:22:26.25,10,"2,9,3,1,5,4,6,7,0,8",2:122;9:83;3:86;1:68;5:113;4:92;6:59;7:95;0:68;8:122,"2:[1,2,3,4,5,6,7,9,10,12,13,14];9:[1,3,6,8,9,11,12,15];3:[0,1,2,3,6,7,11,13];1:[3,5,8,10,13,15];5:[0,1,3,5,6,7,10,11,12,13,14];4:[0,2,4,6,7,9,12,13,14];6:[0,1,6,9,12];7:[1,2,5,6,7,8,10,13,15];0:[0,1,2,3,11,13];8:[1,2,4,6,7,9,10,11,12,13,14,15]","c2:bw=122,experts=[1,2,3,4,5,6,7,9,10,12,13,14]; c9:bw=83,experts=[1,3,6,8,9,11,12,15]; c3:bw=86,experts=[0,1,2,3,6,7,11,13]; c1:bw=68,experts=[3,5,8,10,13,15]; c5:bw=113,experts=[0,1,3,5,6,7,10,11,12,13,14]; c4:bw=92,experts=[0,2,4,6,7,9,12,13,14]; c6:bw=59,experts=[0,1,6,9,12]; c7:bw=95,experts=[1,2,5,6,7,8,10,13,15]; c0:bw=68,experts=[0,1,2,3,11,13]; c8:bw=122,experts=[1,2,4,6,7,9,10,11,12,13,14,15]","3.5823,3.3351,4.8819,4.0760,5.9172,6.4178,6.3498,4.3257,4.4057,5.0004"
97,2026-09-23 16:41:16,Ours,0.01,1.4464739289750235,62.82,64.7,96,49.6454,0:49.65,48.3467,0.1416,1.1557,4995.9279,1:23:15.93,10,"0,9,8,4,7,1,3,5,6,2",0:77;9:82;8:81;4:31;7:57;1:95;3:66;5:88;6:95;2:102,"0:[0,2,6,8,9,12,13];9:[0,1,4,5,8,10,12,14];8:[1,2,4,5,8,11,12,13];4:[0,2,10];7:[5,6,8,12,14];1:[0,2,4,5,6,11,12,13,14];3:[1,2,6,10,12,14];5:[0,2,7,8,9,11,12,15];6:[1,2,3,7,8,9,13,14,15];2:[0,1,2,4,5,9,10,12,14,15]","c0:bw=77,experts=[0,2,6,8,9,12,13]; c9:bw=82,experts=[0,1,4,5,8,10,12,14]; c8:bw=81,experts=[1,2,4,5,8,11,12,13]; c4:bw=31,experts=[0,2,10]; c7:bw=57,experts=[5,6,8,12,14]; c1:bw=95,experts=[0,2,4,5,6,11,12,13,14]; c3:bw=66,experts=[1,2,6,10,12,14]; c5:bw=88,experts=[0,2,7,8,9,11,12,15]; c6:bw=95,experts=[1,2,3,7,8,9,13,14,15]; c2:bw=102,experts=[0,1,2,4,5,9,10,12,14,15]","4.4307,3.3089,5.0497,6.4278,4.3471,4.0721,4.8624,5.8823,6.3407,3.6250"
98,2026-09-23 16:42:06,Ours,0.01,1.450139911224959,63.41,64.7,96,49.5185,0:49.52,48.2371,0.14,1.14,5045.4832,1:24:05.48,10,"4,8,9,7,6,5,0,3,1,2",4:98;8:101;9:51;7:45;6:69;5:93;0:63;3:48;1:49;2:46,"4:[1,3,5,7,10,11,12,14,15];8:[0,2,4,5,8,9,11,13,14,15];9:[0,4,6,14,15];7:[4,9,10,15];6:[0,2,5,12,13,15];5:[0,1,2,3,4,6,8,11,13];0:[0,1,5,7,9,13];3:[0,2,3,9];1:[0,2,14,15];2:[3,5,9,15]","c4:bw=98,experts=[1,3,5,7,10,11,12,14,15]; c8:bw=101,experts=[0,2,4,5,8,9,11,13,14,15]; c9:bw=51,experts=[0,4,6,14,15]; c7:bw=45,experts=[4,9,10,15]; c6:bw=69,experts=[0,2,5,12,13,15]; c5:bw=93,experts=[0,1,2,3,4,6,8,11,13]; c0:bw=63,experts=[0,1,5,7,9,13]; c3:bw=48,experts=[0,2,3,9]; c1:bw=49,experts=[0,2,14,15]; c2:bw=46,experts=[3,5,9,15]","6.4588,5.0718,3.3165,4.3448,6.3235,5.9134,4.3958,4.8423,4.0380,3.5322"
99,2026-09-23 16:42:55,Ours,0.01,1.4411582645819072,62.88,64.7,96,49.6577,0:49.66,48.383,0.1375,1.1358,5095.1782,1:24:55.18,10,"8,5,7,1,3,9,4,0,2,6",8:64;5:93;7:86;1:112;3:71;9:39;4:46;0:76;2:58;6:66,"8:[2,10,11,12,14,15];5:[1,2,3,6,9,10,13,14,15];7:[0,3,5,9,10,11,13,14];1:[0,3,4,5,6,7,8,10,11,12,14];3:[4,6,8,10,11,12,15];9:[2,9,12];4:[1,2,3,13];0:[0,2,7,10,11,12,13];2:[0,3,8,11,12];6:[2,4,6,7,8,9]","c8:bw=64,experts=[2,10,11,12,14,15]; c5:bw=93,experts=[1,2,3,6,9,10,13,14,15]; c7:bw=86,experts=[0,3,5,9,10,11,13,14]; c1:bw=112,experts=[0,3,4,5,6,7,8,10,11,12,14]; c3:bw=71,experts=[4,6,8,10,11,12,15]; c9:bw=39,experts=[2,9,12]; c4:bw=46,experts=[1,2,3,13]; c0:bw=76,experts=[0,2,7,10,11,12,13]; c2:bw=58,experts=[0,3,8,11,12]; c6:bw=66,experts=[2,4,6,7,8,9]","5.0834,5.9645,4.3873,4.0992,4.8729,3.2936,6.3765,4.3958,3.5268,6.3829"
100,2026-09-23 16:43:45,Ours,0.01,1.4298919546086533,62.7,64.7,96,49.5948,0:49.59,48.3079,0.1424,1.143,5144.81,1:25:44.81,10,"2,8,9,5,6,1,4,7,3,0",2:57;8:84;9:100;5:35;6:83;1:33;4:123;7:13;3:78;0:122,"2:[3,4,6,10,12];8:[0,1,4,6,9,10,11,15];9:[0,1,4,5,6,7,9,13,14,15];5:[6,10,11];6:[1,4,5,7,10,11,12,14];1:[5,13,15];4:[1,2,5,6,7,8,9,11,12,13,14,15];7:[7];3:[4,5,7,8,12,14,15];0:[0,2,3,6,7,8,9,10,12,13,14,15]","c2:bw=57,experts=[3,4,6,10,12]; c8:bw=84,experts=[0,1,4,6,9,10,11,15]; c9:bw=100,experts=[0,1,4,5,6,7,9,13,14,15]; c5:bw=35,experts=[6,10,11]; c6:bw=83,experts=[1,4,5,7,10,11,12,14]; c1:bw=33,experts=[5,13,15]; c4:bw=123,experts=[1,2,5,6,7,8,9,11,12,13,14,15]; c7:bw=13,experts=[7]; c3:bw=78,experts=[4,5,7,8,12,14,15]; c0:bw=122,experts=[0,2,3,6,7,8,9,10,12,13,14,15]","3.5489,5.0408,3.3213,5.9302,6.4009,4.0536,6.4164,4.3326,4.8587,4.4045"
