Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
87,2026-09-19 22:19:41,Ours,0.01,0.7239481251335493,67.19,77.12,86,49.6843,0:49.68,48.6677,0.0375,0.9777,3836.9838,1:03:56.98,10,"1,2,7,5,6,3,4,9,8,0",1:55;2:127;7:42;5:10;6:113;3:128;4:64;9:71;8:87;0:66,"1:[8,10,13,14,15];2:[0,1,2,4,5,6,7,8,11,13,14,15];7:[3,5,9,14];5:[5];6:[0,1,2,4,5,6,10,11,13,14,15];3:[0,1,3,5,6,7,8,9,10,11,12,15];4:[0,1,5,10,11,12];9:[0,1,2,7,9,12,15];8:[1,4,6,8,10,12,14,15];0:[1,3,5,9,11,12]","c1:bw=55,experts=[8,10,13,14,15]; c2:bw=127,experts=[0,1,2,4,5,6,7,8,11,13,14,15]; c7:bw=42,experts=[3,5,9,14]; c5:bw=10,experts=[5]; c6:bw=113,experts=[0,1,2,4,5,6,10,11,13,14,15]; c3:bw=128,experts=[0,1,3,5,6,7,8,9,10,11,12,15]; c4:bw=64,experts=[0,1,5,10,11,12]; c9:bw=71,experts=[0,1,2,7,9,12,15]; c8:bw=87,experts=[1,4,6,8,10,12,14,15]; c0:bw=66,experts=[1,3,5,9,11,12]","18.7580,0.2187,3.7381,5.2583,1.6183,0.5084,2.5525,4.2841,6.1881,5.5430"
88,2026-09-19 22:20:31,Ours,0.01,0.7479898227482333,76.69,77.12,86,50.2835,0:50.28,49.1347,0.0433,1.1039,3887.3026,1:04:47.30,10,"8,6,3,7,0,4,9,1,5,2",8:81;6:51;3:62;7:78;0:117;4:71;9:58;1:53;5:57;2:86,"8:[5,6,7,8,9,11,12,14];6:[0,2,6,11,13];3:[4,6,7,8,13,14];7:[0,1,4,7,8,11,14];0:[1,2,3,4,6,7,8,12,13,14,15];4:[4,7,10,12,13,14,15];9:[4,6,8,10,13];1:[1,4,8,11,12];5:[2,6,10,11,13];2:[0,1,5,7,9,10,11,12]","c8:bw=81,experts=[5,6,7,8,9,11,12,14]; c6:bw=51,experts=[0,2,6,11,13]; c3:bw=62,experts=[4,6,7,8,13,14]; c7:bw=78,experts=[0,1,4,7,8,11,14]; c0:bw=117,experts=[1,2,3,4,6,7,8,12,13,14,15]; c4:bw=71,experts=[4,7,10,12,13,14,15]; c9:bw=58,experts=[4,6,8,10,13]; c1:bw=53,experts=[1,4,8,11,12]; c5:bw=57,experts=[2,6,10,11,13]; c2:bw=86,experts=[0,1,5,7,9,10,11,12]","5.8598,1.6613,0.5218,3.3125,5.7248,2.7437,4.7438,18.4344,5.9186,0.2140"
89,2026-09-19 22:21:21,Ours,0.01,0.7334940565918852,68.1,77.12,86,50.2761,0:50.28,49.2634,0.0368,0.9745,3937.6179,1:05:37.62,10,"3,8,2,9,7,5,0,6,4,1",3:58;8:139;2:84;9:114;7:40;5:86;0:24;6:60;4:58;1:77,"3:[3,6,9,11,13];8:[0,1,2,4,5,7,9,10,11,12,13,14,15];2:[4,5,6,8,9,10,12,13];9:[0,1,2,3,5,6,8,9,11,13,14];7:[0,1,7,14];5:[1,2,3,6,7,8,12,13];0:[0,8];6:[0,2,6,10,11,13];4:[4,9,10,12,14];1:[3,5,6,9,12,13,14]","c3:bw=58,experts=[3,6,9,11,13]; c8:bw=139,experts=[0,1,2,4,5,7,9,10,11,12,13,14,15]; c2:bw=84,experts=[4,5,6,8,9,10,12,13]; c9:bw=114,experts=[0,1,2,3,5,6,8,9,11,13,14]; c7:bw=40,experts=[0,1,7,14]; c5:bw=86,experts=[1,2,3,6,7,8,12,13]; c0:bw=24,experts=[0,8]; c6:bw=60,experts=[0,2,6,10,11,13]; c4:bw=58,experts=[4,9,10,12,14]; c1:bw=77,experts=[3,5,6,9,12,13,14]","0.5000,6.5010,0.2290,4.7057,3.7249,5.9598,6.1801,1.8295,2.6763,16.9571"
90,2026-09-19 22:22:09,Ours,0.01,0.758755700782053,76.9,77.12,86,48.1325,0:48.13,47.1284,0.0382,0.9645,3985.8762,1:06:25.88,10,"7,1,3,9,0,6,2,5,8,4",7:135;1:58;3:68;9:120;0:121;6:49;2:40;5:51;8:95;4:67,"7:[0,1,2,3,4,8,9,10,11,12,13,14,15];1:[0,1,2,12,13];3:[2,4,6,8,9,15];9:[0,1,2,3,4,6,7,8,11,13,14,15];0:[0,1,2,3,4,6,8,10,11,12,13,14];6:[3,6,11,13];2:[5,6,9,11];5:[0,6,9,11,15];8:[0,1,2,7,8,11,12,13,15];4:[0,1,2,3,4,14]","c7:bw=135,experts=[0,1,2,3,4,8,9,10,11,12,13,14,15]; c1:bw=58,experts=[0,1,2,12,13]; c3:bw=68,experts=[2,4,6,8,9,15]; c9:bw=120,experts=[0,1,2,3,4,6,7,8,11,13,14,15]; c0:bw=121,experts=[0,1,2,3,4,6,8,10,11,12,13,14]; c6:bw=49,experts=[3,6,11,13]; c2:bw=40,experts=[5,6,9,11]; c5:bw=51,experts=[0,6,9,11,15]; c8:bw=95,experts=[0,1,2,7,8,11,12,13,15]; c4:bw=67,experts=[0,1,2,3,4,14]","3.1303,18.0423,0.5355,4.7167,5.8771,1.5557,0.1883,5.0113,5.6977,2.3736"
91,2026-09-19 22:22:53,Ours,0.01,0.7398451258372061,68.3,77.12,86,43.0434,0:43.04,42.0947,0.0354,0.912,4028.954,1:07:08.95,10,"1,9,5,7,3,4,0,6,2,8",1:94;9:66;5:98;7:97;3:75;4:102;0:42;6:55;2:21;8:43,"1:[1,3,4,7,8,10,12,14,15];9:[2,5,8,12,13,15];5:[1,2,5,6,7,9,10,11,12];7:[1,4,6,7,8,9,12,13,14];3:[1,2,4,5,10,11,15];4:[0,2,3,4,5,7,9,10,13,14];0:[1,8,11,13];6:[3,5,9,11,15];2:[0,9];8:[7,11,13,14]","c1:bw=94,experts=[1,3,4,7,8,10,12,14,15]; c9:bw=66,experts=[2,5,8,12,13,15]; c5:bw=98,experts=[1,2,5,6,7,9,10,11,12]; c7:bw=97,experts=[1,4,6,7,8,9,12,13,14]; c3:bw=75,experts=[1,2,4,5,10,11,15]; c4:bw=102,experts=[0,2,3,4,5,7,9,10,13,14]; c0:bw=42,experts=[1,8,11,13]; c6:bw=55,experts=[3,5,9,11,15]; c2:bw=21,experts=[0,9]; c8:bw=43,experts=[7,11,13,14]","15.7316,3.9291,4.7755,2.8537,0.4167,2.3155,5.0633,1.4350,0.1661,5.4081"
92,2026-09-19 22:23:36,Ours,0.01,0.743676046267874,72.64,77.12,86,43.2902,0:43.29,42.2272,0.0383,1.0234,4072.282,1:07:52.28,10,"3,7,1,0,8,6,9,2,5,4",3:54;7:64;1:37;0:56;8:36;6:86;9:105;2:47;5:124;4:50,"3:[2,9,10,11,14];7:[2,5,8,12,13,14];1:[7,10,13];0:[0,1,5,10,15];8:[2,8,11];6:[2,7,9,10,11,12,14,15];9:[1,3,5,6,8,10,11,12,14,15];2:[5,11,13,15];5:[0,3,4,5,7,8,9,10,11,12,14,15];4:[1,7,8,10,15]","c3:bw=54,experts=[2,9,10,11,14]; c7:bw=64,experts=[2,5,8,12,13,14]; c1:bw=37,experts=[7,10,13]; c0:bw=56,experts=[0,1,5,10,15]; c8:bw=36,experts=[2,8,11]; c6:bw=86,experts=[2,7,9,10,11,12,14,15]; c9:bw=105,experts=[1,3,5,6,8,10,11,12,14,15]; c2:bw=47,experts=[5,11,13,15]; c5:bw=124,experts=[0,3,4,5,7,8,9,10,11,12,14,15]; c4:bw=50,experts=[1,7,8,10,15]","0.4427,2.8420,15.3353,5.1511,5.3762,1.4413,4.1478,0.1874,4.8887,2.4147"
93,2026-09-19 22:24:20,Ours,0.01,0.7317660274354618,64.83,77.12,86,43.8394,0:43.84,42.873,0.0318,0.9334,4116.1566,1:08:36.16,10,"1,3,7,9,6,8,5,4,0,2",1:89;3:59;7:42;9:109;6:42;8:10;5:15;4:60;0:35;2:96,"1:[1,2,3,5,12,13,14,15];3:[0,4,6,8,11];7:[0,10,11,15];9:[0,2,3,4,6,7,10,11,12,14];6:[2,4,11,13];8:[3];5:[9];4:[6,9,10,11,12,13];0:[0,4,6];2:[2,3,4,8,11,12,13,14,15]","c1:bw=89,experts=[1,2,3,5,12,13,14,15]; c3:bw=59,experts=[0,4,6,8,11]; c7:bw=42,experts=[0,10,11,15]; c9:bw=109,experts=[0,2,3,4,6,7,10,11,12,14]; c6:bw=42,experts=[2,4,11,13]; c8:bw=10,experts=[3]; c5:bw=15,experts=[9]; c4:bw=60,experts=[6,9,10,11,12,13]; c0:bw=35,experts=[0,4,6]; c2:bw=96,experts=[2,3,4,8,11,12,13,14,15]","16.1088,0.4319,3.0563,4.1375,1.5112,5.4155,4.6930,2.3061,5.0437,0.1690"
94,2026-09-19 22:25:02,Ours,0.01,0.7363852476994925,71.57,77.12,86,42.5782,0:42.58,41.6045,0.0366,0.9356,4158.7715,1:09:18.77,10,"7,2,5,4,6,9,1,8,0,3",7:84;2:122;5:77;4:59;6:57;9:95;1:133;8:14;0:105;3:64,"7:[0,2,3,6,9,11,12,13];2:[2,3,5,6,7,8,9,10,11,12,13,14];5:[0,1,6,8,9,11,14];4:[2,8,10,12,14];6:[0,1,7,8,12];9:[0,3,4,5,7,8,10,11,12];1:[1,2,3,5,6,7,8,9,10,11,12,13,15];8:[3];0:[0,1,4,5,6,7,8,10,13,15];3:[0,6,10,11,12,14]","c7:bw=84,experts=[0,2,3,6,9,11,12,13]; c2:bw=122,experts=[2,3,5,6,7,8,9,10,11,12,13,14]; c5:bw=77,experts=[0,1,6,8,9,11,14]; c4:bw=59,experts=[2,8,10,12,14]; c6:bw=57,experts=[0,1,7,8,12]; c9:bw=95,experts=[0,3,4,5,7,8,10,11,12]; c1:bw=133,experts=[1,2,3,5,6,7,8,9,10,11,12,13,15]; c8:bw=14,experts=[3]; c0:bw=105,experts=[0,1,4,5,6,7,8,10,13,15]; c3:bw=64,experts=[0,6,10,11,12,14]","2.8636,0.1668,4.7497,2.2751,1.5696,3.8737,15.2679,5.3826,5.0329,0.4226"
95,2026-09-19 22:25:45,Ours,0.01,0.7241268725217308,70.89,77.12,86,42.3203,0:42.32,41.3815,0.032,0.9054,4201.1278,1:10:01.13,10,"7,9,4,6,0,3,1,8,2,5",7:112;9:80;4:29;6:76;0:66;3:77;1:59;8:143;2:43;5:16,"7:[1,2,5,6,7,8,9,10,11,12,13];9:[1,2,4,6,9,13,14,15];4:[8,10];6:[0,1,3,7,8,9,11];0:[2,3,5,7,9,12];3:[0,1,2,3,7,9,10];1:[2,6,10,12,13];8:[0,1,2,3,4,5,8,9,10,11,12,13,14,15];2:[8,11,12,13];5:[7]","c7:bw=112,experts=[1,2,5,6,7,8,9,10,11,12,13]; c9:bw=80,experts=[1,2,4,6,9,13,14,15]; c4:bw=29,experts=[8,10]; c6:bw=76,experts=[0,1,3,7,8,9,11]; c0:bw=66,experts=[2,3,5,7,9,12]; c3:bw=77,experts=[0,1,2,3,7,9,10]; c1:bw=59,experts=[2,6,10,12,13]; c8:bw=143,experts=[0,1,2,3,4,5,8,9,10,11,12,13,14,15]; c2:bw=43,experts=[8,11,12,13]; c5:bw=16,experts=[7]","2.8311,4.0709,2.3843,1.4075,5.0079,0.4105,15.0326,5.3181,0.1661,4.7524"
96,2026-09-19 22:26:27,Ours,0.01,0.704754408526572,74.59,77.12,86,42.5592,0:42.56,41.6176,0.0308,0.9095,4243.7236,1:10:43.72,10,"2,9,3,1,5,4,6,7,0,8",2:122;9:83;3:86;1:68;5:113;4:92;6:59;7:95;0:68;8:122,"2:[1,2,3,4,5,6,7,9,10,12,13,14];9:[1,3,6,8,9,11,12,15];3:[0,1,2,3,6,7,11,13];1:[3,5,8,10,13,15];5:[0,1,3,5,6,7,10,11,12,13,14];4:[0,2,4,6,7,9,12,13,14];6:[0,1,6,9,12];7:[1,2,5,6,7,8,10,13,15];0:[0,1,2,3,11,13];8:[1,2,4,6,7,9,10,11,12,13,14,15]","c2:bw=122,experts=[1,2,3,4,5,6,7,9,10,12,13,14]; c9:bw=83,experts=[1,3,6,8,9,11,12,15]; c3:bw=86,experts=[0,1,2,3,6,7,11,13]; c1:bw=68,experts=[3,5,8,10,13,15]; c5:bw=113,experts=[0,1,3,5,6,7,10,11,12,13,14]; c4:bw=92,experts=[0,2,4,6,7,9,12,13,14]; c6:bw=59,experts=[0,1,6,9,12]; c7:bw=95,experts=[1,2,5,6,7,8,10,13,15]; c0:bw=68,experts=[0,1,2,3,11,13]; c8:bw=122,experts=[1,2,4,6,7,9,10,11,12,13,14,15]","0.1754,3.9136,0.4206,15.2955,4.8638,2.2871,1.4623,2.8025,5.0993,5.2973"
97,2026-09-19 22:27:10,Ours,0.01,0.709027204811288,70.9,77.12,86,42.5483,0:42.55,41.5687,0.0347,0.9435,4286.3082,1:11:26.31,10,"0,9,8,4,7,1,3,5,6,2",0:77;9:82;8:81;4:31;7:57;1:95;3:66;5:88;6:95;2:102,"0:[0,2,6,8,9,12,13];9:[0,1,4,5,8,10,12,14];8:[1,2,4,5,8,11,12,13];4:[0,2,10];7:[5,6,8,12,14];1:[0,2,4,5,6,11,12,13,14];3:[1,2,6,10,12,14];5:[0,2,7,8,9,11,12,15];6:[1,2,3,7,8,9,13,14,15];2:[0,1,2,4,5,9,10,12,14,15]","c0:bw=77,experts=[0,2,6,8,9,12,13]; c9:bw=82,experts=[0,1,4,5,8,10,12,14]; c8:bw=81,experts=[1,2,4,5,8,11,12,13]; c4:bw=31,experts=[0,2,10]; c7:bw=57,experts=[5,6,8,12,14]; c1:bw=95,experts=[0,2,4,5,6,11,12,13,14]; c3:bw=66,experts=[1,2,6,10,12,14]; c5:bw=88,experts=[0,2,7,8,9,11,12,15]; c6:bw=95,experts=[1,2,3,7,8,9,13,14,15]; c2:bw=102,experts=[0,1,2,4,5,9,10,12,14,15]","5.1191,3.9646,5.3928,2.2909,2.8063,15.2308,0.4143,4.6750,1.4185,0.2566"
98,2026-09-19 22:27:52,Ours,0.01,0.7169842380346094,72.16,77.12,86,42.3574,0:42.36,41.4186,0.0345,0.903,4328.7016,1:12:08.70,10,"4,8,9,7,6,5,0,3,1,2",4:98;8:101;9:51;7:45;6:69;5:93;0:63;3:48;1:49;2:46,"4:[1,3,5,7,10,11,12,14,15];8:[0,2,4,5,8,9,11,13,14,15];9:[0,4,6,14,15];7:[4,9,10,15];6:[0,2,5,12,13,15];5:[0,1,2,3,4,6,8,11,13];0:[0,1,5,7,9,13];3:[0,2,3,9];1:[0,2,14,15];2:[3,5,9,15]","c4:bw=98,experts=[1,3,5,7,10,11,12,14,15]; c8:bw=101,experts=[0,2,4,5,8,9,11,13,14,15]; c9:bw=51,experts=[0,4,6,14,15]; c7:bw=45,experts=[4,9,10,15]; c6:bw=69,experts=[0,2,5,12,13,15]; c5:bw=93,experts=[0,1,2,3,4,6,8,11,13]; c0:bw=63,experts=[0,1,5,7,9,13]; c3:bw=48,experts=[0,2,3,9]; c1:bw=49,experts=[0,2,14,15]; c2:bw=46,experts=[3,5,9,15]","2.2920,5.3451,3.9180,2.9511,1.4743,4.7566,5.0418,0.4085,15.0638,0.1674"
99,2026-09-19 22:28:35,Ours,0.01,0.7177181758848874,71.81,77.12,86,42.6569,0:42.66,41.7017,0.0349,0.9189,4371.3948,1:12:51.39,10,"8,5,7,1,3,9,4,0,2,6",8:64;5:93;7:86;1:112;3:71;9:39;4:46;0:76;2:58;6:66,"8:[2,10,11,12,14,15];5:[1,2,3,6,9,10,13,14,15];7:[0,3,5,9,10,11,13,14];1:[0,3,4,5,6,7,8,10,11,12,14];3:[4,6,8,10,11,12,15];9:[2,9,12];4:[1,2,3,13];0:[0,2,7,10,11,12,13];2:[0,3,8,11,12];6:[2,4,6,7,8,9]","c8:bw=64,experts=[2,10,11,12,14,15]; c5:bw=93,experts=[1,2,3,6,9,10,13,14,15]; c7:bw=86,experts=[0,3,5,9,10,11,13,14]; c1:bw=112,experts=[0,3,4,5,6,7,8,10,11,12,14]; c3:bw=71,experts=[4,6,8,10,11,12,15]; c9:bw=39,experts=[2,9,12]; c4:bw=46,experts=[1,2,3,13]; c0:bw=76,experts=[0,2,7,10,11,12,13]; c2:bw=58,experts=[0,3,8,11,12]; c6:bw=66,experts=[2,4,6,7,8,9]","5.3934,4.9484,2.8791,15.1911,0.4104,3.8602,2.4084,5.0250,0.1712,1.4146"
100,2026-09-19 22:29:18,Ours,0.01,0.7234110364905788,74.49,77.12,86,42.9193,0:42.92,41.9777,0.0296,0.9106,4414.3526,1:13:34.35,10,"2,8,9,5,6,1,4,7,3,0",2:57;8:84;9:100;5:35;6:83;1:33;4:123;7:13;3:78;0:122,"2:[3,4,6,10,12];8:[0,1,4,6,9,10,11,15];9:[0,1,4,5,6,7,9,13,14,15];5:[6,10,11];6:[1,4,5,7,10,11,12,14];1:[5,13,15];4:[1,2,5,6,7,8,9,11,12,13,14,15];7:[7];3:[4,5,7,8,12,14,15];0:[0,2,3,6,7,8,9,10,12,13,14,15]","c2:bw=57,experts=[3,4,6,10,12]; c8:bw=84,experts=[0,1,4,6,9,10,11,15]; c9:bw=100,experts=[0,1,4,5,6,7,9,13,14,15]; c5:bw=35,experts=[6,10,11]; c6:bw=83,experts=[1,4,5,7,10,11,12,14]; c1:bw=33,experts=[5,13,15]; c4:bw=123,experts=[1,2,5,6,7,8,9,11,12,13,14,15]; c7:bw=13,experts=[7]; c3:bw=78,experts=[4,5,7,8,12,14,15]; c0:bw=122,experts=[0,2,3,6,7,8,9,10,12,13,14,15]","0.1757,5.5073,3.9265,4.7303,1.4391,15.4643,2.3040,2.8250,0.4755,5.1300"
