Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
41,2026-09-23 20:57:43,Ours,0.01,2.580323059227583,31.53,31.53,41,51.3926,0:51.39,49.7657,0.4819,1.1418,2112.4281,35:12.43,30,"6,26,2,29,16,1,8,15,4,19,3,24,21,20,18,23,0,17,25,12,11,10,13,14,22,28,27,5,7,9",6:10;26:10;2:54;29:38;16:25;1:10;8:57;15:24;4:50;19:19;3:40;24:58;21:18;20:39;18:10;23:37;0:10;17:52;25:29;12:18;11:41;10:42;13:45;14:61;22:46;28:51;27:52;5:61;7:68;9:54,"6:[7];26:[4];2:[0,1,2,3,7];29:[0,6,7];16:[4,5];1:[6];8:[0,1,2,3,7];15:[2,3];4:[0,1,2,3,7];19:[0];3:[3,4,5,6];24:[3,4,5,6,7];21:[1];20:[5,6,7];18:[5];23:[1,2,3];0:[6];17:[1,2,3,4,5];25:[4,5];12:[0];11:[2,3,4,5];10:[1,2,3,4];13:[0,1,2,3];14:[1,2,3,4,5,6];22:[1,2,3,4];28:[0,4,5,6,7];27:[0,1,2,3,7];5:[1,2,3,4,5,6];7:[0,1,2,3,4,5];9:[2,3,4,5,6]","c6:bw=10,experts=[7]; c26:bw=10,experts=[4]; c2:bw=54,experts=[0,1,2,3,7]; c29:bw=38,experts=[0,6,7]; c16:bw=25,experts=[4,5]; c1:bw=10,experts=[6]; c8:bw=57,experts=[0,1,2,3,7]; c15:bw=24,experts=[2,3]; c4:bw=50,experts=[0,1,2,3,7]; c19:bw=19,experts=[0]; c3:bw=40,experts=[3,4,5,6]; c24:bw=58,experts=[3,4,5,6,7]; c21:bw=18,experts=[1]; c20:bw=39,experts=[5,6,7]; c18:bw=10,experts=[5]; c23:bw=37,experts=[1,2,3]; c0:bw=10,experts=[6]; c17:bw=52,experts=[1,2,3,4,5]; c25:bw=29,experts=[4,5]; c12:bw=18,experts=[0]; c11:bw=41,experts=[2,3,4,5]; c10:bw=42,experts=[1,2,3,4]; c13:bw=45,experts=[0,1,2,3]; c14:bw=61,experts=[1,2,3,4,5,6]; c22:bw=46,experts=[1,2,3,4]; c28:bw=51,experts=[0,4,5,6,7]; c27:bw=52,experts=[0,1,2,3,7]; c5:bw=61,experts=[1,2,3,4,5,6]; c7:bw=68,experts=[0,1,2,3,4,5]; c9:bw=54,experts=[2,3,4,5,6]","1.1110,1.0222,1.2385,3.2887,1.8199,1.0520,1.1402,1.1368,2.0794,1.4451,1.5475,1.2232,1.0026,2.0522,1.7078,1.2988,1.0667,1.9813,2.0616,1.7918,2.2172,2.5063,1.6175,1.3073,1.6004,1.5684,1.8545,3.3703,1.2976,1.3588"
42,2026-09-23 20:58:35,Ours,0.01,2.594042548504478,29.89,31.53,41,51.6049,0:51.60,49.9804,0.4713,1.1501,2164.0583,36:04.06,30,"12,15,27,9,11,17,1,16,22,24,19,25,2,6,5,14,23,3,20,4,26,0,10,28,29,7,13,18,21,8",12:22;15:31;27:34;9:51;11:59;17:32;1:49;16:10;22:26;24:34;19:63;25:28;2:40;6:34;5:50;14:13;23:51;3:48;20:42;4:55;26:16;0:15;10:15;28:54;29:40;7:20;13:33;18:14;21:32;8:42,"12:[1,2];15:[4,5,6];27:[4,5,6];9:[0,1,2,3,7];11:[0,1,2,6,7];17:[0,6,7];1:[0,1,2,7];16:[6];22:[5,6];24:[0,1,2];19:[1,2,3,4,5,6];25:[6,7];2:[4,5,6,7];6:[0,1,2];5:[0,1,2,3,7];14:[7];23:[0,4,5,6,7];3:[0,1,2,7];20:[0,1,2,3];4:[0,4,5,6,7];26:[5];0:[7];10:[5];28:[1,2,3,4,5];29:[1,2,3,4];7:[6,7];13:[4,5,6];18:[6];21:[2,3,4];8:[4,5,6,7]","c12:bw=22,experts=[1,2]; c15:bw=31,experts=[4,5,6]; c27:bw=34,experts=[4,5,6]; c9:bw=51,experts=[0,1,2,3,7]; c11:bw=59,experts=[0,1,2,6,7]; c17:bw=32,experts=[0,6,7]; c1:bw=49,experts=[0,1,2,7]; c16:bw=10,experts=[6]; c22:bw=26,experts=[5,6]; c24:bw=34,experts=[0,1,2]; c19:bw=63,experts=[1,2,3,4,5,6]; c25:bw=28,experts=[6,7]; c2:bw=40,experts=[4,5,6,7]; c6:bw=34,experts=[0,1,2]; c5:bw=50,experts=[0,1,2,3,7]; c14:bw=13,experts=[7]; c23:bw=51,experts=[0,4,5,6,7]; c3:bw=48,experts=[0,1,2,7]; c20:bw=42,experts=[0,1,2,3]; c4:bw=55,experts=[0,4,5,6,7]; c26:bw=16,experts=[5]; c0:bw=15,experts=[7]; c10:bw=15,experts=[5]; c28:bw=54,experts=[1,2,3,4,5]; c29:bw=40,experts=[1,2,3,4]; c7:bw=20,experts=[6,7]; c13:bw=33,experts=[4,5,6]; c18:bw=14,experts=[6]; c21:bw=32,experts=[2,3,4]; c8:bw=42,experts=[4,5,6,7]","1.8380,1.1578,1.8848,1.3651,2.2495,2.0506,1.0465,1.8034,1.6164,1.2038,1.4691,2.0652,1.2351,1.0963,3.3701,1.3178,1.3206,1.5375,2.0551,2.0616,1.0143,1.0588,2.5104,1.5590,3.3336,1.2781,1.6298,1.7139,1.0034,1.1350"
43,2026-09-23 20:59:26,Ours,0.01,2.5843708889914705,30.6,31.53,41,51.3794,0:51.38,49.7611,0.4817,1.1335,2215.4624,36:55.46,30,"29,8,12,9,15,28,18,13,20,14,21,0,7,4,27,3,22,11,26,16,23,17,6,1,5,10,25,24,19,2",29:28;8:45;12:10;9:32;15:14;28:27;18:24;13:16;20:48;14:66;21:34;0:21;7:21;4:34;27:61;3:65;22:41;11:55;26:59;16:21;23:34;17:47;6:12;1:58;5:53;10:37;25:44;24:54;19:54;2:51,"29:[5,6];8:[0,1,2,3];12:[3];9:[4,5,6];15:[7];28:[6,7];18:[0,7];13:[7];20:[4,5,6,7];14:[0,1,2,3,4,5];21:[5,6,7];0:[0,1];7:[0,1];4:[1,2,3];27:[0,1,2,3,4,7];3:[0,3,4,5,6,7];22:[0,1,2,7];11:[3,4,5,6,7];26:[0,1,2,6,7];16:[0,7];23:[1,2,3];17:[1,2,3,4];6:[3];1:[3,4,5,6,7];5:[0,4,5,6,7];10:[0,6,7];25:[0,1,2,3];24:[3,4,5,6,7];19:[0,1,2,3,7];2:[0,1,2,3,4]","c29:bw=28,experts=[5,6]; c8:bw=45,experts=[0,1,2,3]; c12:bw=10,experts=[3]; c9:bw=32,experts=[4,5,6]; c15:bw=14,experts=[7]; c28:bw=27,experts=[6,7]; c18:bw=24,experts=[0,7]; c13:bw=16,experts=[7]; c20:bw=48,experts=[4,5,6,7]; c14:bw=66,experts=[0,1,2,3,4,5]; c21:bw=34,experts=[5,6,7]; c0:bw=21,experts=[0,1]; c7:bw=21,experts=[0,1]; c4:bw=34,experts=[1,2,3]; c27:bw=61,experts=[0,1,2,3,4,7]; c3:bw=65,experts=[0,3,4,5,6,7]; c22:bw=41,experts=[0,1,2,7]; c11:bw=55,experts=[3,4,5,6,7]; c26:bw=59,experts=[0,1,2,6,7]; c16:bw=21,experts=[0,7]; c23:bw=34,experts=[1,2,3]; c17:bw=47,experts=[1,2,3,4]; c6:bw=12,experts=[3]; c1:bw=58,experts=[3,4,5,6,7]; c5:bw=53,experts=[0,4,5,6,7]; c10:bw=37,experts=[0,6,7]; c25:bw=44,experts=[0,1,2,3]; c24:bw=54,experts=[3,4,5,6,7]; c19:bw=54,experts=[0,1,2,3,7]; c2:bw=51,experts=[0,1,2,3,4]","3.2617,1.1499,1.8531,1.3687,1.1301,1.5710,1.7212,1.6122,2.0814,1.3233,0.9978,1.0583,1.2884,2.0674,1.8501,1.5304,1.5970,2.2411,1.0083,1.7754,1.3020,1.9700,1.0930,1.0575,3.3907,2.5285,2.0554,1.2103,1.4374,1.2293"
44,2026-09-23 21:00:18,Ours,0.01,2.445706513219479,33.78,33.78,44,51.3457,0:51.35,49.7339,0.4865,1.1222,2266.8324,37:46.83,30,"3,19,8,4,20,24,9,10,13,5,11,14,17,23,1,2,26,15,22,25,28,18,12,0,6,16,7,27,29,21",3:47;19:10;8:34;4:29;20:56;24:31;9:37;10:56;13:28;5:24;11:16;14:65;17:12;23:36;1:45;2:37;26:45;15:50;22:23;25:36;28:36;18:54;12:40;0:66;6:20;16:76;7:75;27:31;29:68;21:58,"3:[1,2,3,4];19:[4];8:[4,5,6];4:[4,5];20:[0,1,2,3,4];24:[0,1,2];9:[0,1,7];10:[1,2,3,4,5];13:[0,1];5:[1,2];11:[0];14:[0,1,2,3,6,7];17:[5];23:[4,5,6];1:[0,1,2,3];2:[5,6,7];26:[3,4,5,6];15:[0,1,2,3,4];22:[3,4];25:[4,5,6];28:[0,1,2];18:[1,2,3,4,5];12:[4,5,6,7];0:[2,3,4,5,6,7];6:[4,5];16:[1,2,3,4,5,6,7];7:[0,2,3,4,5,6,7];27:[5,6,7];29:[0,1,2,3,4,7];21:[0,1,2,3,4]","c3:bw=47,experts=[1,2,3,4]; c19:bw=10,experts=[4]; c8:bw=34,experts=[4,5,6]; c4:bw=29,experts=[4,5]; c20:bw=56,experts=[0,1,2,3,4]; c24:bw=31,experts=[0,1,2]; c9:bw=37,experts=[0,1,7]; c10:bw=56,experts=[1,2,3,4,5]; c13:bw=28,experts=[0,1]; c5:bw=24,experts=[1,2]; c11:bw=16,experts=[0]; c14:bw=65,experts=[0,1,2,3,6,7]; c17:bw=12,experts=[5]; c23:bw=36,experts=[4,5,6]; c1:bw=45,experts=[0,1,2,3]; c2:bw=37,experts=[5,6,7]; c26:bw=45,experts=[3,4,5,6]; c15:bw=50,experts=[0,1,2,3,4]; c22:bw=23,experts=[3,4]; c25:bw=36,experts=[4,5,6]; c28:bw=36,experts=[0,1,2]; c18:bw=54,experts=[1,2,3,4,5]; c12:bw=40,experts=[4,5,6,7]; c0:bw=66,experts=[2,3,4,5,6,7]; c6:bw=20,experts=[4,5]; c16:bw=76,experts=[1,2,3,4,5,6,7]; c7:bw=75,experts=[0,2,3,4,5,6,7]; c27:bw=31,experts=[5,6,7]; c29:bw=68,experts=[0,1,2,3,4,7]; c21:bw=58,experts=[0,1,2,3,4]","1.5539,1.4741,1.1629,2.0873,2.0801,1.2127,1.3421,2.5291,1.6241,3.3873,2.2473,1.3117,1.9593,1.3117,1.0363,1.2452,1.0096,1.1261,1.6032,2.0589,1.5498,1.7265,1.7892,1.0597,1.0933,1.7985,1.2899,1.8494,3.2228,0.9916"
45,2026-09-23 21:01:09,Ours,0.01,2.5982431759224665,30.88,33.78,44,51.3322,0:51.33,49.6855,0.4926,1.1509,2318.191,38:38.19,30,"3,21,24,15,29,4,11,16,5,12,10,14,19,26,23,8,20,7,27,17,0,1,13,18,25,9,2,6,22,28",3:67;21:58;24:13;15:33;29:50;4:64;11:53;16:54;5:44;12:61;10:42;14:41;19:67;26:22;23:42;8:55;20:52;7:36;27:10;17:10;0:36;1:56;13:53;18:16;25:32;9:25;2:49;6:10;22:37;28:21,"3:[0,1,2,5,6,7];21:[0,1,5,6,7];24:[3];15:[5,6,7];29:[0,1,5,6,7];4:[0,1,2,3,6,7];11:[1,2,3,4,5];16:[0,1,2,3,4];5:[3,4,5,6];12:[0,1,2,3,4,5];10:[0,1,6,7];14:[4,5,6,7];19:[0,1,2,5,6,7];26:[0,7];23:[0,1,2,7];8:[0,1,2,3,7];20:[0,1,5,6,7];7:[1,2,3];27:[0];17:[6];0:[0,1,2];1:[0,4,5,6,7];13:[2,3,4,5,6];18:[6];25:[0,1,7];9:[2,3];2:[0,1,2,3];6:[6];22:[5,6,7];28:[3,4]","c3:bw=67,experts=[0,1,2,5,6,7]; c21:bw=58,experts=[0,1,5,6,7]; c24:bw=13,experts=[3]; c15:bw=33,experts=[5,6,7]; c29:bw=50,experts=[0,1,5,6,7]; c4:bw=64,experts=[0,1,2,3,6,7]; c11:bw=53,experts=[1,2,3,4,5]; c16:bw=54,experts=[0,1,2,3,4]; c5:bw=44,experts=[3,4,5,6]; c12:bw=61,experts=[0,1,2,3,4,5]; c10:bw=42,experts=[0,1,6,7]; c14:bw=41,experts=[4,5,6,7]; c19:bw=67,experts=[0,1,2,5,6,7]; c26:bw=22,experts=[0,7]; c23:bw=42,experts=[0,1,2,7]; c8:bw=55,experts=[0,1,2,3,7]; c20:bw=52,experts=[0,1,5,6,7]; c7:bw=36,experts=[1,2,3]; c27:bw=10,experts=[0]; c17:bw=10,experts=[6]; c0:bw=36,experts=[0,1,2]; c1:bw=56,experts=[0,4,5,6,7]; c13:bw=53,experts=[2,3,4,5,6]; c18:bw=16,experts=[6]; c25:bw=32,experts=[0,1,7]; c9:bw=25,experts=[2,3]; c2:bw=49,experts=[0,1,2,3]; c6:bw=10,experts=[6]; c22:bw=37,experts=[5,6,7]; c28:bw=21,experts=[3,4]","1.5583,1.0005,1.2103,1.1440,3.2784,2.0561,2.2376,1.7899,3.3691,1.7945,2.5085,1.3177,1.4523,1.0090,1.3051,1.1375,2.0459,1.2839,1.8435,1.9713,1.0703,1.0546,1.6255,1.7134,2.0389,1.3447,1.2345,1.1116,1.6145,1.5640"
46,2026-09-23 21:02:01,Ours,0.01,2.4809596245746035,33.5,33.78,44,51.4692,0:51.47,49.8609,0.4779,1.1273,2369.6846,39:29.68,30,"21,5,16,11,19,8,17,28,26,18,12,0,29,9,6,27,20,22,4,3,15,10,24,25,13,23,2,1,7,14",21:32;5:41;16:28;11:38;19:10;8:39;17:15;28:11;26:48;18:44;12:53;0:55;29:10;9:37;6:39;27:22;20:50;22:31;4:64;3:27;15:14;10:59;24:30;25:20;13:50;23:37;2:57;1:41;7:28;14:39,"21:[2,3,4];5:[0,1,2,7];16:[5,6];11:[0,6,7];19:[3];8:[4,5,6];17:[7];28:[5];26:[1,2,3,4];18:[0,1,2,7];12:[0,1,2,6,7];0:[3,4,5,6,7];29:[2];9:[4,5,6];6:[0,1,7];27:[1,2];20:[2,3,4,5,6];22:[0,1,2];4:[0,1,4,5,6,7];3:[3,4];15:[0];10:[2,3,4,5,6];24:[4,5,6];25:[2,3];13:[0,1,2,3,7];23:[3,4,5];2:[0,4,5,6,7];1:[1,2,3,4];7:[4,5];14:[0,1,2]","c21:bw=32,experts=[2,3,4]; c5:bw=41,experts=[0,1,2,7]; c16:bw=28,experts=[5,6]; c11:bw=38,experts=[0,6,7]; c19:bw=10,experts=[3]; c8:bw=39,experts=[4,5,6]; c17:bw=15,experts=[7]; c28:bw=11,experts=[5]; c26:bw=48,experts=[1,2,3,4]; c18:bw=44,experts=[0,1,2,7]; c12:bw=53,experts=[0,1,2,6,7]; c0:bw=55,experts=[3,4,5,6,7]; c29:bw=10,experts=[2]; c9:bw=37,experts=[4,5,6]; c6:bw=39,experts=[0,1,7]; c27:bw=22,experts=[1,2]; c20:bw=50,experts=[2,3,4,5,6]; c22:bw=31,experts=[0,1,2]; c4:bw=64,experts=[0,1,4,5,6,7]; c3:bw=27,experts=[3,4]; c15:bw=14,experts=[0]; c10:bw=59,experts=[2,3,4,5,6]; c24:bw=30,experts=[4,5,6]; c25:bw=20,experts=[2,3]; c13:bw=50,experts=[0,1,2,3,7]; c23:bw=37,experts=[3,4,5]; c2:bw=57,experts=[0,4,5,6,7]; c1:bw=41,experts=[1,2,3,4]; c7:bw=28,experts=[4,5]; c14:bw=39,experts=[0,1,2]","1.0275,3.4203,1.8114,2.2744,1.4482,1.1432,1.9866,1.5675,1.0288,1.7949,1.8011,1.0676,3.2171,1.3611,1.0968,1.8533,2.0656,1.6088,2.0607,1.5311,1.1238,2.5321,1.2110,2.0589,1.5977,1.3062,1.2437,1.0410,1.2768,1.3033"
47,2026-09-23 21:02:52,Ours,0.01,2.5398414573674946,32.9,33.78,44,51.4743,0:51.47,49.8282,0.4763,1.1667,2421.1844,40:21.18,30,"16,13,28,6,12,25,15,29,7,17,24,3,22,21,18,23,8,5,20,27,26,11,2,1,9,10,19,4,14,0",16:68;13:33;28:34;6:22;12:15;25:23;15:42;29:11;7:53;17:20;24:40;3:70;22:63;21:45;18:10;23:10;8:39;5:52;20:53;27:48;26:10;11:39;2:54;1:30;9:17;10:51;19:28;4:10;14:24;0:46,"16:[0,1,2,3,4,7];13:[4,5,6];28:[0,6,7];6:[2,3];12:[3];25:[4,5];15:[1,2,3,4];29:[3];7:[0,1,2,6,7];17:[0,1];24:[0,1,2,7];3:[0,1,2,3,5,6,7];22:[0,3,4,5,6,7];21:[0,5,6,7];18:[3];23:[6];8:[0,1,7];5:[3,4,5,6,7];20:[0,1,2,3,7];27:[3,4,5,6];26:[5];11:[1,2,3];2:[1,2,3,4,5];1:[5,6,7];9:[7];10:[0,1,2,3,7];19:[4,5];4:[2];14:[3,4];0:[0,1,2,3]","c16:bw=68,experts=[0,1,2,3,4,7]; c13:bw=33,experts=[4,5,6]; c28:bw=34,experts=[0,6,7]; c6:bw=22,experts=[2,3]; c12:bw=15,experts=[3]; c25:bw=23,experts=[4,5]; c15:bw=42,experts=[1,2,3,4]; c29:bw=11,experts=[3]; c7:bw=53,experts=[0,1,2,6,7]; c17:bw=20,experts=[0,1]; c24:bw=40,experts=[0,1,2,7]; c3:bw=70,experts=[0,1,2,3,5,6,7]; c22:bw=63,experts=[0,3,4,5,6,7]; c21:bw=45,experts=[0,5,6,7]; c18:bw=10,experts=[3]; c23:bw=10,experts=[6]; c8:bw=39,experts=[0,1,7]; c5:bw=52,experts=[3,4,5,6,7]; c20:bw=53,experts=[0,1,2,3,7]; c27:bw=48,experts=[3,4,5,6]; c26:bw=10,experts=[5]; c11:bw=39,experts=[1,2,3]; c2:bw=54,experts=[1,2,3,4,5]; c1:bw=30,experts=[5,6,7]; c9:bw=17,experts=[7]; c10:bw=51,experts=[0,1,2,3,7]; c19:bw=28,experts=[4,5]; c4:bw=10,experts=[2]; c14:bw=24,experts=[3,4]; c0:bw=46,experts=[0,1,2,3]","1.8139,1.6249,1.5900,1.1086,1.8088,2.0803,1.1323,3.2379,1.3041,1.9767,1.2134,1.5448,1.6280,0.9919,1.7080,1.3156,1.1323,3.4139,2.0611,1.8699,1.0134,2.2244,1.2449,1.0478,1.3495,2.4982,1.4607,2.0719,1.3066,1.0546"
48,2026-09-23 21:03:44,Ours,0.01,2.3971454929816454,36.32,36.32,48,51.5429,0:51.54,49.8955,0.4826,1.1616,2472.7518,41:12.75,30,"27,2,19,0,26,23,14,11,5,4,20,22,28,21,15,9,3,25,10,24,6,12,1,7,8,13,29,18,17,16",27:61;2:57;19:45;0:16;26:34;23:49;14:10;11:32;5:55;4:67;20:53;22:35;28:10;21:44;15:64;9:52;3:18;25:17;10:12;24:59;6:45;12:31;1:50;7:62;8:50;13:50;29:49;18:62;17:38;16:10,"27:[0,1,2,3,4,7];2:[0,1,2,6,7];19:[0,1,6,7];0:[4];26:[0,6,7];23:[0,1,2,7];14:[5];11:[4,5,6];5:[0,1,2,3,4];4:[0,3,4,5,6,7];20:[0,4,5,6,7];22:[1,2,3];28:[1];21:[1,2,3,4];15:[0,1,2,5,6,7];9:[0,1,2,3,4];3:[4];25:[6];10:[4];24:[3,4,5,6,7];6:[4,5,6,7];12:[4,5,6];1:[0,1,2,3,4];7:[0,3,4,5,6,7];8:[2,3,4,5,6];13:[0,1,2,3,7];29:[4,5,6,7];18:[0,1,4,5,6,7];17:[2,3,4];16:[5]","c27:bw=61,experts=[0,1,2,3,4,7]; c2:bw=57,experts=[0,1,2,6,7]; c19:bw=45,experts=[0,1,6,7]; c0:bw=16,experts=[4]; c26:bw=34,experts=[0,6,7]; c23:bw=49,experts=[0,1,2,7]; c14:bw=10,experts=[5]; c11:bw=32,experts=[4,5,6]; c5:bw=55,experts=[0,1,2,3,4]; c4:bw=67,experts=[0,3,4,5,6,7]; c20:bw=53,experts=[0,4,5,6,7]; c22:bw=35,experts=[1,2,3]; c28:bw=10,experts=[1]; c21:bw=44,experts=[1,2,3,4]; c15:bw=64,experts=[0,1,2,5,6,7]; c9:bw=52,experts=[0,1,2,3,4]; c3:bw=18,experts=[4]; c25:bw=17,experts=[6]; c10:bw=12,experts=[4]; c24:bw=59,experts=[3,4,5,6,7]; c6:bw=45,experts=[4,5,6,7]; c12:bw=31,experts=[4,5,6]; c1:bw=50,experts=[0,1,2,3,4]; c7:bw=62,experts=[0,3,4,5,6,7]; c8:bw=50,experts=[2,3,4,5,6]; c13:bw=50,experts=[0,1,2,3,7]; c29:bw=49,experts=[4,5,6,7]; c18:bw=62,experts=[0,1,4,5,6,7]; c17:bw=38,experts=[2,3,4]; c16:bw=10,experts=[5]","1.8767,1.2507,1.4767,1.0740,1.0196,1.3187,1.3083,2.2524,3.4049,2.0821,2.0640,1.6006,1.5693,0.9889,1.1302,1.3531,1.5306,2.0512,2.5197,1.2107,1.1017,1.8093,1.0523,1.2965,1.1469,1.6152,3.2715,1.7235,1.9946,1.8015"
49,2026-09-23 21:04:35,Ours,0.01,2.505151026003658,32.8,36.32,48,51.5965,0:51.60,49.9583,0.4819,1.1533,2524.3758,42:04.38,30,"2,10,14,18,15,17,19,3,13,29,0,21,6,28,8,12,27,1,7,26,23,9,20,22,11,25,5,24,4,16",2:58;10:64;14:58;18:32;15:42;17:30;19:10;3:32;13:39;29:16;0:20;21:10;6:13;28:48;8:26;12:37;27:41;1:54;7:44;26:17;23:10;9:53;20:16;22:29;11:38;25:58;5:56;24:21;4:48;16:30,"2:[3,4,5,6,7];10:[0,1,2,5,6,7];14:[0,1,2,6,7];18:[2,3,4];15:[3,4,5,6];17:[5,6,7];19:[2];3:[5,6,7];13:[4,5,6];29:[0];0:[5,6];21:[5];6:[0];28:[2,3,4,5];8:[0,7];12:[0,1,7];27:[0,5,6,7];1:[0,1,5,6,7];7:[1,2,3,4];26:[1];23:[3];9:[0,1,5,6,7];20:[1];22:[4,5];11:[0,1,7];25:[0,1,2,3,7];5:[0,1,5,6,7];24:[0,1];4:[1,2,3,4];16:[0,6,7]","c2:bw=58,experts=[3,4,5,6,7]; c10:bw=64,experts=[0,1,2,5,6,7]; c14:bw=58,experts=[0,1,2,6,7]; c18:bw=32,experts=[2,3,4]; c15:bw=42,experts=[3,4,5,6]; c17:bw=30,experts=[5,6,7]; c19:bw=10,experts=[2]; c3:bw=32,experts=[5,6,7]; c13:bw=39,experts=[4,5,6]; c29:bw=16,experts=[0]; c0:bw=20,experts=[5,6]; c21:bw=10,experts=[5]; c6:bw=13,experts=[0]; c28:bw=48,experts=[2,3,4,5]; c8:bw=26,experts=[0,7]; c12:bw=37,experts=[0,1,7]; c27:bw=41,experts=[0,5,6,7]; c1:bw=54,experts=[0,1,5,6,7]; c7:bw=44,experts=[1,2,3,4]; c26:bw=17,experts=[1]; c23:bw=10,experts=[3]; c9:bw=53,experts=[0,1,5,6,7]; c20:bw=16,experts=[1]; c22:bw=29,experts=[4,5]; c11:bw=38,experts=[0,1,7]; c25:bw=58,experts=[0,1,2,3,7]; c5:bw=56,experts=[0,1,5,6,7]; c24:bw=21,experts=[0,1]; c4:bw=48,experts=[1,2,3,4]; c16:bw=30,experts=[0,6,7]","1.2653,2.5633,1.3588,1.7600,1.1491,2.0076,1.4601,1.5525,1.6534,3.2455,1.0659,0.9958,1.1048,1.5604,1.1255,1.7898,1.8586,1.0371,1.2992,1.0180,1.3060,1.3523,2.0661,1.6093,2.2389,2.0529,3.3980,1.2020,2.0693,1.7928"
50,2026-09-23 21:05:27,Ours,0.01,2.405412901017762,35.57,36.32,48,51.6911,0:51.69,49.998,0.5535,1.1364,2576.0927,42:56.09,30,"8,13,9,19,21,24,14,29,12,4,11,15,17,25,1,5,2,22,6,16,26,23,7,10,27,28,3,20,18,0",8:32;13:37;9:27;19:43;21:17;24:43;14:23;29:62;12:34;4:10;11:57;15:31;17:33;25:32;1:64;5:31;2:63;22:16;6:68;16:27;26:56;23:41;7:34;10:23;27:57;28:35;3:39;20:46;18:44;0:29,"8:[1,2,3];13:[0,1,7];9:[2,3];19:[3,4,5,6];21:[6];24:[2,3,4,5];14:[3,4];29:[1,2,3,4,5,6];12:[2,3,4];4:[5];11:[2,3,4,5,6];15:[0,1,7];17:[0,1,2];25:[4,5,6];1:[2,3,4,5,6,7];5:[2,3,4];2:[0,1,2,3,4,5];22:[6];6:[1,2,3,4,5,6];16:[1,2];26:[2,3,4,5,6];23:[4,5,6,7];7:[5,6,7];10:[3,4];27:[1,2,3,4,5];28:[0,6,7];3:[0,1,2];20:[2,3,4,5];18:[0,5,6,7];0:[0,7]","c8:bw=32,experts=[1,2,3]; c13:bw=37,experts=[0,1,7]; c9:bw=27,experts=[2,3]; c19:bw=43,experts=[3,4,5,6]; c21:bw=17,experts=[6]; c24:bw=43,experts=[2,3,4,5]; c14:bw=23,experts=[3,4]; c29:bw=62,experts=[1,2,3,4,5,6]; c12:bw=34,experts=[2,3,4]; c4:bw=10,experts=[5]; c11:bw=57,experts=[2,3,4,5,6]; c15:bw=31,experts=[0,1,7]; c17:bw=33,experts=[0,1,2]; c25:bw=32,experts=[4,5,6]; c1:bw=64,experts=[2,3,4,5,6,7]; c5:bw=31,experts=[2,3,4]; c2:bw=63,experts=[0,1,2,3,4,5]; c22:bw=16,experts=[6]; c6:bw=68,experts=[1,2,3,4,5,6]; c16:bw=27,experts=[1,2]; c26:bw=56,experts=[2,3,4,5,6]; c23:bw=41,experts=[4,5,6,7]; c7:bw=34,experts=[5,6,7]; c10:bw=23,experts=[3,4]; c27:bw=57,experts=[1,2,3,4,5]; c28:bw=35,experts=[0,6,7]; c3:bw=39,experts=[0,1,2]; c20:bw=46,experts=[2,3,4,5]; c18:bw=44,experts=[0,5,6,7]; c0:bw=29,experts=[0,7]","1.1334,1.6173,1.3475,1.4801,1.0111,1.2221,1.3662,3.2887,1.8033,2.0733,2.2487,1.1328,2.0431,2.0736,1.0507,3.3809,1.2255,1.6366,1.1043,1.7983,1.0086,1.3357,1.2835,2.5172,1.8607,1.5658,1.5318,2.0690,1.7262,1.0620"
