Round,Client,BudgetK,NumBatches,NumSamples,StopBatches,Certified,Agree,Agree1,Agree2,Agree4,Agree8,Agree16
69,9,3,54,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
69,5,3,96,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
69,6,2,103,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
70,1,2,66,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
70,9,1,54,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
70,7,2,71,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
70,3,3,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
70,0,3,72,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
70,6,2,103,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
70,5,2,96,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
71,0,1,72,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
71,7,2,71,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
71,5,3,96,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
71,8,3,82,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
72,8,3,82,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
72,1,3,66,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
72,6,1,103,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
72,3,2,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
72,2,2,58,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
72,9,3,54,3421,16,0,1.0,0.0,1.0,1.0,1.0,1.0
72,4,3,105,6664,16,0,1.0,0.0,1.0,1.0,1.0,1.0
73,8,1,82,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
73,5,1,96,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
73,0,2,72,4573,16,0,1.0,0.0,0.0,0.0,1.0,1.0
73,7,3,71,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
73,6,2,103,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
74,3,1,79,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
74,1,2,66,4218,16,0,1.0,0.0,0.0,1.0,1.0,1.0
74,8,2,82,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
74,6,1,103,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
74,2,1,58,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
74,9,3,54,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
75,3,2,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
75,7,2,71,4512,16,0,1.0,0.0,1.0,1.0,1.0,1.0
75,5,3,96,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
76,8,2,82,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
76,5,3,96,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
76,0,3,72,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
76,3,1,79,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
76,2,2,58,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
76,6,2,103,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
77,9,2,54,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
77,2,3,58,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
77,8,1,82,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
77,4,1,105,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
77,7,1,71,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
78,0,2,72,4573,16,0,1.0,0.0,1.0,1.0,1.0,1.0
78,4,2,105,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
78,3,3,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
78,7,3,71,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
78,9,3,54,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
78,2,3,58,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
79,6,2,103,6582,16,0,1.0,0.0,1.0,1.0,1.0,1.0
79,9,1,54,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
79,0,3,72,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
79,3,2,79,5018,16,0,1.0,0.0,1.0,1.0,1.0,1.0
79,1,3,66,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
79,2,3,58,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
80,1,3,66,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
80,3,3,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
80,6,3,103,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
81,5,3,96,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
81,9,2,54,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
82,0,3,72,4573,16,0,1.0,0.0,0.0,0.0,1.0,1.0
82,6,3,103,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
82,3,3,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
82,2,3,58,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
82,4,3,105,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
83,4,1,105,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
83,7,3,71,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
83,5,1,96,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
83,0,1,72,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
83,8,3,82,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
84,3,3,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
84,6,1,103,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
84,9,2,54,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
84,2,3,58,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
84,5,2,96,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
84,4,2,105,6664,16,0,1.0,0.0,1.0,1.0,1.0,1.0
84,0,1,72,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
85,0,3,72,4573,16,0,1.0,0.0,0.0,1.0,1.0,1.0
85,5,1,96,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
85,7,1,71,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
86,8,2,82,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
86,2,2,58,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
86,0,3,72,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
86,4,1,105,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
86,3,2,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
87,1,2,66,4218,16,0,1.0,1.0,1.0,0.0,1.0,1.0
87,7,2,71,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
87,5,1,96,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
87,4,3,105,6664,16,0,1.0,0.0,1.0,1.0,1.0,1.0
87,9,3,54,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
87,0,3,72,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
88,6,2,103,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
88,3,3,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
88,4,3,105,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
88,9,3,54,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
88,1,2,66,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
88,5,3,96,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
89,3,3,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
89,7,2,71,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
89,0,1,72,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
89,6,3,103,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
89,4,3,105,6664,16,0,1.0,1.0,0.0,1.0,1.0,1.0
90,1,3,66,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
90,3,3,79,5018,16,0,1.0,0.0,0.0,1.0,1.0,1.0
90,6,2,103,6582,16,0,1.0,0.0,1.0,1.0,1.0,1.0
90,2,2,58,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
90,5,2,96,6137,16,0,1.0,0.0,0.0,1.0,1.0,1.0
90,4,3,105,6664,16,0,1.0,1.0,0.0,1.0,1.0,1.0
91,9,3,54,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
91,0,2,72,4573,16,0,1.0,0.0,1.0,1.0,1.0,1.0
91,6,2,103,6582,16,0,1.0,0.0,0.0,0.0,1.0,1.0
91,2,1,58,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
91,8,2,82,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
92,3,2,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
92,7,3,71,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
92,1,2,66,4218,16,0,1.0,0.0,0.0,0.0,1.0,1.0
92,0,2,72,4573,16,0,1.0,0.0,1.0,1.0,1.0,1.0
92,8,1,82,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
92,2,2,58,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
92,4,2,105,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
93,3,3,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
93,7,2,71,4512,16,0,1.0,0.0,1.0,1.0,1.0,1.0
93,6,2,103,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
93,8,1,82,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
93,5,1,96,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
93,4,3,105,6664,16,0,1.0,0.0,0.0,0.0,1.0,1.0
93,0,1,72,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
94,4,3,105,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
94,6,3,103,6582,16,0,1.0,0.0,0.0,0.0,0.0,1.0
94,8,1,82,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
94,3,3,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
95,4,1,105,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
95,0,3,72,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
95,1,3,66,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
95,2,2,58,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
95,5,1,96,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
96,1,3,66,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
96,6,3,103,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
96,0,3,72,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
97,4,1,105,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
97,7,3,71,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
97,3,3,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
98,9,2,54,3421,16,0,1.0,0.0,0.0,0.0,1.0,1.0
98,7,2,71,4512,16,0,1.0,0.0,0.0,0.0,0.0,1.0
98,6,3,103,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
98,0,3,72,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
98,3,2,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
98,1,2,66,4218,16,0,1.0,0.0,1.0,1.0,1.0,1.0
98,2,2,58,3656,16,0,1.0,0.0,0.0,1.0,1.0,1.0
99,8,3,82,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
99,3,3,79,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
99,9,2,54,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
99,4,2,105,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
99,2,3,58,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
99,6,3,103,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
100,2,3,58,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
100,5,1,96,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
100,1,1,66,4218,1,1,1.0,1.0,1.0,1.0,1.0,1.0
100,7,1,71,4512,1,1,1.0,1.0,1.0,1.0,1.0,1.0
