Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
71,2026-09-24 13:52:51,Ours,0.01,1.7026518275593525,57.11,57.19,69,71.5717,1:11.57,65.6978,4.5367,1.3349,5006.139,1:23:26.14,20,"6,19,2,11,16,7,13,0,14,15,8,3,9,17,18,5,10,4,1,12",6:50;19:54;2:61;11:44;16:19;7:20;13:25;0:16;14:10;15:28;8:39;3:62;9:40;17:61;18:45;5:33;10:69;4:42;1:52;12:43,"6:[0,1,4,6];19:[0,1,4,5,6];2:[0,1,4,5,6];11:[0,4,5,6];16:[4];7:[2];13:[4,6];0:[];14:[];15:[4,6];8:[0,4,6];3:[0,1,4,5,6,7];9:[0,1,4,6];17:[0,1,2,4,5,6];18:[2,4,7];5:[4,6,7];10:[0,1,2,4,5,6];4:[0,1,4,6];1:[0,1,2,4,6];12:[0,4,5,6]","c6:bw=50,experts=[0,1,4,6]; c19:bw=54,experts=[0,1,4,5,6]; c2:bw=61,experts=[0,1,4,5,6]; c11:bw=44,experts=[0,4,5,6]; c16:bw=19,experts=[4]; c7:bw=20,experts=[2]; c13:bw=25,experts=[4,6]; c0:bw=16,experts=[]; c14:bw=10,experts=[]; c15:bw=28,experts=[4,6]; c8:bw=39,experts=[0,4,6]; c3:bw=62,experts=[0,1,4,5,6,7]; c9:bw=40,experts=[0,1,4,6]; c17:bw=61,experts=[0,1,2,4,5,6]; c18:bw=45,experts=[2,4,7]; c5:bw=33,experts=[4,6,7]; c10:bw=69,experts=[0,1,2,4,5,6]; c4:bw=42,experts=[0,1,4,6]; c1:bw=52,experts=[0,1,2,4,6]; c12:bw=43,experts=[0,4,5,6]","2.6364,4.5851,3.3401,3.0262,2.7068,3.9775,5.0711,1.9765,4.7640,3.7117,2.9064,1.9795,2.8796,2.8837,3.8418,1.7322,1.7176,4.1627,4.6259,3.1727"
72,2026-09-24 13:54:02,Ours,0.01,1.7148091215100643,57.44,57.44,72,71.0236,1:11.02,65.4003,4.2949,1.3238,5077.1943,1:24:37.19,20,"2,10,13,17,15,16,18,3,14,0,19,6,4,8,12,11,1,7,5,9",2:23;10:28;13:54;17:18;15:41;16:46;18:29;3:23;14:43;0:52;19:32;6:19;4:39;8:30;12:28;11:10;1:39;7:48;5:43;9:38,"2:[3];10:[3,4];13:[1,3,4,6];17:[4];15:[0,3,4,6];16:[0,3,4,6];18:[4,6];3:[4,6];14:[3,4,6];0:[0,1,4,6,7];19:[0,4,6];6:[3];4:[4,6];8:[3,4,6];12:[3];11:[3];1:[3,4,6];7:[1,3,4,6];5:[0,4,5,6];9:[3,4,7]","c2:bw=23,experts=[3]; c10:bw=28,experts=[3,4]; c13:bw=54,experts=[1,3,4,6]; c17:bw=18,experts=[4]; c15:bw=41,experts=[0,3,4,6]; c16:bw=46,experts=[0,3,4,6]; c18:bw=29,experts=[4,6]; c3:bw=23,experts=[4,6]; c14:bw=43,experts=[3,4,6]; c0:bw=52,experts=[0,1,4,6,7]; c19:bw=32,experts=[0,4,6]; c6:bw=19,experts=[3]; c4:bw=39,experts=[4,6]; c8:bw=30,experts=[3,4,6]; c12:bw=28,experts=[3]; c11:bw=10,experts=[3]; c1:bw=39,experts=[3,4,6]; c7:bw=48,experts=[1,3,4,6]; c5:bw=43,experts=[0,4,5,6]; c9:bw=38,experts=[3,4,7]","3.2866,1.6858,5.1207,2.8919,3.7204,2.7138,3.8273,1.9478,4.7842,1.9884,4.5191,2.5899,4.1177,2.8906,3.1143,3.0175,4.5488,3.9833,1.7697,2.8825"
73,2026-09-24 13:55:14,Ours,0.01,1.7137597920057843,56.94,57.44,72,71.2066,1:11.21,65.4879,4.3852,1.3313,5148.4331,1:25:48.43,20,"8,11,12,13,4,9,1,5,2,15,6,14,19,17,16,7,10,3,18,0",8:11;11:46;12:37;13:50;4:41;9:52;1:66;5:17;2:47;15:47;6:20;14:16;19:10;17:17;16:61;7:37;10:42;3:40;18:34;0:28,"8:[];11:[1,4,6,7];12:[0,4,6];13:[0,4,6,7];4:[0,3,4,6];9:[0,1,4,5,6];1:[0,1,4,5,6];5:[3];2:[0,4,6,7];15:[0,4,6];6:[7];14:[0];19:[3];17:[3];16:[0,1,4,5,6];7:[0,4,6];10:[0,1,4,6];3:[0,3,4,6];18:[3,4,6];0:[3,4]","c8:bw=11,experts=[]; c11:bw=46,experts=[1,4,6,7]; c12:bw=37,experts=[0,4,6]; c13:bw=50,experts=[0,4,6,7]; c4:bw=41,experts=[0,3,4,6]; c9:bw=52,experts=[0,1,4,5,6]; c1:bw=66,experts=[0,1,4,5,6]; c5:bw=17,experts=[3]; c2:bw=47,experts=[0,4,6,7]; c15:bw=47,experts=[0,4,6]; c6:bw=20,experts=[7]; c14:bw=16,experts=[0]; c19:bw=10,experts=[3]; c17:bw=17,experts=[3]; c16:bw=61,experts=[0,1,4,5,6]; c7:bw=37,experts=[0,4,6]; c10:bw=42,experts=[0,1,4,6]; c3:bw=40,experts=[0,3,4,6]; c18:bw=34,experts=[3,4,6]; c0:bw=28,experts=[3,4]","2.8952,3.0201,3.1366,5.0832,4.1631,2.8874,4.6167,1.7187,3.3254,3.7149,2.5817,4.7789,4.4789,2.9014,2.7191,3.9701,1.6821,2.0008,3.8310,1.9825"
74,2026-09-24 13:56:25,Ours,0.01,1.71206081760084,58.1,58.1,74,71.3446,1:11.34,65.5881,4.4147,1.3362,5219.8136,1:26:59.81,20,"9,17,19,7,5,6,15,4,11,8,1,18,12,16,13,0,10,2,14,3",9:32;17:62;19:20;7:65;5:50;6:10;15:50;4:47;11:37;8:28;1:28;18:60;12:10;16:48;13:42;0:40;10:25;2:10;14:32;3:10,"9:[4,6];17:[0,1,2,4,5,6];19:[4,7];7:[0,1,2,4,5,6];5:[0,1,4,5,6];6:[4];15:[0,1,4,5,6];4:[0,4,6];11:[0,4,6];8:[5,7];1:[4,6];18:[0,1,2,4,5,6];12:[7];16:[0,1,4,6];13:[0,1,4,6];0:[0,1,4,6];10:[4,6];2:[];14:[1,4];3:[2]","c9:bw=32,experts=[4,6]; c17:bw=62,experts=[0,1,2,4,5,6]; c19:bw=20,experts=[4,7]; c7:bw=65,experts=[0,1,2,4,5,6]; c5:bw=50,experts=[0,1,4,5,6]; c6:bw=10,experts=[4]; c15:bw=50,experts=[0,1,4,5,6]; c4:bw=47,experts=[0,4,6]; c11:bw=37,experts=[0,4,6]; c8:bw=28,experts=[5,7]; c1:bw=28,experts=[4,6]; c18:bw=60,experts=[0,1,2,4,5,6]; c12:bw=10,experts=[7]; c16:bw=48,experts=[0,1,4,6]; c13:bw=42,experts=[0,1,4,6]; c0:bw=40,experts=[0,1,4,6]; c10:bw=25,experts=[4,6]; c2:bw=10,experts=[]; c14:bw=32,experts=[1,4]; c3:bw=10,experts=[2]","2.8722,2.9542,4.5218,4.0242,1.7573,2.5945,3.7667,4.1322,3.0501,2.8956,4.5474,3.8456,3.1258,2.7285,5.0778,1.9935,1.6908,3.2715,4.7843,1.9541"
75,2026-09-24 13:57:37,Ours,0.01,1.6458320583336277,58.46,58.46,75,71.7696,1:11.77,65.7814,4.6447,1.3412,5291.616,1:28:11.62,20,"8,0,17,16,18,12,19,3,13,5,14,11,4,1,15,2,6,9,7,10",8:53;0:60;17:43;16:46;18:68;12:40;19:19;3:20;13:46;5:31;14:60;11:42;4:56;1:54;15:20;2:40;6:56;9:61;7:28;10:23,"8:[0,1,2,4,6];0:[0,1,2,4,5,6];17:[0,1,4,6];16:[0,1,4,6];18:[0,1,2,4,5,6];12:[0,1,4,6];19:[4];3:[4,6];13:[0,1,4,6];5:[1,4,6];14:[0,1,2,4,5,6];11:[0,1,4,6];4:[0,1,4,6];1:[0,1,2,4,6];15:[4,6];2:[0,1,4,6];6:[0,1,4,6];9:[0,1,4,5,6];7:[4,6];10:[4,6]","c8:bw=53,experts=[0,1,2,4,6]; c0:bw=60,experts=[0,1,2,4,5,6]; c17:bw=43,experts=[0,1,4,6]; c16:bw=46,experts=[0,1,4,6]; c18:bw=68,experts=[0,1,2,4,5,6]; c12:bw=40,experts=[0,1,4,6]; c19:bw=19,experts=[4]; c3:bw=20,experts=[4,6]; c13:bw=46,experts=[0,1,4,6]; c5:bw=31,experts=[1,4,6]; c14:bw=60,experts=[0,1,2,4,5,6]; c11:bw=42,experts=[0,1,4,6]; c4:bw=56,experts=[0,1,4,6]; c1:bw=54,experts=[0,1,2,4,6]; c15:bw=20,experts=[4,6]; c2:bw=40,experts=[0,1,4,6]; c6:bw=56,experts=[0,1,4,6]; c9:bw=61,experts=[0,1,4,5,6]; c7:bw=28,experts=[4,6]; c10:bw=23,experts=[4,6]","2.9233,2.0132,2.9072,2.7316,3.8524,3.1555,4.5423,1.9777,5.1223,1.7485,4.8362,3.0382,4.1428,4.5749,3.7151,3.3323,2.6248,2.8898,3.9807,1.6725"
76,2026-09-24 13:58:49,Ours,0.01,1.6464333520766306,58.65,58.65,76,71.5921,1:11.59,65.7905,4.4662,1.3294,5363.2432,1:29:23.24,20,"12,3,15,1,18,8,5,10,6,0,4,17,2,7,13,11,14,19,9,16",12:21;3:15;15:42;1:53;18:39;8:29;5:37;10:46;6:23;0:31;4:60;17:33;2:25;7:66;13:39;11:42;14:22;19:44;9:57;16:39,"12:[2,4];3:[4];15:[0,4,5,6];1:[0,1,4,5,6];18:[0,4,6];8:[4];5:[0,4,6];10:[0,1,4,6];6:[4,5];0:[4,6];4:[0,1,4,5,6,7];17:[4,6,7];2:[4,6];7:[0,1,4,5,6,7];13:[4,6];11:[1,4,6];14:[4,6];19:[0,4,6];9:[0,2,4,5,6];16:[4,6,7]","c12:bw=21,experts=[2,4]; c3:bw=15,experts=[4]; c15:bw=42,experts=[0,4,5,6]; c1:bw=53,experts=[0,1,4,5,6]; c18:bw=39,experts=[0,4,6]; c8:bw=29,experts=[4]; c5:bw=37,experts=[0,4,6]; c10:bw=46,experts=[0,1,4,6]; c6:bw=23,experts=[4,5]; c0:bw=31,experts=[4,6]; c4:bw=60,experts=[0,1,4,5,6,7]; c17:bw=33,experts=[4,6,7]; c2:bw=25,experts=[4,6]; c7:bw=66,experts=[0,1,4,5,6,7]; c13:bw=39,experts=[4,6]; c11:bw=42,experts=[1,4,6]; c14:bw=22,experts=[4,6]; c19:bw=44,experts=[0,4,6]; c9:bw=57,experts=[0,2,4,5,6]; c16:bw=39,experts=[4,6,7]","3.1779,1.9745,3.7441,4.6321,3.8405,2.9066,1.7520,1.6949,2.6252,2.0082,4.1696,2.8641,3.3087,4.0399,5.0707,3.0283,4.7951,4.5285,2.9022,2.7274"
77,2026-09-24 14:00:00,Ours,0.01,1.6543442062234317,58.6,58.65,76,71.427,1:11.43,65.6328,4.4625,1.3294,5434.7042,1:30:34.70,20,"7,3,17,2,10,18,11,1,5,4,16,13,0,6,9,15,19,12,8,14",7:10;3:40;17:37;2:34;10:39;18:31;11:28;1:62;5:59;4:10;16:34;13:37;0:63;6:57;9:29;15:43;19:37;12:46;8:10;14:64,"7:[4];3:[0,1,4,6];17:[1,4,6];2:[2,4,6];10:[1,4,6];18:[0,4,6];11:[1,4];1:[0,1,2,4,5,6];5:[0,1,4,5,6];4:[];16:[0,4,6];13:[2,5];0:[0,1,2,4,5,6];6:[0,1,2,4,6];9:[4,6];15:[0,1,4,6];19:[2,4];12:[0,1,4,6];8:[4];14:[0,1,4,5,6,7]","c7:bw=10,experts=[4]; c3:bw=40,experts=[0,1,4,6]; c17:bw=37,experts=[1,4,6]; c2:bw=34,experts=[2,4,6]; c10:bw=39,experts=[1,4,6]; c18:bw=31,experts=[0,4,6]; c11:bw=28,experts=[1,4]; c1:bw=62,experts=[0,1,2,4,5,6]; c5:bw=59,experts=[0,1,4,5,6]; c4:bw=10,experts=[]; c16:bw=34,experts=[0,4,6]; c13:bw=37,experts=[2,5]; c0:bw=63,experts=[0,1,2,4,5,6]; c6:bw=57,experts=[0,1,2,4,6]; c9:bw=29,experts=[4,6]; c15:bw=43,experts=[0,1,4,6]; c19:bw=37,experts=[2,4]; c12:bw=46,experts=[0,1,4,6]; c8:bw=10,experts=[4]; c14:bw=64,experts=[0,1,4,5,6,7]","3.9838,1.9830,2.8881,3.3295,1.6839,3.8446,3.0421,4.6074,1.7526,4.1144,2.7258,5.0734,2.0093,2.6453,2.8895,3.7297,4.4763,3.1524,2.8649,4.8368"
78,2026-09-24 14:01:12,Ours,0.01,1.6346590735205115,58.7,58.7,78,71.5234,1:11.52,65.7302,4.4794,1.3088,5506.2614,1:31:46.26,20,"5,11,13,8,14,4,12,3,19,18,0,16,9,10,1,2,6,17,7,15",5:63;11:37;13:59;8:54;14:52;4:23;12:31;3:38;19:12;18:35;0:26;16:44;9:31;10:59;1:41;2:34;6:57;17:31;7:36;15:38,"5:[0,1,2,4,5,6];11:[2,4,6];13:[0,1,4,5,6];8:[0,1,4,5,6];14:[0,1,4,5,6];4:[2];12:[0,4,6];3:[0,4,6];19:[4];18:[0,4,6];0:[4];16:[0,2,4,6];9:[0,4,6];10:[0,4,6,7];1:[4,6,7];2:[0,4,6];6:[0,1,4,5,6];17:[4,6];7:[0,4,6];15:[2,4,7]","c5:bw=63,experts=[0,1,2,4,5,6]; c11:bw=37,experts=[2,4,6]; c13:bw=59,experts=[0,1,4,5,6]; c8:bw=54,experts=[0,1,4,5,6]; c14:bw=52,experts=[0,1,4,5,6]; c4:bw=23,experts=[2]; c12:bw=31,experts=[0,4,6]; c3:bw=38,experts=[0,4,6]; c19:bw=12,experts=[4]; c18:bw=35,experts=[0,4,6]; c0:bw=26,experts=[4]; c16:bw=44,experts=[0,2,4,6]; c9:bw=31,experts=[0,4,6]; c10:bw=59,experts=[0,4,6,7]; c1:bw=41,experts=[4,6,7]; c2:bw=34,experts=[0,4,6]; c6:bw=57,experts=[0,1,4,5,6]; c17:bw=31,experts=[4,6]; c7:bw=36,experts=[0,4,6]; c15:bw=38,experts=[2,4,7]","1.7887,3.0378,5.1097,2.9426,4.8274,4.1253,3.2125,2.0078,4.4864,3.8250,1.9606,2.7544,2.9001,1.6553,4.5507,3.3261,2.6372,2.8616,4.0013,3.7194"
79,2026-09-24 14:02:23,Ours,0.01,1.6813915786056746,58.58,58.7,78,71.5502,1:11.55,65.6762,4.5598,1.3119,5577.8459,1:32:57.85,20,"2,10,17,18,13,9,4,15,16,1,8,5,12,3,0,19,14,6,11,7",2:33;10:34;17:58;18:12;13:43;9:10;4:80;15:54;16:59;1:37;8:44;5:53;12:10;3:26;0:36;19:26;14:62;6:21;11:32;7:46,"2:[4,5,6];10:[2,4,5];17:[0,1,4,5,6];18:[7];13:[0,1,4,6];9:[4];4:[0,1,2,3,4,5,6,7];15:[0,1,4,5,6];16:[0,1,4,5,6];1:[0,4,6];8:[0,1,4,6];5:[0,1,4,6,7];12:[];3:[5,7];0:[0,4,6];19:[1,5];14:[0,1,4,5,6];6:[4,6];11:[4,5,6];7:[0,1,4,6]","c2:bw=33,experts=[4,5,6]; c10:bw=34,experts=[2,4,5]; c17:bw=58,experts=[0,1,4,5,6]; c18:bw=12,experts=[7]; c13:bw=43,experts=[0,1,4,6]; c9:bw=10,experts=[4]; c4:bw=80,experts=[0,1,2,3,4,5,6,7]; c15:bw=54,experts=[0,1,4,5,6]; c16:bw=59,experts=[0,1,4,5,6]; c1:bw=37,experts=[0,4,6]; c8:bw=44,experts=[0,1,4,6]; c5:bw=53,experts=[0,1,4,6,7]; c12:bw=10,experts=[]; c3:bw=26,experts=[5,7]; c0:bw=36,experts=[0,4,6]; c19:bw=26,experts=[1,5]; c14:bw=62,experts=[0,1,4,5,6]; c6:bw=21,experts=[4,6]; c11:bw=32,experts=[4,5,6]; c7:bw=46,experts=[0,1,4,6]","3.3199,1.7100,2.8930,3.8185,5.0842,2.8706,4.1525,3.6944,2.7183,4.5858,3.0048,1.7477,3.1522,1.9618,2.0022,4.4952,4.8190,2.5985,3.0325,4.0153"
80,2026-09-24 14:03:35,Ours,0.01,1.6580752640216,58.98,58.98,80,71.595,1:11.59,65.6879,4.574,1.3279,5649.4756,1:34:09.48,20,"13,8,5,14,11,7,18,15,4,0,3,6,10,19,17,16,12,1,9,2",13:39;8:51;5:65;14:30;11:62;7:48;18:13;15:41;4:57;0:47;3:31;6:39;10:18;19:35;17:61;16:44;12:10;1:31;9:53;2:44,"13:[3,4,6];8:[0,3,4,6];5:[0,1,2,4,5,6];14:[3,4,6];11:[0,1,3,4,5,6];7:[0,3,4,6];18:[4];15:[1,3,4,6];4:[0,1,4,6];0:[0,4,6,7];3:[1,4,6];6:[3,4];10:[];19:[0,4,6];17:[0,1,2,4,5,6];16:[0,3,4,6];12:[5];1:[3,4,6];9:[0,3,4,6,7];2:[1,3,4,6]","c13:bw=39,experts=[3,4,6]; c8:bw=51,experts=[0,3,4,6]; c5:bw=65,experts=[0,1,2,4,5,6]; c14:bw=30,experts=[3,4,6]; c11:bw=62,experts=[0,1,3,4,5,6]; c7:bw=48,experts=[0,3,4,6]; c18:bw=13,experts=[4]; c15:bw=41,experts=[1,3,4,6]; c4:bw=57,experts=[0,1,4,6]; c0:bw=47,experts=[0,4,6,7]; c3:bw=31,experts=[1,4,6]; c6:bw=39,experts=[3,4]; c10:bw=18,experts=[]; c19:bw=35,experts=[0,4,6]; c17:bw=61,experts=[0,1,2,4,5,6]; c16:bw=44,experts=[0,3,4,6]; c12:bw=10,experts=[5]; c1:bw=31,experts=[3,4,6]; c9:bw=53,experts=[0,3,4,6,7]; c2:bw=44,experts=[1,3,4,6]","5.0639,2.9404,1.7765,4.8382,3.0725,4.0223,3.8151,3.7166,4.1619,2.0077,1.9687,2.5947,1.6728,4.5381,2.9057,2.7332,3.1415,4.5403,2.8790,3.2988"
81,2026-09-24 14:04:46,Ours,0.01,1.631006076502106,59.48,59.48,81,71.436,1:11.44,65.4492,4.6312,1.3533,5720.9478,1:35:20.95,20,"9,10,5,15,19,8,14,17,18,11,3,1,7,13,12,2,16,0,4,6",9:26;10:44;5:30;15:65;19:52;8:48;14:46;17:27;18:60;11:22;3:67;1:49;7:58;13:21;12:75;2:45;16:35;0:50;4:42;6:51,"9:[4];10:[0,3,4,6];5:[3,4];15:[0,1,4,5,6];19:[0,1,3,4,6];8:[0,4,6];14:[0,4,6];17:[3];18:[0,1,3,4,6];11:[4,7];3:[0,1,3,4,6];1:[0,1,4,6];7:[0,1,4,5,6];13:[4,7];12:[0,1,2,3,4,5,6];2:[4,6,7];16:[0,4,6];0:[0,1,3,4,6];4:[0,4,5,6];6:[0,1,4,6,7]","c9:bw=26,experts=[4]; c10:bw=44,experts=[0,3,4,6]; c5:bw=30,experts=[3,4]; c15:bw=65,experts=[0,1,4,5,6]; c19:bw=52,experts=[0,1,3,4,6]; c8:bw=48,experts=[0,4,6]; c14:bw=46,experts=[0,4,6]; c17:bw=27,experts=[3]; c18:bw=60,experts=[0,1,3,4,6]; c11:bw=22,experts=[4,7]; c3:bw=67,experts=[0,1,3,4,6]; c1:bw=49,experts=[0,1,4,6]; c7:bw=58,experts=[0,1,4,5,6]; c13:bw=21,experts=[4,7]; c12:bw=75,experts=[0,1,2,3,4,5,6]; c2:bw=45,experts=[4,6,7]; c16:bw=35,experts=[0,4,6]; c0:bw=50,experts=[0,1,3,4,6]; c4:bw=42,experts=[0,4,5,6]; c6:bw=51,experts=[0,1,4,6,7]","2.8746,1.6961,1.7406,3.7421,4.5470,2.8996,4.7803,2.8442,3.8297,3.0138,1.9682,4.5343,3.9839,5.0486,3.1590,3.3222,2.7114,1.9902,4.1433,2.6200"
82,2026-09-24 14:05:58,Ours,0.01,1.6080649893945562,59.69,59.69,82,71.5913,1:11.59,65.7487,4.51,1.3273,5792.5769,1:36:32.58,20,"9,16,0,13,2,15,19,12,8,1,14,7,6,5,18,10,17,4,11,3",9:56;16:32;0:30;13:35;2:30;15:16;19:21;12:63;8:58;1:64;14:54;7:40;6:36;5:40;18:45;10:18;17:44;4:30;11:47;3:39,"9:[0,1,4,5,6];16:[1,4,6];0:[0,4,6];13:[0,4,6];2:[0,4,6];15:[4];19:[4,7];12:[0,1,4,5,6,7];8:[0,1,4,6,7];1:[0,1,4,5,6];14:[0,1,2,4,6];7:[1,2,4,6];6:[0,4,6];5:[1,4,5,6];18:[0,4,6];10:[4];17:[0,4,6];4:[0,4,6];11:[0,4,6];3:[2,4]","c9:bw=56,experts=[0,1,4,5,6]; c16:bw=32,experts=[1,4,6]; c0:bw=30,experts=[0,4,6]; c13:bw=35,experts=[0,4,6]; c2:bw=30,experts=[0,4,6]; c15:bw=16,experts=[4]; c19:bw=21,experts=[4,7]; c12:bw=63,experts=[0,1,4,5,6,7]; c8:bw=58,experts=[0,1,4,6,7]; c1:bw=64,experts=[0,1,4,5,6]; c14:bw=54,experts=[0,1,2,4,6]; c7:bw=40,experts=[1,2,4,6]; c6:bw=36,experts=[0,4,6]; c5:bw=40,experts=[1,4,5,6]; c18:bw=45,experts=[0,4,6]; c10:bw=18,experts=[4]; c17:bw=44,experts=[0,4,6]; c4:bw=30,experts=[0,4,6]; c11:bw=47,experts=[0,4,6]; c3:bw=39,experts=[2,4]","2.9119,2.7360,1.9982,5.0781,3.3289,3.6817,4.5433,3.1875,2.9182,4.6006,4.8183,3.9905,2.6412,1.7631,3.8341,1.6741,2.8923,4.1640,3.0323,1.9542"
83,2026-09-24 14:07:09,Ours,0.01,1.6260464343908443,59.51,59.69,82,71.1692,1:11.17,65.4421,4.3907,1.3342,5863.7806,1:37:43.78,20,"3,15,11,14,6,4,5,7,2,19,0,17,16,8,1,10,9,13,12,18",3:42;15:39;11:27;14:39;6:53;4:10;5:10;7:37;2:41;19:67;0:10;17:31;16:49;8:39;1:63;10:37;9:51;13:46;12:44;18:21,"3:[0,1,4,6];15:[0,4,6];11:[4,6];14:[1,4,6];6:[0,1,4,5,6];4:[4];5:[4];7:[1,4,6];2:[0,1,4,6];19:[0,1,4,5,6];0:[];17:[1,4,6];16:[0,4,6];8:[2,4,6];1:[0,1,4,5,6];10:[0,4,6];9:[0,1,4,5,6];13:[0,4,6];12:[0,1,4,6];18:[2]","c3:bw=42,experts=[0,1,4,6]; c15:bw=39,experts=[0,4,6]; c11:bw=27,experts=[4,6]; c14:bw=39,experts=[1,4,6]; c6:bw=53,experts=[0,1,4,5,6]; c4:bw=10,experts=[4]; c5:bw=10,experts=[4]; c7:bw=37,experts=[1,4,6]; c2:bw=41,experts=[0,1,4,6]; c19:bw=67,experts=[0,1,4,5,6]; c0:bw=10,experts=[]; c17:bw=31,experts=[1,4,6]; c16:bw=49,experts=[0,4,6]; c8:bw=39,experts=[2,4,6]; c1:bw=63,experts=[0,1,4,5,6]; c10:bw=37,experts=[0,4,6]; c9:bw=51,experts=[0,1,4,5,6]; c13:bw=46,experts=[0,4,6]; c12:bw=44,experts=[0,1,4,6]; c18:bw=21,experts=[2]","1.9794,3.7350,3.0111,4.8135,2.6159,4.1137,1.7566,3.9843,3.3171,4.5109,1.9737,2.8614,2.6917,2.8811,4.5624,1.6551,2.8937,5.0839,3.1724,3.8295"
84,2026-09-24 14:08:21,Ours,0.01,1.620787793214009,59.2,59.69,82,71.45,1:11.45,65.7079,4.4076,1.33,5935.2679,1:38:55.27,20,"14,6,13,3,4,5,18,15,7,0,11,1,17,9,10,12,19,2,8,16",14:45;6:10;13:30;3:32;4:27;5:20;18:55;15:75;7:47;0:10;11:50;1:58;17:43;9:20;10:10;12:45;19:22;2:36;8:67;16:47,"14:[0,1,4,6];6:[];13:[4,6];3:[0,4,6];4:[4,6];5:[4,6];18:[0,1,4,5,6];15:[0,1,2,4,5,6,7];7:[0,4,6,7];0:[4];11:[0,1,4,5,6];1:[0,1,4,6];17:[4,6,7];9:[2,4];10:[];12:[0,4,6];19:[4,6];2:[4,6];8:[0,1,2,4,5,6];16:[4,6,7]","c14:bw=45,experts=[0,1,4,6]; c6:bw=10,experts=[]; c13:bw=30,experts=[4,6]; c3:bw=32,experts=[0,4,6]; c4:bw=27,experts=[4,6]; c5:bw=20,experts=[4,6]; c18:bw=55,experts=[0,1,4,5,6]; c15:bw=75,experts=[0,1,2,4,5,6,7]; c7:bw=47,experts=[0,4,6,7]; c0:bw=10,experts=[4]; c11:bw=50,experts=[0,1,4,5,6]; c1:bw=58,experts=[0,1,4,6]; c17:bw=43,experts=[4,6,7]; c9:bw=20,experts=[2,4]; c10:bw=10,experts=[]; c12:bw=45,experts=[0,4,6]; c19:bw=22,experts=[4,6]; c2:bw=36,experts=[4,6]; c8:bw=67,experts=[0,1,2,4,5,6]; c16:bw=47,experts=[4,6,7]","4.8494,2.5938,5.0775,1.9831,4.1385,1.7525,3.8486,3.7268,3.9885,1.9959,3.0742,4.6038,2.8911,2.8798,1.6807,3.1554,4.5229,3.3300,2.9105,2.7051"
85,2026-09-24 14:09:32,Ours,0.01,1.6217242680459782,59.54,59.69,82,71.7787,1:11.78,65.8871,4.5654,1.324,6007.0816,1:40:07.08,20,"5,16,9,12,6,18,15,0,11,17,14,2,7,19,10,1,4,13,3,8",5:12;16:19;9:58;12:47;6:42;18:51;15:70;0:38;11:10;17:49;14:44;2:45;7:11;19:54;10:44;1:57;4:42;13:35;3:51;8:70,"5:[];16:[4];9:[0,1,4,5,6];12:[0,1,4,6];6:[0,2,4,6];18:[0,1,4,5,6];15:[0,1,2,4,5,6];0:[2,4,5];11:[];17:[0,1,4,6];14:[0,4,6,7];2:[0,2,4,6];7:[];19:[0,2,4,6];10:[0,1,4,6];1:[0,2,4,6];4:[0,1,4,6];13:[2,4,6];3:[0,1,4,5,6];8:[0,1,2,4,5,6,7]","c5:bw=12,experts=[]; c16:bw=19,experts=[4]; c9:bw=58,experts=[0,1,4,5,6]; c12:bw=47,experts=[0,1,4,6]; c6:bw=42,experts=[0,2,4,6]; c18:bw=51,experts=[0,1,4,5,6]; c15:bw=70,experts=[0,1,2,4,5,6]; c0:bw=38,experts=[2,4,5]; c11:bw=10,experts=[]; c17:bw=49,experts=[0,1,4,6]; c14:bw=44,experts=[0,4,6,7]; c2:bw=45,experts=[0,2,4,6]; c7:bw=11,experts=[]; c19:bw=54,experts=[0,2,4,6]; c10:bw=44,experts=[0,1,4,6]; c1:bw=57,experts=[0,2,4,6]; c4:bw=42,experts=[0,1,4,6]; c13:bw=35,experts=[2,4,6]; c3:bw=51,experts=[0,1,4,5,6]; c8:bw=70,experts=[0,1,2,4,5,6,7]","1.7556,2.7234,2.9062,3.1682,2.6325,3.8657,3.7557,1.9608,3.0095,2.9631,4.8250,3.3359,3.9675,4.5337,1.6958,4.5779,4.1713,5.0945,2.0005,2.9444"
